,number,values_0,values_1,datetime_start,datetime_complete,duration,params_dim,params_rank,params_window_length,system_attrs_nsga2:generation,state
335,335,0.15996727785975204,0.10486364625071457,2024-05-10 18:38:00.630606,2024-05-10 18:38:10.247956,0 days 00:00:09.617350,86,47,66,6,COMPLETE
336,336,0.1523741809947846,0.10931908818076833,2024-05-10 18:38:10.253837,2024-05-10 18:38:30.870023,0 days 00:00:20.616186,53,126,153,6,COMPLETE
337,337,0.2043549018965877,0.10615592436954853,2024-05-10 18:38:30.874472,2024-05-10 18:38:42.909471,0 days 00:00:12.034999,99,32,32,6,COMPLETE
338,338,0.48697470935601517,0.07702156616575993,2024-05-10 18:38:42.917793,2024-05-10 18:38:55.989601,0 days 00:00:13.071808,41,55,134,6,COMPLETE
339,339,0.3384541065282088,0.09686642615276132,2024-05-10 18:38:55.989601,2024-05-10 18:39:09.367064,0 days 00:00:13.377463,55,8,11,6,COMPLETE
340,340,-0.02429227488514705,0.1204585530461026,2024-05-10 18:39:09.371055,2024-05-10 18:39:15.112561,0 days 00:00:05.741506,21,95,185,6,COMPLETE
341,341,-0.103071086495784,0.11655341126590808,2024-05-10 18:39:15.117796,2024-05-10 18:39:29.509173,0 days 00:00:14.391377,30,42,59,6,COMPLETE
342,342,-1.0939023180551157,0.16396283948023194,2024-05-10 18:39:29.509173,2024-05-10 18:39:37.839083,0 days 00:00:08.329910,41,51,101,6,COMPLETE
343,343,0.47090945748136265,0.08077565414122193,2024-05-10 18:39:37.839083,2024-05-10 18:39:50.000245,0 days 00:00:12.161162,94,71,124,6,COMPLETE
344,344,0.10154528416629387,0.1056631623097388,2024-05-10 18:39:50.000245,2024-05-10 18:40:00.172525,0 days 00:00:10.172280,67,23,205,6,COMPLETE
345,345,0.4584502609978345,0.0823618729141427,2024-05-10 18:40:00.177984,2024-05-10 18:40:13.335405,0 days 00:00:13.157421,78,73,203,6,COMPLETE
346,346,0.1815398113810124,0.10161407609567566,2024-05-10 18:40:13.339425,2024-05-10 18:40:24.168113,0 days 00:00:10.828688,14,22,41,6,COMPLETE
347,347,-0.16299406063205868,0.12549054956196054,2024-05-10 18:40:24.170107,2024-05-10 18:40:32.229952,0 days 00:00:08.059845,78,8,88,6,COMPLETE
348,348,0.2696647001746211,0.09916956254849651,2024-05-10 18:40:32.239136,2024-05-10 18:40:42.699872,0 days 00:00:10.460736,75,100,198,6,COMPLETE
349,349,-5.350391594142603,0.2968843133249143,2024-05-10 18:40:42.703977,2024-05-10 18:40:52.286468,0 days 00:00:09.582491,10,89,205,6,COMPLETE
350,350,0.23929685268081463,0.10238387161486928,2024-05-10 18:40:52.289036,2024-05-10 18:41:05.460246,0 days 00:00:13.171210,78,8,10,7,COMPLETE
351,351,0.38441277519810946,0.08983249216626628,2024-05-10 18:41:05.464589,2024-05-10 18:41:21.786688,0 days 00:00:16.322099,65,31,88,7,COMPLETE
352,352,0.45830057132712404,0.0829306912255868,2024-05-10 18:41:21.789684,2024-05-10 18:41:30.609120,0 days 00:00:08.819436,62,10,74,7,COMPLETE
353,353,-0.37084173659840347,0.1348716211492555,2024-05-10 18:41:30.620630,2024-05-10 18:41:38.906056,0 days 00:00:08.285426,79,15,21,7,COMPLETE
354,354,-0.8420985456945684,0.16158115965259717,2024-05-10 18:41:38.909636,2024-05-10 18:41:46.708523,0 days 00:00:07.798887,74,60,88,7,COMPLETE
355,355,-0.10086957444876832,0.12103672055566592,2024-05-10 18:41:46.712119,2024-05-10 18:41:55.357752,0 days 00:00:08.645633,50,105,124,7,COMPLETE
356,356,0.2284470095203591,0.09329613197590755,2024-05-10 18:41:55.360252,2024-05-10 18:42:02.060828,0 days 00:00:06.700576,50,30,62,7,COMPLETE
357,357,0.37901409915683765,0.08963837046787548,2024-05-10 18:42:02.062822,2024-05-10 18:42:13.958898,0 days 00:00:11.896076,41,120,207,7,COMPLETE
358,358,-0.35068875586465686,0.12429346205065046,2024-05-10 18:42:13.964114,2024-05-10 18:42:26.726174,0 days 00:00:12.762060,52,8,134,7,COMPLETE
359,359,-0.17485496509209422,0.1212905393215403,2024-05-10 18:42:26.730216,2024-05-10 18:42:34.180253,0 days 00:00:07.450037,94,133,161,7,COMPLETE
360,360,0.39069051868937466,0.08922250062628248,2024-05-10 18:42:34.187529,2024-05-10 18:42:50.090149,0 days 00:00:15.902620,30,113,194,7,COMPLETE
361,361,-0.320266878994777,0.133666351851838,2024-05-10 18:42:50.096713,2024-05-10 18:42:57.707268,0 days 00:00:07.610555,18,10,10,7,COMPLETE
362,362,0.08564068948735673,0.09574295068706107,2024-05-10 18:42:57.711544,2024-05-10 18:43:06.767573,0 days 00:00:09.056029,43,14,177,7,COMPLETE
363,363,0.33558435252515795,0.09305229372068136,2024-05-10 18:43:06.771876,2024-05-10 18:43:18.081512,0 days 00:00:11.309636,47,77,116,7,COMPLETE
364,364,-0.5862264587842981,0.13110314294820216,2024-05-10 18:43:18.086803,2024-05-10 18:43:26.759729,0 days 00:00:08.672926,30,78,153,7,COMPLETE
365,365,0.21926649305617615,0.09492159841648229,2024-05-10 18:43:26.764406,2024-05-10 18:43:39.567778,0 days 00:00:12.803372,75,118,146,7,COMPLETE
366,366,0.01458333592353116,0.1124162293543308,2024-05-10 18:43:39.568811,2024-05-10 18:43:49.322721,0 days 00:00:09.753910,76,57,173,7,COMPLETE
367,367,-0.6923737451008323,0.14719685479987035,2024-05-10 18:43:49.327681,2024-05-10 18:43:56.166855,0 days 00:00:06.839174,55,44,141,7,COMPLETE
368,368,-0.3786445742905381,0.12463876970760865,2024-05-10 18:43:56.169847,2024-05-10 18:44:07.849938,0 days 00:00:11.680091,41,57,205,7,COMPLETE
369,369,-0.09593289894423988,0.11833461813796005,2024-05-10 18:44:07.856595,2024-05-10 18:44:18.637903,0 days 00:00:10.781308,59,87,159,7,COMPLETE
370,370,-4.187471920612621,0.24513453587296224,2024-05-10 18:44:18.643164,2024-05-10 18:44:30.551790,0 days 00:00:11.908626,4,28,88,7,COMPLETE
371,371,-2.2461631353163916,0.19982132763257648,2024-05-10 18:44:30.559062,2024-05-10 18:44:37.147987,0 days 00:00:06.588925,41,15,82,7,COMPLETE
372,372,0.10524408652706649,0.112858728409635,2024-05-10 18:44:37.150978,2024-05-10 18:44:43.757466,0 days 00:00:06.606488,88,89,128,7,COMPLETE
373,373,0.4348292570450944,0.08215551113541635,2024-05-10 18:44:43.759460,2024-05-10 18:44:58.737772,0 days 00:00:14.978312,30,31,59,7,COMPLETE
374,374,0.23410630929781373,0.1037619483404018,2024-05-10 18:44:58.741004,2024-05-10 18:45:08.876410,0 days 00:00:10.135406,58,25,88,7,COMPLETE
375,375,-10.743711810498569,0.36178725891851676,2024-05-10 18:45:08.880116,2024-05-10 18:45:21.666473,0 days 00:00:12.786357,8,10,15,7,COMPLETE
376,376,0.40091752755919935,0.08770373666022864,2024-05-10 18:45:21.669876,2024-05-10 18:45:37.294002,0 days 00:00:15.624126,51,5,66,7,COMPLETE
377,377,-1.0768282577590527,0.1659034404982894,2024-05-10 18:45:37.299651,2024-05-10 18:45:44.048670,0 days 00:00:06.749019,30,50,72,7,COMPLETE
378,378,-0.27061740550436336,0.12826138626357425,2024-05-10 18:45:44.052647,2024-05-10 18:45:53.907764,0 days 00:00:09.855117,96,64,67,7,COMPLETE
379,379,-0.02481240406276384,0.11426205789109914,2024-05-10 18:45:53.915173,2024-05-10 18:46:07.828490,0 days 00:00:13.913317,32,153,153,7,COMPLETE
380,380,-0.6111945154616366,0.1462943313528883,2024-05-10 18:46:07.837785,2024-05-10 18:46:15.997798,0 days 00:00:08.160013,12,164,200,7,COMPLETE
381,381,-0.013500632484701814,0.11759873028733758,2024-05-10 18:46:16.000908,2024-05-10 18:46:26.851973,0 days 00:00:10.851065,58,72,95,7,COMPLETE
382,382,0.08577825977870077,0.10882191665575806,2024-05-10 18:46:26.860467,2024-05-10 18:46:35.076879,0 days 00:00:08.216412,51,134,134,7,COMPLETE
383,383,0.05071777842223772,0.11254510544651379,2024-05-10 18:46:35.082615,2024-05-10 18:46:42.279382,0 days 00:00:07.196767,24,28,88,7,COMPLETE
384,384,-0.12894031154328883,0.1243438017699248,2024-05-10 18:46:42.287501,2024-05-10 18:46:52.928320,0 days 00:00:10.640819,85,67,101,7,COMPLETE
385,385,-9.436499502809195,0.3124870369085335,2024-05-10 18:46:52.929306,2024-05-10 18:47:00.959911,0 days 00:00:08.030605,10,53,104,7,COMPLETE
386,386,0.34097289826365257,0.09743370788407209,2024-05-10 18:47:00.964794,2024-05-10 18:47:11.789796,0 days 00:00:10.825002,60,4,4,7,COMPLETE
387,387,-1.8237729612782843,0.18715803925065627,2024-05-10 18:47:11.799347,2024-05-10 18:47:19.748059,0 days 00:00:07.948712,41,194,205,7,COMPLETE
388,388,0.0038007924561281213,0.1153191570030097,2024-05-10 18:47:19.749101,2024-05-10 18:47:26.236413,0 days 00:00:06.487312,24,39,156,7,COMPLETE
389,389,-1.7239001741594684,0.1757466556157313,2024-05-10 18:47:26.241473,2024-05-10 18:47:37.818946,0 days 00:00:11.577473,31,63,203,7,COMPLETE
390,390,0.11539099453781707,0.10996911351012337,2024-05-10 18:47:37.824751,2024-05-10 18:47:46.624346,0 days 00:00:08.799595,94,118,161,7,COMPLETE
391,391,-1.6920309095555741,0.17572370142580707,2024-05-10 18:47:46.628116,2024-05-10 18:47:55.852834,0 days 00:00:09.224718,47,24,134,7,COMPLETE
392,392,-0.35337858499810093,0.13403451407004838,2024-05-10 18:47:55.859802,2024-05-10 18:48:07.356861,0 days 00:00:11.497059,12,51,88,7,COMPLETE
393,393,-0.8875109639680812,0.161785205352976,2024-05-10 18:48:07.362207,2024-05-10 18:48:18.474319,0 days 00:00:11.112112,32,116,167,7,COMPLETE
394,394,-0.4975730531481922,0.13225173954802855,2024-05-10 18:48:18.477933,2024-05-10 18:48:24.662440,0 days 00:00:06.184507,58,128,155,7,COMPLETE
395,395,0.4453617086010245,0.08352375023503553,2024-05-10 18:48:24.666916,2024-05-10 18:48:35.911240,0 days 00:00:11.244324,59,29,62,7,COMPLETE
396,396,-0.8792884681854938,0.147468704094399,2024-05-10 18:48:35.919058,2024-05-10 18:48:42.267687,0 days 00:00:06.348629,41,6,124,7,COMPLETE
397,397,0.04204863025137584,0.10345937254248053,2024-05-10 18:48:42.275318,2024-05-10 18:48:51.419221,0 days 00:00:09.143903,41,9,10,7,COMPLETE
398,398,0.39861933517632275,0.08796935234869785,2024-05-10 18:48:51.423405,2024-05-10 18:49:01.228706,0 days 00:00:09.805301,94,167,210,7,COMPLETE
399,399,-1.5598456037150166,0.17731062077800114,2024-05-10 18:49:01.237043,2024-05-10 18:49:06.158750,0 days 00:00:04.921707,63,4,124,7,COMPLETE
400,400,0.28983726421578365,0.09630317279382605,2024-05-10 18:49:06.166835,2024-05-10 18:49:17.175321,0 days 00:00:11.008486,94,41,128,8,COMPLETE
401,401,0.3449409535581502,0.09358184910194589,2024-05-10 18:49:17.179766,2024-05-10 18:49:31.328799,0 days 00:00:14.149033,71,31,119,8,COMPLETE
402,402,0.4822016292926096,0.07936281837711348,2024-05-10 18:49:31.328799,2024-05-10 18:49:42.081928,0 days 00:00:10.753129,51,68,136,8,COMPLETE
403,403,0.2698582093705551,0.09013440946982118,2024-05-10 18:49:42.088527,2024-05-10 18:49:55.378522,0 days 00:00:13.289995,48,70,128,8,COMPLETE
404,404,0.02157818356096832,0.11583308890096271,2024-05-10 18:49:55.388699,2024-05-10 18:50:10.397202,0 days 00:00:15.008503,58,167,210,8,COMPLETE
405,405,0.35704610027110817,0.0893736263939486,2024-05-10 18:50:10.401635,2024-05-10 18:50:23.062702,0 days 00:00:12.661067,30,121,163,8,COMPLETE
406,406,0.25178190161805303,0.09917747738040714,2024-05-10 18:50:23.068381,2024-05-10 18:50:42.468400,0 days 00:00:19.400019,56,52,128,8,COMPLETE
407,407,0.29528019053485915,0.097616415207117,2024-05-10 18:50:42.476428,2024-05-10 18:50:51.335237,0 days 00:00:08.858809,94,160,206,8,COMPLETE
408,408,0.48410522603738426,0.08051651331795147,2024-05-10 18:50:51.342267,2024-05-10 18:51:03.318840,0 days 00:00:11.976573,61,56,203,8,COMPLETE
409,409,0.3616259314094356,0.09139284816966231,2024-05-10 18:51:03.329074,2024-05-10 18:51:15.455207,0 days 00:00:12.126133,51,124,141,8,COMPLETE
410,410,-0.3651408254627701,0.1259267756669636,2024-05-10 18:51:15.461194,2024-05-10 18:51:24.300544,0 days 00:00:08.839350,78,20,52,8,COMPLETE
411,411,-0.2768083084829409,0.11701739619303955,2024-05-10 18:51:24.307676,2024-05-10 18:51:33.331406,0 days 00:00:09.023730,58,31,52,8,COMPLETE
412,412,-0.16006798949821055,0.12510541656549845,2024-05-10 18:51:33.335994,2024-05-10 18:51:37.938772,0 days 00:00:04.602778,83,147,210,8,COMPLETE
413,413,-0.20313980272569862,0.12873200159353954,2024-05-10 18:51:37.938772,2024-05-10 18:51:46.148185,0 days 00:00:08.209413,65,45,93,8,COMPLETE
414,414,0.21836212144635048,0.10065022181596106,2024-05-10 18:51:46.148185,2024-05-10 18:51:57.980174,0 days 00:00:11.831989,42,65,66,8,COMPLETE
415,415,-1.342417847396025,0.16040885203075256,2024-05-10 18:51:57.985091,2024-05-10 18:52:06.113946,0 days 00:00:08.128855,50,52,67,8,COMPLETE
416,416,0.34577081684759114,0.0949154802219548,2024-05-10 18:52:06.118974,2024-05-10 18:52:17.217552,0 days 00:00:11.098578,51,64,66,8,COMPLETE
417,417,0.3525943145070518,0.09149032040226708,2024-05-10 18:52:17.218549,2024-05-10 18:52:28.924705,0 days 00:00:11.706156,94,93,210,8,COMPLETE
418,418,0.018273792809283186,0.11260583173999286,2024-05-10 18:52:28.928903,2024-05-10 18:52:37.457714,0 days 00:00:08.528811,49,73,117,8,COMPLETE
419,419,0.3027868371373401,0.09753613525865744,2024-05-10 18:52:37.461703,2024-05-10 18:52:46.051908,0 days 00:00:08.590205,66,10,24,8,COMPLETE
420,420,-0.6846032151905821,0.15304680682715727,2024-05-10 18:52:46.058961,2024-05-10 18:52:52.882859,0 days 00:00:06.823898,10,3,203,8,COMPLETE
421,421,0.30477403450544044,0.09710948254459013,2024-05-10 18:52:52.888731,2024-05-10 18:53:05.499489,0 days 00:00:12.610758,51,84,116,8,COMPLETE
422,422,-0.19279538793245843,0.11676641391665613,2024-05-10 18:53:05.508735,2024-05-10 18:53:15.146085,0 days 00:00:09.637350,44,193,203,8,COMPLETE
423,423,0.17466611420731853,0.10300463102281902,2024-05-10 18:53:15.152042,2024-05-10 18:53:25.747955,0 days 00:00:10.595913,68,17,58,8,COMPLETE
424,424,-10.175801576812015,0.31430942605024514,2024-05-10 18:53:25.748985,2024-05-10 18:53:36.178978,0 days 00:00:10.429993,7,205,211,8,COMPLETE
425,425,-0.19430567089301634,0.12290671949162815,2024-05-10 18:53:36.186115,2024-05-10 18:53:46.260365,0 days 00:00:10.074250,17,11,88,8,COMPLETE
426,426,-1.7942062028453418,0.18155487648796664,2024-05-10 18:53:46.264046,2024-05-10 18:53:57.559456,0 days 00:00:11.295410,10,2,146,8,COMPLETE
427,427,0.3604483362746152,0.09263034969197499,2024-05-10 18:53:57.568398,2024-05-10 18:54:12.890267,0 days 00:00:15.321869,65,127,127,8,COMPLETE
428,428,-0.7521233193754202,0.15469411890184967,2024-05-10 18:54:12.894866,2024-05-10 18:54:23.507986,0 days 00:00:10.613120,71,5,93,8,COMPLETE
429,429,0.34430029461517997,0.09154739104591378,2024-05-10 18:54:23.512947,2024-05-10 18:54:30.176987,0 days 00:00:06.664040,57,68,156,8,COMPLETE
430,430,-0.2699779562174911,0.130718687049094,2024-05-10 18:54:30.178981,2024-05-10 18:54:37.727394,0 days 00:00:07.548413,71,167,171,8,COMPLETE
431,431,0.2840912459151986,0.09769050134323459,2024-05-10 18:54:37.732957,2024-05-10 18:54:43.281737,0 days 00:00:05.548780,94,152,213,8,COMPLETE
432,432,0.47592861118176727,0.08154728273790378,2024-05-10 18:54:43.284161,2024-05-10 18:54:50.314981,0 days 00:00:07.030820,31,17,17,8,COMPLETE
433,433,-1.9246236389532645,0.19706371282345542,2024-05-10 18:54:50.318935,2024-05-10 18:54:54.199621,0 days 00:00:03.880686,24,114,146,8,COMPLETE
434,434,-0.3054551978614793,0.138857106175146,2024-05-10 18:54:54.201614,2024-05-10 18:55:04.457138,0 days 00:00:10.255524,82,195,203,8,COMPLETE
435,435,-0.7105880380818126,0.13867222433584875,2024-05-10 18:55:04.466011,2024-05-10 18:55:13.212246,0 days 00:00:08.746235,47,27,46,8,COMPLETE
436,436,-0.6368804277591704,0.14741215896983775,2024-05-10 18:55:13.218438,2024-05-10 18:55:21.514660,0 days 00:00:08.296222,41,9,10,8,COMPLETE
437,437,-1.3633092200281083,0.1663492594568235,2024-05-10 18:55:21.514660,2024-05-10 18:55:26.762664,0 days 00:00:05.248004,11,47,156,8,COMPLETE
438,438,0.26215656044074787,0.09477531741863651,2024-05-10 18:55:26.766170,2024-05-10 18:55:33.390596,0 days 00:00:06.624426,78,78,187,8,COMPLETE
439,439,-2.296712411803576,0.19774358333632677,2024-05-10 18:55:33.394511,2024-05-10 18:55:43.232276,0 days 00:00:09.837765,30,8,59,8,COMPLETE
440,440,-20.36750527116913,0.4095767767017106,2024-05-10 18:55:43.237792,2024-05-10 18:55:49.702719,0 days 00:00:06.464927,7,141,194,8,COMPLETE
441,441,0.45581296953613404,0.07922722499781157,2024-05-10 18:55:49.705897,2024-05-10 18:55:57.274382,0 days 00:00:07.568485,41,29,205,8,COMPLETE
442,442,0.24070455939392973,0.10221919463076545,2024-05-10 18:55:57.282686,2024-05-10 18:56:11.383916,0 days 00:00:14.101230,99,147,211,8,COMPLETE
443,443,-1.4250966225530945,0.16062445004476625,2024-05-10 18:56:11.394530,2024-05-10 18:56:19.937985,0 days 00:00:08.543455,36,158,166,8,COMPLETE
444,444,-0.353047725494324,0.11434645261025658,2024-05-10 18:56:19.944050,2024-05-10 18:56:28.933926,0 days 00:00:08.989876,41,80,178,8,COMPLETE
445,445,-1.5014457447861922,0.18164205340674702,2024-05-10 18:56:28.942007,2024-05-10 18:56:31.512225,0 days 00:00:02.570218,25,31,182,8,COMPLETE
446,446,-0.0015795368414484924,0.11898180151294369,2024-05-10 18:56:31.515233,2024-05-10 18:56:34.938941,0 days 00:00:03.423708,31,81,97,8,COMPLETE
447,447,-0.028766415489804055,0.11151394610411199,2024-05-10 18:56:34.940935,2024-05-10 18:56:40.327558,0 days 00:00:05.386623,53,129,210,8,COMPLETE
448,448,-1.2050802814755195,0.1671237583814226,2024-05-10 18:56:40.334143,2024-05-10 18:56:43.321264,0 days 00:00:02.987121,30,2,36,8,COMPLETE
449,449,-0.8131872586230611,0.15706509009927977,2024-05-10 18:56:43.324124,2024-05-10 18:56:47.609728,0 days 00:00:04.285604,52,2,170,8,COMPLETE
450,450,0.7005347790245384,0.055433334571700965,2024-05-10 18:56:47.611587,2024-05-10 18:56:55.463579,0 days 00:00:07.851992,35,26,58,9,COMPLETE
451,451,0.2823322494322033,0.09564172109388605,2024-05-10 18:56:55.466129,2024-05-10 18:57:00.489299,0 days 00:00:05.023170,71,45,145,9,COMPLETE
452,452,-0.22810198672702126,0.13058238587903706,2024-05-10 18:57:00.491294,2024-05-10 18:57:03.989940,0 days 00:00:03.498646,64,148,203,9,COMPLETE
453,453,0.021677037197031755,0.1166000578946275,2024-05-10 18:57:03.992933,2024-05-10 18:57:07.910059,0 days 00:00:03.917126,65,69,119,9,COMPLETE
454,454,0.4765398772556514,0.08273586892054419,2024-05-10 18:57:07.912054,2024-05-10 18:57:15.564342,0 days 00:00:07.652288,32,164,213,9,COMPLETE
455,455,-0.7432097033300951,0.143183190202685,2024-05-10 18:57:15.566014,2024-05-10 18:57:18.410556,0 days 00:00:02.844542,31,97,112,9,COMPLETE
456,456,-0.18556054263258545,0.11856126515895733,2024-05-10 18:57:18.412927,2024-05-10 18:57:22.667296,0 days 00:00:04.254369,99,32,153,9,COMPLETE
457,457,-0.8633088279298861,0.15551556558170704,2024-05-10 18:57:22.670220,2024-05-10 18:57:26.556150,0 days 00:00:03.885930,14,47,66,9,COMPLETE
458,458,-0.5029760341618477,0.12834298325486698,2024-05-10 18:57:26.559142,2024-05-10 18:57:32.185919,0 days 00:00:05.626777,34,131,151,9,COMPLETE
459,459,-0.4879509951393771,0.13877668484356318,2024-05-10 18:57:32.188878,2024-05-10 18:57:34.213440,0 days 00:00:02.024562,79,3,201,9,COMPLETE
460,460,0.28796080900062543,0.09524797022661705,2024-05-10 18:57:34.215435,2024-05-10 18:57:40.654184,0 days 00:00:06.438749,68,26,70,9,COMPLETE
461,461,-0.7578404581743505,0.15420795374260612,2024-05-10 18:57:40.657066,2024-05-10 18:57:44.297123,0 days 00:00:03.640057,51,46,57,9,COMPLETE
462,462,0.027764918520328676,0.1011425959578824,2024-05-10 18:57:44.299129,2024-05-10 18:57:49.062997,0 days 00:00:04.763868,51,20,66,9,COMPLETE
463,463,0.29891502928266084,0.09494763909532887,2024-05-10 18:57:49.065895,2024-05-10 18:57:54.326962,0 days 00:00:05.261067,41,36,66,9,COMPLETE
464,464,-0.6861335488555355,0.13844326791721775,2024-05-10 18:57:54.329841,2024-05-10 18:57:57.339089,0 days 00:00:03.009248,50,22,66,9,COMPLETE
465,465,-0.018529354359373883,0.1135021359200101,2024-05-10 18:57:57.341077,2024-05-10 18:58:00.476082,0 days 00:00:03.135005,78,18,54,9,COMPLETE
466,466,0.11614149141033261,0.10488258790059587,2024-05-10 18:58:00.479072,2024-05-10 18:58:04.031971,0 days 00:00:03.552899,44,62,64,9,COMPLETE
467,467,-1.6015576985557138,0.1620492970345559,2024-05-10 18:58:04.034881,2024-05-10 18:58:07.143032,0 days 00:00:03.108151,59,4,59,9,COMPLETE
468,468,0.28244651050513286,0.09781067953696392,2024-05-10 18:58:07.145025,2024-05-10 18:58:10.061304,0 days 00:00:02.916279,75,12,62,9,COMPLETE
469,469,-0.9900491700566448,0.14309495160300068,2024-05-10 18:58:10.063300,2024-05-10 18:58:12.790438,0 days 00:00:02.727138,86,29,206,9,COMPLETE
470,470,0.13726252057027907,0.09774259903575074,2024-05-10 18:58:12.792432,2024-05-10 18:58:18.997878,0 days 00:00:06.205446,32,31,128,9,COMPLETE
471,471,0.07544095006714191,0.10775992538262218,2024-05-10 18:58:19.000270,2024-05-10 18:58:23.086082,0 days 00:00:04.085812,94,10,32,9,COMPLETE
472,472,0.2177152551585325,0.10253084453934884,2024-05-10 18:58:23.089044,2024-05-10 18:58:28.162854,0 days 00:00:05.073810,56,125,143,9,COMPLETE
473,473,-1.2832578718699108,0.1660522617522155,2024-05-10 18:58:28.165448,2024-05-10 18:58:31.298479,0 days 00:00:03.133031,18,80,134,9,COMPLETE
474,474,-0.0420653430709718,0.11822001065182026,2024-05-10 18:58:31.300474,2024-05-10 18:58:36.212848,0 days 00:00:04.912374,78,70,93,9,COMPLETE
475,475,-0.04176313331324941,0.11963665968436762,2024-05-10 18:58:36.215812,2024-05-10 18:58:38.996355,0 days 00:00:02.780543,99,14,211,9,COMPLETE
476,476,-2.966473202067961,0.21703531511573923,2024-05-10 18:58:38.998338,2024-05-10 18:58:42.421966,0 days 00:00:03.423628,3,103,195,9,COMPLETE
477,477,-0.2256837177038915,0.11880582259334216,2024-05-10 18:58:42.424959,2024-05-10 18:58:46.633999,0 days 00:00:04.209040,41,20,88,9,COMPLETE
478,478,-1.0568398715692386,0.13892062153747958,2024-05-10 18:58:46.635995,2024-05-10 18:58:51.460871,0 days 00:00:04.824876,41,38,124,9,COMPLETE
479,479,-1.2568105495502535,0.16444787002348638,2024-05-10 18:58:51.463994,2024-05-10 18:58:53.309670,0 days 00:00:01.845676,57,27,210,9,COMPLETE
480,480,-0.4460111433866912,0.14154588743565014,2024-05-10 18:58:53.311665,2024-05-10 18:58:55.346842,0 days 00:00:02.035177,64,6,127,9,COMPLETE
481,481,0.05047642627969433,0.11641209710456388,2024-05-10 18:58:55.348838,2024-05-10 18:59:01.091940,0 days 00:00:05.743102,84,111,157,9,COMPLETE
482,482,0.2377766340279707,0.09630099686324348,2024-05-10 18:59:01.093961,2024-05-10 18:59:05.834848,0 days 00:00:04.740887,99,36,66,9,COMPLETE
483,483,0.26960850278033355,0.09719233205387863,2024-05-10 18:59:05.836843,2024-05-10 18:59:12.148547,0 days 00:00:06.311704,33,9,15,9,COMPLETE
484,484,-1.4636330857534925,0.18565384799304283,2024-05-10 18:59:12.149516,2024-05-10 18:59:13.330124,0 days 00:00:01.180608,50,1,35,9,COMPLETE
485,485,0.6599427813537981,0.06302535972081798,2024-05-10 18:59:13.332119,2024-05-10 18:59:19.858964,0 days 00:00:06.526845,67,28,208,9,COMPLETE
486,486,-0.7331572192239799,0.1387742991886264,2024-05-10 18:59:19.860959,2024-05-10 18:59:27.041279,0 days 00:00:07.180320,41,23,80,9,COMPLETE
487,487,-0.8635092216303472,0.15168477645062897,2024-05-10 18:59:27.043273,2024-05-10 18:59:29.618238,0 days 00:00:02.574965,72,167,211,9,COMPLETE
488,488,-0.06915283714103163,0.11931422392445952,2024-05-10 18:59:29.621388,2024-05-10 18:59:34.237945,0 days 00:00:04.616557,65,51,88,9,COMPLETE
489,489,-0.20038912750497673,0.13066118534163249,2024-05-10 18:59:34.239939,2024-05-10 18:59:38.404888,0 days 00:00:04.164949,67,39,66,9,COMPLETE
490,490,0.06678961228429889,0.10115803121019737,2024-05-10 18:59:38.406882,2024-05-10 18:59:42.518949,0 days 00:00:04.112067,68,30,41,9,COMPLETE
491,491,0.14895208947164235,0.10927145241141822,2024-05-10 18:59:42.521938,2024-05-10 18:59:47.808781,0 days 00:00:05.286843,81,69,134,9,COMPLETE
492,492,-0.056024352454242664,0.1173971228695782,2024-05-10 18:59:47.810823,2024-05-10 18:59:53.112841,0 days 00:00:05.302018,58,71,144,9,COMPLETE
493,493,0.5094786605593766,0.0797461646569955,2024-05-10 18:59:53.115833,2024-05-10 18:59:58.502893,0 days 00:00:05.387060,50,98,124,9,COMPLETE
494,494,-0.6636376091619038,0.1379421550605154,2024-05-10 18:59:58.504888,2024-05-10 19:00:02.411804,0 days 00:00:03.906916,73,20,26,9,COMPLETE
495,495,-1.0870787560235666,0.1417854312790498,2024-05-10 19:00:02.413905,2024-05-10 19:00:07.692869,0 days 00:00:05.278964,39,97,210,9,COMPLETE
496,496,0.3429465504373631,0.09105269746443978,2024-05-10 19:00:07.694864,2024-05-10 19:00:12.783997,0 days 00:00:05.089133,65,32,134,9,COMPLETE
497,497,-1.3512080653899794,0.147126441366867,2024-05-10 19:00:12.786973,2024-05-10 19:00:16.685795,0 days 00:00:03.898822,61,16,86,9,COMPLETE
498,498,0.16165570600018658,0.1064955571932588,2024-05-10 19:00:16.688773,2024-05-10 19:00:20.763091,0 days 00:00:04.074318,64,79,114,9,COMPLETE
499,499,-0.7520833279603301,0.15309446549952352,2024-05-10 19:00:20.765920,2024-05-10 19:00:22.731805,0 days 00:00:01.965885,70,92,148,9,COMPLETE
500,500,-1.5229121254048807,0.14791578050150309,2024-05-10 19:00:22.733800,2024-05-10 19:00:28.229263,0 days 00:00:05.495463,31,50,73,10,COMPLETE
501,501,-0.38914097305931117,0.13534260364549375,2024-05-10 19:00:28.231258,2024-05-10 19:00:31.349521,0 days 00:00:03.118263,15,119,120,10,COMPLETE
502,502,-0.2893053833715066,0.1279904119388276,2024-05-10 19:00:31.351516,2024-05-10 19:00:34.549028,0 days 00:00:03.197512,56,61,167,10,COMPLETE
503,503,-0.06147513813765069,0.11025796787745634,2024-05-10 19:00:34.551023,2024-05-10 19:00:39.748716,0 days 00:00:05.197693,41,60,64,10,COMPLETE
