,number,values_0,values_1,datetime_start,datetime_complete,duration,params_dim,params_window_length,system_attrs_nsga2:generation,state
333,333,-27.069413980845667,0.00010585365448278786,2024-05-16 12:42:53.232880,2024-05-16 12:42:56.154881,0 days 00:00:02.922001,80,101,6,COMPLETE
334,334,-5.70298664947507,5.033103687170753e-05,2024-05-16 12:42:56.165682,2024-05-16 12:42:58.452506,0 days 00:00:02.286824,22,185,6,COMPLETE
335,335,-353.13526735418577,0.000244745980314315,2024-05-16 12:42:58.456559,2024-05-16 12:43:01.254780,0 days 00:00:02.798221,87,89,6,COMPLETE
336,336,-18.78352521189542,9.165609281457253e-05,2024-05-16 12:43:01.256147,2024-05-16 12:43:04.485185,0 days 00:00:03.229038,61,185,6,COMPLETE
337,337,-31.032248832862308,0.00011365667064341389,2024-05-16 12:43:04.487859,2024-05-16 12:43:07.050202,0 days 00:00:02.562343,93,52,6,COMPLETE
338,338,-4.844134688419525,4.69629669446583e-05,2024-05-16 12:43:07.053653,2024-05-16 12:43:09.408532,0 days 00:00:02.354879,21,8,6,COMPLETE
339,339,-3.9505380901322296,4.099014208037941e-05,2024-05-16 12:43:09.414423,2024-05-16 12:43:11.448661,0 days 00:00:02.034238,9,109,6,COMPLETE
340,340,-48.07706645853719,0.00011879768782400163,2024-05-16 12:43:11.451964,2024-05-16 12:43:13.719162,0 days 00:00:02.267198,60,139,6,COMPLETE
341,341,-338.6969863424664,0.00013029235050235599,2024-05-16 12:43:13.720249,2024-05-16 12:43:15.775706,0 days 00:00:02.055457,10,34,6,COMPLETE
342,342,-30.826959126005857,0.00011340664944063737,2024-05-16 12:43:15.777217,2024-05-16 12:43:18.466726,0 days 00:00:02.689509,96,126,6,COMPLETE
343,343,-13.645555511438513,6.589934387939488e-05,2024-05-16 12:43:18.469998,2024-05-16 12:43:20.959332,0 days 00:00:02.489334,22,16,6,COMPLETE
344,344,-4.406885615899995,4.520551374027287e-05,2024-05-16 12:43:20.963209,2024-05-16 12:43:23.380151,0 days 00:00:02.416942,7,185,6,COMPLETE
345,345,-26.714332500934518,0.00010151760296138866,2024-05-16 12:43:23.382413,2024-05-16 12:43:26.664373,0 days 00:00:03.281960,93,156,6,COMPLETE
346,346,-11.124412122666094,6.256592020461243e-05,2024-05-16 12:43:26.665542,2024-05-16 12:43:28.873577,0 days 00:00:02.208035,14,26,6,COMPLETE
347,347,-14.57751809233621,8.1214771653147e-05,2024-05-16 12:43:28.874718,2024-05-16 12:43:31.122362,0 days 00:00:02.247644,50,4,6,COMPLETE
348,348,-4.102325603826394,4.2908952376459423e-05,2024-05-16 12:43:31.125329,2024-05-16 12:43:33.217806,0 days 00:00:02.092477,15,27,6,COMPLETE
349,349,-5.133132479506528,4.792721589616098e-05,2024-05-16 12:43:33.220560,2024-05-16 12:43:35.364809,0 days 00:00:02.144249,12,63,6,COMPLETE
350,350,-4.637765488021371,4.628114146941542e-05,2024-05-16 12:43:35.366209,2024-05-16 12:43:37.478851,0 days 00:00:02.112642,15,54,7,COMPLETE
351,351,-5.67216173999702,5.005607255550178e-05,2024-05-16 12:43:37.480846,2024-05-16 12:43:39.602853,0 days 00:00:02.122007,3,62,7,COMPLETE
352,352,-4.619122081962949,4.615193616384543e-05,2024-05-16 12:43:39.607422,2024-05-16 12:43:41.636533,0 days 00:00:02.029111,7,68,7,COMPLETE
353,353,-24.704322026306578,0.00010447801970711011,2024-05-16 12:43:41.638060,2024-05-16 12:43:44.150110,0 days 00:00:02.512050,92,116,7,COMPLETE
354,354,-5.054300412963751,4.780789102432755e-05,2024-05-16 12:43:44.156658,2024-05-16 12:43:46.133286,0 days 00:00:01.976628,3,19,7,COMPLETE
355,355,-20.753711060096656,9.035241770977452e-05,2024-05-16 12:43:46.145477,2024-05-16 12:43:48.801472,0 days 00:00:02.655995,67,106,7,COMPLETE
356,356,-4.3085348630919995,4.459632656186502e-05,2024-05-16 12:43:48.806191,2024-05-16 12:43:50.967750,0 days 00:00:02.161559,12,12,7,COMPLETE
357,357,-2318061.7200955483,0.006018940988709753,2024-05-16 12:43:50.969743,2024-05-16 12:43:53.050908,0 days 00:00:02.081165,6,189,7,COMPLETE
358,358,-4.590267391032201,4.59890086449883e-05,2024-05-16 12:43:53.052845,2024-05-16 12:43:57.360464,0 days 00:00:04.307619,6,127,7,COMPLETE
359,359,-164.82374025489315,0.00017044934342301028,2024-05-16 12:43:57.360464,2024-05-16 12:44:03.827444,0 days 00:00:06.466980,42,192,7,COMPLETE
360,360,-5.236168166395297,4.903550743473929e-05,2024-05-16 12:44:03.827444,2024-05-16 12:44:09.421019,0 days 00:00:05.593575,21,109,7,COMPLETE
361,361,-3.7018152313481765,4.163800359464303e-05,2024-05-16 12:44:09.425685,2024-05-16 12:44:15.009748,0 days 00:00:05.584063,7,133,7,COMPLETE
362,362,-12.614485932015997,7.492294764260519e-05,2024-05-16 12:44:15.018678,2024-05-16 12:44:20.569327,0 days 00:00:05.550649,49,76,7,COMPLETE
363,363,-482.3704383986375,0.00014847035357660576,2024-05-16 12:44:20.575247,2024-05-16 12:44:26.019962,0 days 00:00:05.444715,6,180,7,COMPLETE
364,364,-24.917691981865662,0.00010179715659926207,2024-05-16 12:44:26.030330,2024-05-16 12:44:32.977977,0 days 00:00:06.947647,84,112,7,COMPLETE
365,365,-13.748236926560963,7.600236871106242e-05,2024-05-16 12:44:32.977977,2024-05-16 12:44:36.560940,0 days 00:00:03.582963,55,76,7,COMPLETE
366,366,-4.412848568932097,4.525812490761621e-05,2024-05-16 12:44:36.564419,2024-05-16 12:44:38.625700,0 days 00:00:02.061281,6,56,7,COMPLETE
367,367,-4.408074816790431,4.528653864026752e-05,2024-05-16 12:44:38.632891,2024-05-16 12:44:40.707214,0 days 00:00:02.074323,15,159,7,COMPLETE
368,368,-10101.760905445863,0.0008886605770790593,2024-05-16 12:44:40.708731,2024-05-16 12:44:42.644902,0 days 00:00:01.936171,7,185,7,COMPLETE
369,369,-4.509892622051059,4.4306907451159326e-05,2024-05-16 12:44:42.646746,2024-05-16 12:44:44.457467,0 days 00:00:01.810721,3,8,7,COMPLETE
370,370,-4.121347178438256,4.345953577232238e-05,2024-05-16 12:44:44.461528,2024-05-16 12:44:46.442918,0 days 00:00:01.981390,10,76,7,COMPLETE
371,371,-56.19087083711592,0.00012925792477480472,2024-05-16 12:44:46.444552,2024-05-16 12:44:48.705178,0 days 00:00:02.260626,47,68,7,COMPLETE
372,372,-6.088688118843214,5.1177419057287326e-05,2024-05-16 12:44:48.708957,2024-05-16 12:44:50.704682,0 days 00:00:01.995725,6,26,7,COMPLETE
373,373,-4.277797595291061,4.4666572830640644e-05,2024-05-16 12:44:50.715032,2024-05-16 12:44:52.636436,0 days 00:00:01.921404,7,185,7,COMPLETE
374,374,-4.944486865875396,4.742721351896238e-05,2024-05-16 12:44:52.640163,2024-05-16 12:44:54.636283,0 days 00:00:01.996120,14,24,7,COMPLETE
375,375,-5.385004987256974,4.75874500612926e-05,2024-05-16 12:44:54.641334,2024-05-16 12:44:56.652045,0 days 00:00:02.010711,21,86,7,COMPLETE
376,376,-19.911916122282538,9.231562929308218e-05,2024-05-16 12:44:56.664915,2024-05-16 12:44:59.085662,0 days 00:00:02.420747,56,158,7,COMPLETE
377,377,-3.609576570064551,4.128939357701785e-05,2024-05-16 12:44:59.092902,2024-05-16 12:45:00.949243,0 days 00:00:01.856341,6,58,7,COMPLETE
378,378,-4.913612031316785,4.725508541341339e-05,2024-05-16 12:45:00.950747,2024-05-16 12:45:02.830638,0 days 00:00:01.879891,3,110,7,COMPLETE
379,379,-24.114778752329265,0.00010150754552813233,2024-05-16 12:45:02.832634,2024-05-16 12:45:05.152940,0 days 00:00:02.320306,91,8,7,COMPLETE
380,380,-20.84518593271414,9.473621246785838e-05,2024-05-16 12:45:05.163836,2024-05-16 12:45:07.992406,0 days 00:00:02.828570,89,8,7,COMPLETE
381,381,-4.61570303774327,4.611651572825139e-05,2024-05-16 12:45:07.993403,2024-05-16 12:45:10.049656,0 days 00:00:02.056253,15,199,7,COMPLETE
382,382,-322.3339263869508,0.00024021372259393656,2024-05-16 12:45:10.050897,2024-05-16 12:45:12.878248,0 days 00:00:02.827351,93,205,7,COMPLETE
383,383,-3.5935551198475197,3.94135960678267e-05,2024-05-16 12:45:12.884310,2024-05-16 12:45:14.910762,0 days 00:00:02.026452,20,179,7,COMPLETE
384,384,-93.18409325424786,0.00014546126999712096,2024-05-16 12:45:14.922042,2024-05-16 12:45:18.116467,0 days 00:00:03.194425,59,4,7,COMPLETE
385,385,-8.593322679150655,5.472353540158173e-05,2024-05-16 12:45:18.118649,2024-05-16 12:45:20.008331,0 days 00:00:01.889682,7,19,7,COMPLETE
386,386,-4.74446036313565,4.635693247912297e-05,2024-05-16 12:45:20.014261,2024-05-16 12:45:22.224070,0 days 00:00:02.209809,12,95,7,COMPLETE
387,387,-5.5800315117143136,5.0447953443551514e-05,2024-05-16 12:45:22.229057,2024-05-16 12:45:24.323186,0 days 00:00:02.094129,20,194,7,COMPLETE
388,388,-4.588168498168286,4.3921689525689125e-05,2024-05-16 12:45:24.338310,2024-05-16 12:45:26.632977,0 days 00:00:02.294667,21,8,7,COMPLETE
389,389,-8.687420452630885,6.037763704971505e-05,2024-05-16 12:45:26.636455,2024-05-16 12:45:28.774757,0 days 00:00:02.138302,38,112,7,COMPLETE
390,390,-18.23597752439593,8.651657229061583e-05,2024-05-16 12:45:28.776688,2024-05-16 12:45:31.118276,0 days 00:00:02.341588,62,116,7,COMPLETE
391,391,-7.704850600003548,5.636735916788592e-05,2024-05-16 12:45:31.119814,2024-05-16 12:45:33.284849,0 days 00:00:02.165035,27,71,7,COMPLETE
392,392,-4.583443534311444,4.5407295439076606e-05,2024-05-16 12:45:33.291217,2024-05-16 12:45:35.353435,0 days 00:00:02.062218,15,115,7,COMPLETE
393,393,-10.732703323119603,6.325459536231477e-05,2024-05-16 12:45:35.355916,2024-05-16 12:45:37.817227,0 days 00:00:02.461311,45,185,7,COMPLETE
394,394,-6.893307854769475,5.4440908292924204e-05,2024-05-16 12:45:37.821438,2024-05-16 12:45:39.816239,0 days 00:00:01.994801,28,181,7,COMPLETE
395,395,-7.868420296705457,5.7968241569853515e-05,2024-05-16 12:45:39.829885,2024-05-16 12:45:42.237607,0 days 00:00:02.407722,36,154,7,COMPLETE
396,396,-3.9411938067658725,4.1612128559516454e-05,2024-05-16 12:45:42.239710,2024-05-16 12:45:44.447495,0 days 00:00:02.207785,15,19,7,COMPLETE
397,397,-4.125779184708664,4.293718501806528e-05,2024-05-16 12:45:44.450581,2024-05-16 12:45:46.484641,0 days 00:00:02.034060,16,19,7,COMPLETE
398,398,-20.41366918435459,9.58473496053491e-05,2024-05-16 12:45:46.490157,2024-05-16 12:45:48.959764,0 days 00:00:02.469607,82,211,7,COMPLETE
399,399,-43.51394532733346,0.00012582205215113588,2024-05-16 12:45:48.961197,2024-05-16 12:45:51.531732,0 days 00:00:02.570535,93,9,7,COMPLETE
400,400,-5.2072012038905955,4.8532641969726987e-05,2024-05-16 12:45:51.538168,2024-05-16 12:45:53.759167,0 days 00:00:02.220999,15,22,8,COMPLETE
401,401,-5.889248221587065,5.036126150753943e-05,2024-05-16 12:45:53.769274,2024-05-16 12:45:55.883070,0 days 00:00:02.113796,12,71,8,COMPLETE
402,402,-4.707089517793169,4.6591066743070274e-05,2024-05-16 12:45:55.885511,2024-05-16 12:45:58.081241,0 days 00:00:02.195730,15,211,8,COMPLETE
403,403,-44.499929426785584,0.00011210987640144411,2024-05-16 12:45:58.083510,2024-05-16 12:46:00.705462,0 days 00:00:02.621952,59,122,8,COMPLETE
404,404,-4.152748127024148,4.399775017053373e-05,2024-05-16 12:46:00.707047,2024-05-16 12:46:02.735593,0 days 00:00:02.028546,15,124,8,COMPLETE
405,405,-3.931366846100308,4.236067305567236e-05,2024-05-16 12:46:02.737542,2024-05-16 12:46:04.838424,0 days 00:00:02.100882,12,76,8,COMPLETE
406,406,-19.334434998051925,9.288330880315607e-05,2024-05-16 12:46:04.854111,2024-05-16 12:46:07.471185,0 days 00:00:02.617074,74,185,8,COMPLETE
407,407,-9.84134560358282,5.757214655752772e-05,2024-05-16 12:46:07.486363,2024-05-16 12:46:09.399926,0 days 00:00:01.913563,12,17,8,COMPLETE
408,408,-9.320085962517016,5.982344650155341e-05,2024-05-16 12:46:09.401222,2024-05-16 12:46:11.469249,0 days 00:00:02.068027,19,199,8,COMPLETE
409,409,-4.2159790194657045,4.4398612966104954e-05,2024-05-16 12:46:11.477372,2024-05-16 12:46:13.366113,0 days 00:00:01.888741,7,116,8,COMPLETE
410,410,-34.20786761846512,8.247012222158424e-05,2024-05-16 12:46:13.367520,2024-05-16 12:46:15.299602,0 days 00:00:01.932082,10,4,8,COMPLETE
411,411,-94.42032751639364,0.00011692910906976695,2024-05-16 12:46:15.315339,2024-05-16 12:46:17.399573,0 days 00:00:02.084234,7,132,8,COMPLETE
412,412,-4.662746110399771,4.624022996892238e-05,2024-05-16 12:46:17.406828,2024-05-16 12:46:19.567741,0 days 00:00:02.160913,16,19,8,COMPLETE
413,413,-7.499190125572197,5.769129182788865e-05,2024-05-16 12:46:19.575633,2024-05-16 12:46:21.779549,0 days 00:00:02.203916,23,76,8,COMPLETE
414,414,-476.4950233629621,0.00022603456918376084,2024-05-16 12:46:21.783202,2024-05-16 12:46:24.260291,0 days 00:00:02.477089,21,8,8,COMPLETE
415,415,-4.2728940219599,4.472222746005824e-05,2024-05-16 12:46:24.265113,2024-05-16 12:46:26.582140,0 days 00:00:02.317027,7,24,8,COMPLETE
416,416,-15.347201677982088,7.738602768054662e-05,2024-05-16 12:46:26.583246,2024-05-16 12:46:29.229598,0 days 00:00:02.646352,74,112,8,COMPLETE
417,417,-5.238089857450314,4.9029869482053746e-05,2024-05-16 12:46:29.230792,2024-05-16 12:46:31.459845,0 days 00:00:02.229053,21,124,8,COMPLETE
418,418,-4.222657014430695,4.4293260472992e-05,2024-05-16 12:46:31.461840,2024-05-16 12:46:33.724820,0 days 00:00:02.262980,12,195,8,COMPLETE
419,419,-5.652007721141618,4.740075958103777e-05,2024-05-16 12:46:33.726190,2024-05-16 12:46:35.779468,0 days 00:00:02.053278,11,180,8,COMPLETE
420,420,-4.380447305300632,4.5113511877012544e-05,2024-05-16 12:46:35.785098,2024-05-16 12:46:37.752594,0 days 00:00:01.967496,6,66,8,COMPLETE
421,421,-21.539078248866197,9.839865020493021e-05,2024-05-16 12:46:37.755046,2024-05-16 12:46:40.063373,0 days 00:00:02.308327,70,183,8,COMPLETE
422,422,-29.89021697483998,0.00010861745599242366,2024-05-16 12:46:40.065367,2024-05-16 12:46:42.675867,0 days 00:00:02.610500,89,212,8,COMPLETE
423,423,-10.60246487854302,6.747933457872236e-05,2024-05-16 12:46:42.677632,2024-05-16 12:46:45.081123,0 days 00:00:02.403491,32,58,8,COMPLETE
424,424,-4.5057253461821904,4.5614007586210625e-05,2024-05-16 12:46:45.086582,2024-05-16 12:46:47.205491,0 days 00:00:02.118909,9,172,8,COMPLETE
425,425,-4.583634534257203,4.5946733362345606e-05,2024-05-16 12:46:47.208797,2024-05-16 12:46:49.194916,0 days 00:00:01.986119,7,135,8,COMPLETE
426,426,-21.14548309436578,9.161162795812852e-05,2024-05-16 12:46:49.196837,2024-05-16 12:46:51.544265,0 days 00:00:02.347428,58,96,8,COMPLETE
427,427,-4.002329114075675,4.196436791024675e-05,2024-05-16 12:46:51.547937,2024-05-16 12:46:53.557354,0 days 00:00:02.009417,10,106,8,COMPLETE
428,428,-21.577886218516,9.193857651598931e-05,2024-05-16 12:46:53.559349,2024-05-16 12:46:56.065196,0 days 00:00:02.505847,83,91,8,COMPLETE
429,429,-4.538327868848798,4.575007767846278e-05,2024-05-16 12:46:56.066961,2024-05-16 12:46:58.244381,0 days 00:00:02.177420,6,76,8,COMPLETE
430,430,-3.7640700966400877,4.111313948623517e-05,2024-05-16 12:46:58.246667,2024-05-16 12:47:00.430507,0 days 00:00:02.183840,15,23,8,COMPLETE
431,431,-16.87675921500992,8.711387702796438e-05,2024-05-16 12:47:00.434234,2024-05-16 12:47:03.095968,0 days 00:00:02.661734,49,8,8,COMPLETE
432,432,-5420.730799534496,0.0003978576967185291,2024-05-16 12:47:03.097443,2024-05-16 12:47:05.150807,0 days 00:00:02.053364,15,124,8,COMPLETE
433,433,-13.68870725175168,5.3073490231635774e-05,2024-05-16 12:47:05.153339,2024-05-16 12:47:07.196970,0 days 00:00:02.043631,19,109,8,COMPLETE
434,434,-17.08609210618793,8.760358492992094e-05,2024-05-16 12:47:07.198965,2024-05-16 12:47:09.683696,0 days 00:00:02.484731,54,207,8,COMPLETE
435,435,-8.123934803362454,5.524848078029318e-05,2024-05-16 12:47:09.685235,2024-05-16 12:47:12.215457,0 days 00:00:02.530222,20,16,8,COMPLETE
436,436,-19.138283454490296,8.950430849765883e-05,2024-05-16 12:47:12.218608,2024-05-16 12:47:15.260910,0 days 00:00:03.042302,77,8,8,COMPLETE
437,437,-6.553049122280025,5.2027486558969806e-05,2024-05-16 12:47:15.264786,2024-05-16 12:47:17.645395,0 days 00:00:02.380609,15,132,8,COMPLETE
438,438,-5.19284950554904,4.877120870823751e-05,2024-05-16 12:47:17.652071,2024-05-16 12:47:19.707483,0 days 00:00:02.055412,21,132,8,COMPLETE
439,439,-26.28964674884125,0.0001045229622461904,2024-05-16 12:47:19.709779,2024-05-16 12:47:23.253440,0 days 00:00:03.543661,98,97,8,COMPLETE
440,440,-4.033069897141654,4.34311691286242e-05,2024-05-16 12:47:23.256360,2024-05-16 12:47:25.503354,0 days 00:00:02.246994,15,27,8,COMPLETE
441,441,-18.070416140508918,8.603340607669478e-05,2024-05-16 12:47:25.505348,2024-05-16 12:47:28.331029,0 days 00:00:02.825681,58,124,8,COMPLETE
442,442,-4.892303046427246,4.7233812312474474e-05,2024-05-16 12:47:28.333221,2024-05-16 12:47:30.390542,0 days 00:00:02.057321,14,116,8,COMPLETE
443,443,-4.314399610656608,4.45996377568346e-05,2024-05-16 12:47:30.395659,2024-05-16 12:47:32.512894,0 days 00:00:02.117235,18,116,8,COMPLETE
444,444,-5.009150518456674,4.7492465773203276e-05,2024-05-16 12:47:32.516577,2024-05-16 12:47:34.639739,0 days 00:00:02.123162,15,19,8,COMPLETE
445,445,-26.062681361324923,0.000106784974475489,2024-05-16 12:47:34.641733,2024-05-16 12:47:37.496079,0 days 00:00:02.854346,90,162,8,COMPLETE
446,446,-5.482653434528212,5.009230133503374e-05,2024-05-16 12:47:37.498242,2024-05-16 12:47:39.779131,0 days 00:00:02.280889,21,139,8,COMPLETE
447,447,-4.741332637362844,4.658656789055504e-05,2024-05-16 12:47:39.782127,2024-05-16 12:47:41.903951,0 days 00:00:02.121824,7,200,8,COMPLETE
448,448,-21.83723275177659,7.466663933166852e-05,2024-05-16 12:47:41.906192,2024-05-16 12:47:44.194436,0 days 00:00:02.288244,14,172,8,COMPLETE
449,449,-4.391735004072833,4.516861836364829e-05,2024-05-16 12:47:44.203463,2024-05-16 12:47:46.215804,0 days 00:00:02.012341,7,54,8,COMPLETE
450,450,-27.00214128680262,0.00010474649114940214,2024-05-16 12:47:46.224400,2024-05-16 12:47:48.757115,0 days 00:00:02.532715,57,193,9,COMPLETE
451,451,-1860.2960440546565,0.0003941608707366929,2024-05-16 12:47:48.759108,2024-05-16 12:47:50.858529,0 days 00:00:02.099421,21,60,9,COMPLETE
452,452,-3.557158120879405,4.0749092670183294e-05,2024-05-16 12:47:50.860445,2024-05-16 12:47:52.790641,0 days 00:00:01.930196,6,135,9,COMPLETE
453,453,-445.1126662772323,0.0002199007329337685,2024-05-16 12:47:52.798456,2024-05-16 12:47:55.404497,0 days 00:00:02.606041,19,106,9,COMPLETE
454,454,-22.29514788591707,9.809274691891007e-05,2024-05-16 12:47:55.407542,2024-05-16 12:47:58.042338,0 days 00:00:02.634796,55,124,9,COMPLETE
455,455,-22.69038164138613,0.00010114903803948396,2024-05-16 12:47:58.044870,2024-05-16 12:48:00.603136,0 days 00:00:02.558266,71,76,9,COMPLETE
456,456,-3.9827611171967923,4.1427792625695515e-05,2024-05-16 12:48:00.605014,2024-05-16 12:48:02.762308,0 days 00:00:02.157294,20,31,9,COMPLETE
457,457,-4.402537537579396,4.5044968582436056e-05,2024-05-16 12:48:02.764747,2024-05-16 12:48:04.706637,0 days 00:00:01.941890,10,164,9,COMPLETE
458,458,-26.95312479975709,0.00010663730621402563,2024-05-16 12:48:04.709225,2024-05-16 12:48:07.334247,0 days 00:00:02.625022,94,19,9,COMPLETE
459,459,-5.853210201207994,5.0349411494990665e-05,2024-05-16 12:48:07.349876,2024-05-16 12:48:09.383292,0 days 00:00:02.033416,18,208,9,COMPLETE
460,460,-7.050023327638124,5.547165403005695e-05,2024-05-16 12:48:09.387823,2024-05-16 12:48:11.655377,0 days 00:00:02.267554,33,63,9,COMPLETE
461,461,-4.762739473048862,4.6770379827872775e-05,2024-05-16 12:48:11.660649,2024-05-16 12:48:13.647079,0 days 00:00:01.986430,16,138,9,COMPLETE
462,462,-5.0851005833090275,4.7787857522177224e-05,2024-05-16 12:48:13.648708,2024-05-16 12:48:15.501640,0 days 00:00:01.852932,6,28,9,COMPLETE
463,463,-285.91127656024224,0.00024151891128687251,2024-05-16 12:48:15.504411,2024-05-16 12:48:17.996143,0 days 00:00:02.491732,90,182,9,COMPLETE
464,464,-9.390595265932134,4.938113452762179e-05,2024-05-16 12:48:17.997501,2024-05-16 12:48:20.462818,0 days 00:00:02.465317,16,8,9,COMPLETE
465,465,-4.476221315863308,4.54603793401693e-05,2024-05-16 12:48:20.464547,2024-05-16 12:48:22.462129,0 days 00:00:01.997582,10,106,9,COMPLETE
466,466,-5.409521244001533,4.961259443274234e-05,2024-05-16 12:48:22.464360,2024-05-16 12:48:24.872130,0 days 00:00:02.407770,21,31,9,COMPLETE
467,467,-5.053815098898927,4.781362176140105e-05,2024-05-16 12:48:24.878951,2024-05-16 12:48:26.916336,0 days 00:00:02.037385,3,116,9,COMPLETE
468,468,-47.862263912103394,0.00011858656801844275,2024-05-16 12:48:26.923803,2024-05-16 12:48:29.508462,0 days 00:00:02.584659,63,95,9,COMPLETE
469,469,-4.422910114924667,4.541917716761782e-05,2024-05-16 12:48:29.513977,2024-05-16 12:48:31.753261,0 days 00:00:02.239284,22,106,9,COMPLETE
470,470,-18.865419522635612,9.126812448964775e-05,2024-05-16 12:48:31.756263,2024-05-16 12:48:35.401370,0 days 00:00:03.645107,56,53,9,COMPLETE
471,471,-16.813186564910076,8.595001344680804e-05,2024-05-16 12:48:35.402367,2024-05-16 12:48:38.518610,0 days 00:00:03.116243,58,19,9,COMPLETE
472,472,-23.84680363926939,0.00010140167859233104,2024-05-16 12:48:38.522604,2024-05-16 12:48:41.583368,0 days 00:00:03.060764,93,193,9,COMPLETE
473,473,-5.581615420902951,4.8301911659853976e-05,2024-05-16 12:48:41.590353,2024-05-16 12:48:43.971421,0 days 00:00:02.381068,15,195,9,COMPLETE
474,474,-73.28587093447736,0.00014704948768285214,2024-05-16 12:48:43.977354,2024-05-16 12:48:46.166315,0 days 00:00:02.188961,68,185,9,COMPLETE
475,475,-8.01537089558608,5.775936218213196e-05,2024-05-16 12:48:46.182106,2024-05-16 12:48:48.617952,0 days 00:00:02.435846,46,112,9,COMPLETE
476,476,-5.46766070681677,4.9667723872772295e-05,2024-05-16 12:48:48.620298,2024-05-16 12:48:50.585595,0 days 00:00:01.965297,20,191,9,COMPLETE
477,477,-3.715233872819263,4.020322867765081e-05,2024-05-16 12:48:50.592459,2024-05-16 12:48:52.535153,0 days 00:00:01.942694,4,58,9,COMPLETE
478,478,-7.133651954696435,5.428632562488684e-05,2024-05-16 12:48:52.536300,2024-05-16 12:48:54.678785,0 days 00:00:02.142485,17,116,9,COMPLETE
479,479,-4.137910898783058,4.40069942914698e-05,2024-05-16 12:48:54.686647,2024-05-16 12:48:56.564249,0 days 00:00:01.877602,7,116,9,COMPLETE
480,480,-21.290455544353186,7.377734244544899e-05,2024-05-16 12:48:56.565385,2024-05-16 12:48:58.513214,0 days 00:00:01.947829,15,129,9,COMPLETE
481,481,-4.509062588368453,4.5651399323971154e-05,2024-05-16 12:48:58.526632,2024-05-16 12:49:00.426607,0 days 00:00:01.899975,6,42,9,COMPLETE
482,482,-21.709349156154964,9.090043182519969e-05,2024-05-16 12:49:00.432986,2024-05-16 12:49:02.593474,0 days 00:00:02.160488,50,109,9,COMPLETE
483,483,-7.364519017802064,5.056576716949994e-05,2024-05-16 12:49:02.596166,2024-05-16 12:49:04.662255,0 days 00:00:02.066089,12,71,9,COMPLETE
484,484,-4.663626480990363,4.626435651113842e-05,2024-05-16 12:49:04.670923,2024-05-16 12:49:06.540570,0 days 00:00:01.869647,10,154,9,COMPLETE
485,485,-104.13874170209286,0.00017006183815227802,2024-05-16 12:49:06.552140,2024-05-16 12:49:08.822952,0 days 00:00:02.270812,73,195,9,COMPLETE
486,486,-5.221842486446265,4.780237758388889e-05,2024-05-16 12:49:08.836693,2024-05-16 12:49:10.754375,0 days 00:00:01.917682,14,185,9,COMPLETE
487,487,-5.054323663188986,4.781512375668871e-05,2024-05-16 12:49:10.755371,2024-05-16 12:49:12.951756,0 days 00:00:02.196385,3,189,9,COMPLETE
488,488,-17.125607239153755,8.635131817573286e-05,2024-05-16 12:49:12.954752,2024-05-16 12:49:16.718779,0 days 00:00:03.764027,54,58,9,COMPLETE
489,489,-11.315823620531464,4.979209166721786e-05,2024-05-16 12:49:16.722450,2024-05-16 12:49:18.851735,0 days 00:00:02.129285,12,40,9,COMPLETE
490,490,-4.498250169208892,4.544980231469769e-05,2024-05-16 12:49:18.853730,2024-05-16 12:49:21.126452,0 days 00:00:02.272722,21,134,9,COMPLETE
491,491,-5.0079006623298294,4.763234510805689e-05,2024-05-16 12:49:21.127637,2024-05-16 12:49:23.505326,0 days 00:00:02.377689,3,187,9,COMPLETE
492,492,-56.76638931150843,0.0001086340272014593,2024-05-16 12:49:23.507321,2024-05-16 12:49:26.191804,0 days 00:00:02.684483,24,40,9,COMPLETE
493,493,-4.489279101794809,4.553295565880892e-05,2024-05-16 12:49:26.193798,2024-05-16 12:49:28.622959,0 days 00:00:02.429161,9,122,9,COMPLETE
494,494,-4.386187818667191,4.465061293437185e-05,2024-05-16 12:49:28.624955,2024-05-16 12:49:30.886393,0 days 00:00:02.261438,10,123,9,COMPLETE
495,495,-66.6637970489983,8.309311882942678e-05,2024-05-16 12:49:30.888285,2024-05-16 12:49:33.187314,0 days 00:00:02.299029,16,19,9,COMPLETE
496,496,-4.8029221402861895,4.697391226529975e-05,2024-05-16 12:49:33.189275,2024-05-16 12:49:35.572700,0 days 00:00:02.383425,18,106,9,COMPLETE
497,497,-6.886149041013647,5.319783134925123e-05,2024-05-16 12:49:35.574695,2024-05-16 12:49:38.004686,0 days 00:00:02.429991,12,107,9,COMPLETE
498,498,-4.591727202391405,4.599555485325864e-05,2024-05-16 12:49:38.005717,2024-05-16 12:49:40.259718,0 days 00:00:02.254001,7,76,9,COMPLETE
499,499,-14.836741316916825,7.06237838559213e-05,2024-05-16 12:49:40.262831,2024-05-16 12:49:42.371685,0 days 00:00:02.108854,49,19,9,COMPLETE
500,500,-3.769969713336704,4.199442741840628e-05,2024-05-16 12:49:42.383639,2024-05-16 12:49:44.627424,0 days 00:00:02.243785,9,107,10,COMPLETE
501,501,-4.023901827473404,4.3517106503210294e-05,2024-05-16 12:49:44.634198,2024-05-16 12:49:46.521817,0 days 00:00:01.887619,12,135,10,COMPLETE
