,number,values_0,values_1,datetime_start,datetime_complete,duration,params_dim,params_smoothing_level,params_smoothing_trend,params_use_boxcox,system_attrs_nsga2:generation,state
750,750,0.11817584141496626,0.11020373526115286,2024-05-16 11:39:32.060207,2024-05-16 11:39:34.549011,0 days 00:00:02.488804,45,0.7949874873712804,0.18664868874778784,True,15,COMPLETE
751,751,-1.8918789484047198,0.18913821311871554,2024-05-16 11:39:34.551005,2024-05-16 11:39:39.236846,0 days 00:00:04.685841,37,0.7949874873712804,0.427266155782526,False,15,COMPLETE
752,752,-0.8480015789098362,0.1562717436633423,2024-05-16 11:39:39.239872,2024-05-16 11:39:42.178800,0 days 00:00:02.938928,58,0.17980094477188402,0.7921712658552167,False,15,COMPLETE
753,753,0.4209057703721194,0.08985134700556763,2024-05-16 11:39:42.180858,2024-05-16 11:39:47.233981,0 days 00:00:05.053123,58,0.7949874873712804,0.6978632462505068,False,15,COMPLETE
754,754,-0.4549516002878272,0.13439524327873992,2024-05-16 11:39:47.235971,2024-05-16 11:39:50.520575,0 days 00:00:03.284604,45,0.8815382014493156,0.2614157657820565,True,15,COMPLETE
755,755,0.4360248909324735,0.08662232455618712,2024-05-16 11:39:50.522570,2024-05-16 11:39:56.458469,0 days 00:00:05.935899,58,0.8963994392275162,0.4114277405311313,True,15,COMPLETE
756,756,0.2203455233468373,0.10447100891033752,2024-05-16 11:39:56.461461,2024-05-16 11:40:00.984220,0 days 00:00:04.522759,85,0.8127156960799414,0.2437664235297886,False,15,COMPLETE
757,757,-0.45019979186066134,0.1429788857765217,2024-05-16 11:40:00.986215,2024-05-16 11:40:04.947453,0 days 00:00:03.961238,85,0.8963994392275162,0.4936424524366335,True,15,COMPLETE
758,758,0.36224778707009875,0.0893086299806807,2024-05-16 11:40:04.949448,2024-05-16 11:40:09.129862,0 days 00:00:04.180414,52,0.8815382014493156,0.21433889234696413,True,15,COMPLETE
759,759,-0.24406951998667692,0.12108470971932164,2024-05-16 11:40:09.132854,2024-05-16 11:40:13.493175,0 days 00:00:04.360321,32,0.6127370442950446,0.941236161838664,True,15,COMPLETE
760,760,-0.3240332560230825,0.12741079779962772,2024-05-16 11:40:13.495261,2024-05-16 11:40:16.850064,0 days 00:00:03.354803,99,0.8815382014493156,0.5214047373666215,False,15,COMPLETE
761,761,-0.08967767976533873,0.11745972981323591,2024-05-16 11:40:16.852060,2024-05-16 11:40:20.255794,0 days 00:00:03.403734,45,0.7949874873712804,0.4114277405311313,True,15,COMPLETE
762,762,-0.511294004933404,0.14203269394891346,2024-05-16 11:40:20.257789,2024-05-16 11:40:22.757509,0 days 00:00:02.499720,16,0.8965634370266353,0.6427526307363828,False,15,COMPLETE
763,763,-0.9922685710443009,0.17214200799677803,2024-05-16 11:40:22.759454,2024-05-16 11:40:25.418648,0 days 00:00:02.659194,58,0.2856137396984475,0.43776005475302393,False,15,COMPLETE
764,764,-0.09042356371780116,0.11766416757733673,2024-05-16 11:40:25.420643,2024-05-16 11:40:28.851149,0 days 00:00:03.430506,71,0.4714313261493004,0.7921712658552167,True,15,COMPLETE
765,765,-0.8837616286952871,0.1532724561265003,2024-05-16 11:40:28.853157,2024-05-16 11:40:32.469011,0 days 00:00:03.615854,34,0.4619146460990172,0.06693206732750656,False,15,COMPLETE
766,766,0.18927236138049355,0.10527853278071067,2024-05-16 11:40:32.470692,2024-05-16 11:40:37.382574,0 days 00:00:04.911882,51,0.7949874873712804,0.7921712658552167,False,15,COMPLETE
767,767,0.43472142353263943,0.08597709360051146,2024-05-16 11:40:37.384705,2024-05-16 11:40:41.456930,0 days 00:00:04.072225,85,0.7994070312033669,0.941236161838664,True,15,COMPLETE
768,768,-0.44298260245539395,0.1381332941126828,2024-05-16 11:40:41.459928,2024-05-16 11:40:43.571277,0 days 00:00:02.111349,98,0.7949874873712804,0.38884053796828555,False,15,COMPLETE
769,769,0.280341461785767,0.09344055079651634,2024-05-16 11:40:43.574088,2024-05-16 11:40:46.722766,0 days 00:00:03.148678,51,0.7949874873712804,0.7921712658552167,False,15,COMPLETE
770,770,-0.8562405529698125,0.1298628507677361,2024-05-16 11:40:46.725760,2024-05-16 11:40:49.544240,0 days 00:00:02.818480,49,0.6127370442950446,0.4114277405311313,True,15,COMPLETE
771,771,0.19442861812826265,0.10406130413163797,2024-05-16 11:40:49.547232,2024-05-16 11:40:54.016170,0 days 00:00:04.468938,52,0.7949874873712804,0.21433889234696413,False,15,COMPLETE
772,772,-0.2779101220250145,0.1325239916690703,2024-05-16 11:40:54.019162,2024-05-16 11:40:59.256868,0 days 00:00:05.237706,68,0.6127370442950446,0.941236161838664,True,15,COMPLETE
773,773,0.33412034088064624,0.09502446792428931,2024-05-16 11:40:59.258794,2024-05-16 11:41:04.148334,0 days 00:00:04.889540,49,0.8127156960799414,0.43776005475302393,True,15,COMPLETE
774,774,-0.24956085738204212,0.11341155741753409,2024-05-16 11:41:04.152432,2024-05-16 11:41:08.217882,0 days 00:00:04.065450,45,0.8631830985666323,0.7921712658552167,False,15,COMPLETE
775,775,-0.11362223695659382,0.1137967829457783,2024-05-16 11:41:08.221179,2024-05-16 11:41:13.439714,0 days 00:00:05.218535,51,0.8815382014493156,0.9942650952488297,True,15,COMPLETE
776,776,-0.5567699465043108,0.14358306955734101,2024-05-16 11:41:13.441834,2024-05-16 11:41:17.087806,0 days 00:00:03.645972,52,0.9159133098166118,0.4114277405311313,False,15,COMPLETE
777,777,-1.1230043709370972,0.15921074577490596,2024-05-16 11:41:17.089846,2024-05-16 11:41:20.485025,0 days 00:00:03.395179,45,0.8815382014493156,0.7921712658552167,True,15,COMPLETE
778,778,0.07568014039280913,0.10725484383097732,2024-05-16 11:41:20.487019,2024-05-16 11:41:26.075371,0 days 00:00:05.588352,52,0.8127156960799414,0.6156340061396348,False,15,COMPLETE
779,779,-0.22921773023465758,0.12457314778369592,2024-05-16 11:41:26.078438,2024-05-16 11:41:30.366040,0 days 00:00:04.287602,54,0.8963994392275162,0.4218919131144234,False,15,COMPLETE
780,780,-1.0593174225542827,0.17073043773510832,2024-05-16 11:41:30.367783,2024-05-16 11:41:34.657008,0 days 00:00:04.289225,58,0.6402268322940258,0.9942650952488297,False,15,COMPLETE
781,781,0.38579494234546396,0.0890145922374061,2024-05-16 11:41:34.658780,2024-05-16 11:41:41.130748,0 days 00:00:06.471968,49,0.8815382014493156,0.782144613445943,True,15,COMPLETE
782,782,-1.7891138882057,0.16342533691671723,2024-05-16 11:41:41.133789,2024-05-16 11:41:45.035954,0 days 00:00:03.902165,5,0.465962857471496,0.455990318131416,False,15,COMPLETE
783,783,0.5013344750240811,0.0827937222995893,2024-05-16 11:41:45.037949,2024-05-16 11:41:50.661085,0 days 00:00:05.623136,58,0.8963994392275162,0.6242254417917742,True,15,COMPLETE
784,784,-0.5257038188845612,0.12988250119445366,2024-05-16 11:41:50.665734,2024-05-16 11:41:54.247347,0 days 00:00:03.581613,45,0.7949874873712804,0.4218919131144234,False,15,COMPLETE
785,785,0.506792006278765,0.08129022306161002,2024-05-16 11:41:54.250339,2024-05-16 11:41:58.661857,0 days 00:00:04.411518,51,0.8815382014493156,0.21433889234696413,False,15,COMPLETE
786,786,-0.06631645250417514,0.11038579775255634,2024-05-16 11:41:58.664868,2024-05-16 11:42:03.220280,0 days 00:00:04.555412,85,0.8963994392275162,0.9919923595773488,True,15,COMPLETE
787,787,-1.196040162327805,0.17530229416753945,2024-05-16 11:42:03.223817,2024-05-16 11:42:04.630787,0 days 00:00:01.406970,51,0.7949874873712804,0.4114277405311313,False,15,COMPLETE
788,788,0.18364054622655474,0.10512780330732782,2024-05-16 11:42:04.632782,2024-05-16 11:42:08.611574,0 days 00:00:03.978792,52,0.8963994392275162,0.7921712658552167,False,15,COMPLETE
789,789,-0.26257022662486834,0.12404279690917427,2024-05-16 11:42:08.612798,2024-05-16 11:42:11.546382,0 days 00:00:02.933584,51,0.8815382014493156,0.9942650952488297,True,15,COMPLETE
790,790,0.1274725628753174,0.10992798951921641,2024-05-16 11:42:11.549374,2024-05-16 11:42:16.443788,0 days 00:00:04.894414,68,0.7949874873712804,0.21433889234696413,False,15,COMPLETE
791,791,-1.9826208361753395,0.20386425712384026,2024-05-16 11:42:16.445782,2024-05-16 11:42:17.780866,0 days 00:00:01.335084,24,0.8963994392275162,0.2902268043381627,True,15,COMPLETE
792,792,0.23542444658674824,0.10093208167019492,2024-05-16 11:42:17.784223,2024-05-16 11:42:22.633914,0 days 00:00:04.849691,51,0.8815382014493156,0.43776005475302393,True,15,COMPLETE
793,793,-0.07676564185762877,0.11834467112317526,2024-05-16 11:42:22.635898,2024-05-16 11:42:26.084027,0 days 00:00:03.448129,68,0.36697184678678674,0.4114277405311313,True,15,COMPLETE
794,794,-0.1326954766976162,0.12329569926970688,2024-05-16 11:42:26.086021,2024-05-16 11:42:27.884763,0 days 00:00:01.798742,52,0.23826562313032507,0.26229974716158844,False,15,COMPLETE
795,795,0.3848690231662027,0.09185680115779468,2024-05-16 11:42:27.886756,2024-05-16 11:42:31.816695,0 days 00:00:03.929939,85,0.6656823903614846,0.38884053796828555,True,15,COMPLETE
796,796,0.2793994697415533,0.09714527473276528,2024-05-16 11:42:31.819687,2024-05-16 11:42:36.444702,0 days 00:00:04.625015,68,0.7949874873712804,0.7921712658552167,False,15,COMPLETE
797,797,-0.23673471674858382,0.12629249844344304,2024-05-16 11:42:36.446812,2024-05-16 11:42:39.250694,0 days 00:00:02.803882,85,0.7949874873712804,0.673011082748771,False,15,COMPLETE
798,798,-0.9483816013424994,0.14512396649085385,2024-05-16 11:42:39.252753,2024-05-16 11:42:43.793043,0 days 00:00:04.540290,54,0.8963994392275162,0.4114277405311313,False,15,COMPLETE
799,799,0.45519555931347816,0.08273293177720016,2024-05-16 11:42:43.794647,2024-05-16 11:42:48.730842,0 days 00:00:04.936195,45,0.7949874873712804,0.4114277405311313,False,15,COMPLETE
800,800,0.26528731884465195,0.1000388598851242,2024-05-16 11:42:48.732839,2024-05-16 11:42:52.625910,0 days 00:00:03.893071,99,0.7949874873712804,0.8705001598068094,True,16,COMPLETE
801,801,-0.4916863827064878,0.11939320398290787,2024-05-16 11:42:52.627904,2024-05-16 11:42:55.559033,0 days 00:00:02.931129,32,0.15262263345615834,0.21433889234696413,True,16,COMPLETE
802,802,-1.2876355835853421,0.17988497344686305,2024-05-16 11:42:55.560918,2024-05-16 11:42:58.901801,0 days 00:00:03.340883,51,0.170680892236602,0.7921712658552167,False,16,COMPLETE
803,803,-0.3318167346136035,0.13938769764493056,2024-05-16 11:42:58.903200,2024-05-16 11:43:01.961723,0 days 00:00:03.058523,85,0.7949874873712804,0.38884053796828555,True,16,COMPLETE
804,804,0.28008065109468616,0.09217559923160136,2024-05-16 11:43:01.966086,2024-05-16 11:43:06.502987,0 days 00:00:04.536901,52,0.7949874873712804,0.7921712658552167,False,16,COMPLETE
805,805,0.189546072750979,0.1023688123277614,2024-05-16 11:43:06.508027,2024-05-16 11:43:10.987440,0 days 00:00:04.479413,48,0.7949874873712804,0.18664868874778784,False,16,COMPLETE
806,806,-0.4589342787304556,0.13098627916377842,2024-05-16 11:43:10.989470,2024-05-16 11:43:13.002890,0 days 00:00:02.013420,45,0.7949874873712804,0.7921712658552167,False,16,COMPLETE
807,807,-0.2744201908827176,0.13498848156342755,2024-05-16 11:43:13.005882,2024-05-16 11:43:16.067089,0 days 00:00:03.061207,87,0.6127370442950446,0.3758045758234425,True,16,COMPLETE
808,808,-0.22001116590166192,0.12723774169668417,2024-05-16 11:43:16.068226,2024-05-16 11:43:18.799914,0 days 00:00:02.731688,17,0.8963994392275162,0.7948479621519482,True,16,COMPLETE
809,809,0.3576608988459071,0.0915354022340584,2024-05-16 11:43:18.801911,2024-05-16 11:43:23.859866,0 days 00:00:05.057955,55,0.8963994392275162,0.6156340061396348,False,16,COMPLETE
810,810,-0.6066987297176606,0.14865782659372695,2024-05-16 11:43:23.861860,2024-05-16 11:43:28.233748,0 days 00:00:04.371888,45,0.8963994392275162,0.27370154448369965,False,16,COMPLETE
811,811,-0.35409253495146104,0.13478247325038845,2024-05-16 11:43:28.236741,2024-05-16 11:43:31.476107,0 days 00:00:03.239366,58,0.8723184037372226,0.08018101687561907,False,16,COMPLETE
812,812,-0.7004269817494888,0.12435383076864781,2024-05-16 11:43:31.478101,2024-05-16 11:43:34.538924,0 days 00:00:03.060823,51,0.8815382014493156,0.7921712658552167,False,16,COMPLETE
813,813,-1.0865355878338128,0.14499611440382745,2024-05-16 11:43:34.540919,2024-05-16 11:43:37.852268,0 days 00:00:03.311349,59,0.5011935867451268,0.43776005475302393,True,16,COMPLETE
814,814,-0.8694306000402449,0.16509558412176537,2024-05-16 11:43:37.854097,2024-05-16 11:43:39.519808,0 days 00:00:01.665711,23,0.6127370442950446,0.7921712658552167,True,16,COMPLETE
815,815,0.27291371715533036,0.09839378399132559,2024-05-16 11:43:39.521797,2024-05-16 11:43:43.807962,0 days 00:00:04.286165,42,0.7949874873712804,0.43776005475302393,True,16,COMPLETE
816,816,-0.18580101652060038,0.1267314941888699,2024-05-16 11:43:43.809957,2024-05-16 11:43:46.274212,0 days 00:00:02.464255,85,0.8965634370266353,0.7594096271464387,True,16,COMPLETE
817,817,0.424547629083465,0.0863820269764631,2024-05-16 11:43:46.276027,2024-05-16 11:43:50.580500,0 days 00:00:04.304473,52,0.8127156960799414,0.4835392977096684,False,16,COMPLETE
818,818,-0.00020849261574686916,0.12141368415132794,2024-05-16 11:43:50.582519,2024-05-16 11:43:53.633937,0 days 00:00:03.051418,85,0.8963994392275162,0.21433889234696413,False,16,COMPLETE
819,819,0.1366531371962239,0.10197582436066255,2024-05-16 11:43:53.635932,2024-05-16 11:43:57.144896,0 days 00:00:03.508964,49,0.3875100864670237,0.38232870977785216,False,16,COMPLETE
820,820,0.3103115367879596,0.09557631588369583,2024-05-16 11:43:57.145907,2024-05-16 11:44:01.079014,0 days 00:00:03.933107,45,0.7949874873712804,0.941236161838664,False,16,COMPLETE
821,821,0.3615117442801498,0.0945595075667983,2024-05-16 11:44:01.081009,2024-05-16 11:44:06.712253,0 days 00:00:05.631244,52,0.8963994392275162,0.4114277405311313,False,16,COMPLETE
822,822,-1.4546190639936136,0.178046863582392,2024-05-16 11:44:06.714415,2024-05-16 11:44:08.786185,0 days 00:00:02.071770,45,0.8965634370266353,0.36060264397280317,False,16,COMPLETE
823,823,-0.4627396789625028,0.13815909920648503,2024-05-16 11:44:08.788179,2024-05-16 11:44:11.820102,0 days 00:00:03.031923,52,0.8963994392275162,0.02188127673792173,False,16,COMPLETE
824,824,-0.19164286104252876,0.11688493938830188,2024-05-16 11:44:11.822036,2024-05-16 11:44:15.199907,0 days 00:00:03.377871,32,0.7949874873712804,0.6696352215315441,True,16,COMPLETE
825,825,0.1423851701385067,0.10291490377271684,2024-05-16 11:44:15.201910,2024-05-16 11:44:18.027742,0 days 00:00:02.825832,52,0.7949874873712804,0.5840190821595233,False,16,COMPLETE
826,826,0.08795384638586504,0.10437239416344228,2024-05-16 11:44:18.030460,2024-05-16 11:44:20.028663,0 days 00:00:01.998203,58,0.8963994392275162,0.43776005475302393,False,16,COMPLETE
827,827,-1.0403293454396363,0.170015656746381,2024-05-16 11:44:20.031596,2024-05-16 11:44:22.382210,0 days 00:00:02.350614,52,0.8963994392275162,0.4218919131144234,False,16,COMPLETE
828,828,-0.4087890248284154,0.13089040311095532,2024-05-16 11:44:22.384144,2024-05-16 11:44:26.300847,0 days 00:00:03.916703,29,0.8815382014493156,0.9942650952488297,True,16,COMPLETE
829,829,-0.26728755880602195,0.12297715928426227,2024-05-16 11:44:26.302842,2024-05-16 11:44:29.402394,0 days 00:00:03.099552,52,0.8965634370266353,0.4114277405311313,False,16,COMPLETE
830,830,0.1729277689876823,0.10537157737749789,2024-05-16 11:44:29.404003,2024-05-16 11:44:33.432755,0 days 00:00:04.028752,52,0.8127156960799414,0.21433889234696413,False,16,COMPLETE
831,831,-1.6159570180841896,0.18092324585451552,2024-05-16 11:44:33.434735,2024-05-16 11:44:38.660393,0 days 00:00:05.225658,27,0.5368431736967453,0.21433889234696413,False,16,COMPLETE
832,832,-0.3227911230396627,0.12998096346626586,2024-05-16 11:44:38.662914,2024-05-16 11:44:43.515547,0 days 00:00:04.852633,68,0.7949874873712804,0.6608025743512945,False,16,COMPLETE
833,833,0.5331503892478768,0.07714139336523876,2024-05-16 11:44:43.517542,2024-05-16 11:44:49.426017,0 days 00:00:05.908475,45,0.8815382014493156,0.21433889234696413,False,16,COMPLETE
834,834,0.3648406397412115,0.09199166509681433,2024-05-16 11:44:49.428666,2024-05-16 11:44:51.994457,0 days 00:00:02.565791,85,0.8965634370266353,0.7921712658552167,False,16,COMPLETE
835,835,-0.4544857925961545,0.1423792124266495,2024-05-16 11:44:51.996222,2024-05-16 11:44:56.606809,0 days 00:00:04.610587,58,0.7949874873712804,0.05508794212270118,False,16,COMPLETE
836,836,-0.1367023867127809,0.1174676418507619,2024-05-16 11:44:56.608013,2024-05-16 11:44:59.262137,0 days 00:00:02.654124,52,0.9529713514881277,0.9421312406624358,False,16,COMPLETE
837,837,-0.5227358679907169,0.14259824683397998,2024-05-16 11:44:59.264131,2024-05-16 11:45:02.808630,0 days 00:00:03.544499,33,0.6101746253259518,0.38884053796828555,False,16,COMPLETE
838,838,0.14650290145025457,0.11102233350875226,2024-05-16 11:45:02.810649,2024-05-16 11:45:06.334810,0 days 00:00:03.524161,99,0.7949874873712804,0.4114277405311313,True,16,COMPLETE
839,839,0.23786070748445978,0.1026462296125192,2024-05-16 11:45:06.336808,2024-05-16 11:45:11.293716,0 days 00:00:04.956908,45,0.8815382014493156,0.18664868874778784,True,16,COMPLETE
840,840,-0.5149709846668221,0.14265217584311787,2024-05-16 11:45:11.295819,2024-05-16 11:45:12.539681,0 days 00:00:01.243862,58,0.8127156960799414,0.21433889234696413,False,16,COMPLETE
841,841,0.20771029167906177,0.10387463816344497,2024-05-16 11:45:12.541675,2024-05-16 11:45:15.815166,0 days 00:00:03.273491,45,0.7949874873712804,0.4114277405311313,True,16,COMPLETE
842,842,-0.16559715376263104,0.12056714078680128,2024-05-16 11:45:15.817168,2024-05-16 11:45:18.128280,0 days 00:00:02.311112,51,0.8815382014493156,0.18664868874778784,True,16,COMPLETE
843,843,-0.3250004794584896,0.12819861460275192,2024-05-16 11:45:18.129462,2024-05-16 11:45:21.031550,0 days 00:00:02.902088,45,0.7949874873712804,0.43776005475302393,False,16,COMPLETE
844,844,0.15234551108606914,0.1073682992481789,2024-05-16 11:45:21.033543,2024-05-16 11:45:26.231737,0 days 00:00:05.198194,52,0.8963994392275162,0.4114277405311313,True,16,COMPLETE
845,845,-1.6676664063273539,0.1975915703387902,2024-05-16 11:45:26.233741,2024-05-16 11:45:28.168541,0 days 00:00:01.934800,58,0.01752779718832176,0.6242254417917742,True,16,COMPLETE
846,846,-0.7583987001452412,0.15075203532420361,2024-05-16 11:45:28.170647,2024-05-16 11:45:30.781796,0 days 00:00:02.611149,45,0.8963994392275162,0.6156340061396348,False,16,COMPLETE
847,847,-3.6793012547857176,0.20577950494246613,2024-05-16 11:45:30.783790,2024-05-16 11:45:33.568542,0 days 00:00:02.784752,36,0.7949874873712804,0.4114277405311313,False,16,COMPLETE
848,848,-0.5095369233457939,0.13037574040619054,2024-05-16 11:45:33.570267,2024-05-16 11:45:35.940565,0 days 00:00:02.370298,58,0.8963994392275162,0.7844815784587644,False,16,COMPLETE
849,849,-2.747596020782866,0.22469118115252606,2024-05-16 11:45:35.942560,2024-05-16 11:45:39.024341,0 days 00:00:03.081781,45,0.0768544489959988,0.4114277405311313,True,16,COMPLETE
850,850,-0.1917674800639294,0.12262951679840377,2024-05-16 11:45:39.026335,2024-05-16 11:45:41.381302,0 days 00:00:02.354967,77,0.8963994392275162,0.6156340061396348,True,17,COMPLETE
851,851,-0.09193691137781938,0.12550944265877545,2024-05-16 11:45:41.383296,2024-05-16 11:45:46.687176,0 days 00:00:05.303880,77,0.8733638915751897,0.06693206732750656,True,17,COMPLETE
852,852,-0.7645962383679585,0.14895700860902733,2024-05-16 11:45:46.690167,2024-05-16 11:45:51.722260,0 days 00:00:05.032093,52,0.8815382014493156,0.27598915142910396,False,17,COMPLETE
853,853,-0.36398713339298877,0.13308275649369877,2024-05-16 11:45:51.725833,2024-05-16 11:45:55.686387,0 days 00:00:03.960554,45,0.7949874873712804,0.6831396727703215,False,17,COMPLETE
854,854,0.03626519266691845,0.10820509144056574,2024-05-16 11:45:55.688166,2024-05-16 11:46:00.323245,0 days 00:00:04.635079,81,0.925828675883483,0.36303486265943674,False,17,COMPLETE
855,855,-0.28527919466129037,0.12948590239940705,2024-05-16 11:46:00.325255,2024-05-16 11:46:02.557960,0 days 00:00:02.232705,52,0.6269193529696404,0.21433889234696413,False,17,COMPLETE
856,856,0.35002840685484504,0.09268723391987672,2024-05-16 11:46:02.562402,2024-05-16 11:46:06.128313,0 days 00:00:03.565911,85,0.8965634370266353,0.38884053796828555,True,17,COMPLETE
857,857,-0.41626113544048204,0.13609429413999713,2024-05-16 11:46:06.130508,2024-05-16 11:46:09.240088,0 days 00:00:03.109580,54,0.8963994392275162,0.6156340061396348,True,17,COMPLETE
858,858,-2.120809296900854,0.1855059216889931,2024-05-16 11:46:09.242102,2024-05-16 11:46:10.893472,0 days 00:00:01.651370,32,0.6127370442950446,0.941236161838664,True,17,COMPLETE
859,859,-0.9948681921950872,0.1675586250533076,2024-05-16 11:46:10.895236,2024-05-16 11:46:12.323457,0 days 00:00:01.428221,51,0.7949874873712804,0.9942650952488297,True,17,COMPLETE
860,860,0.052036092276977405,0.1068694828654561,2024-05-16 11:46:12.326436,2024-05-16 11:46:15.800909,0 days 00:00:03.474473,49,0.7949874873712804,0.4114277405311313,True,17,COMPLETE
861,861,0.42685942754306677,0.08708285697421476,2024-05-16 11:46:15.802904,2024-05-16 11:46:20.458087,0 days 00:00:04.655183,45,0.7949874873712804,0.4114277405311313,False,17,COMPLETE
862,862,-2.2754961398678244,0.18340059882820858,2024-05-16 11:46:20.462075,2024-05-16 11:46:23.204217,0 days 00:00:02.742142,4,0.38642475371094864,0.8477927637986226,False,17,COMPLETE
863,863,0.1057679665683731,0.1088361284730945,2024-05-16 11:46:23.207210,2024-05-16 11:46:27.961680,0 days 00:00:04.754470,52,0.8815382014493156,0.21433889234696413,False,17,COMPLETE
864,864,0.16490701767482133,0.10915847476619422,2024-05-16 11:46:27.963675,2024-05-16 11:46:30.705898,0 days 00:00:02.742223,53,0.7949874873712804,0.60350159447632,True,17,COMPLETE
865,865,0.4399159861414327,0.08607828158445627,2024-05-16 11:46:30.707012,2024-05-16 11:46:33.989349,0 days 00:00:03.282337,45,0.8127156960799414,0.4936424524366335,True,17,COMPLETE
866,866,-0.502973275083406,0.13228368557680542,2024-05-16 11:46:33.991316,2024-05-16 11:46:38.491506,0 days 00:00:04.500190,45,0.8815382014493156,0.21433889234696413,True,17,COMPLETE
867,867,0.001896804036700428,0.11696953185644912,2024-05-16 11:46:38.494646,2024-05-16 11:46:40.863540,0 days 00:00:02.368894,20,0.7949874873712804,0.43776005475302393,False,17,COMPLETE
868,868,-0.14959925704957788,0.12077847358064439,2024-05-16 11:46:40.865535,2024-05-16 11:46:43.639199,0 days 00:00:02.773664,14,0.8127156960799414,0.007765596783870232,False,17,COMPLETE
869,869,0.2864607168862977,0.09725748913200041,2024-05-16 11:46:43.641194,2024-05-16 11:46:48.494599,0 days 00:00:04.853405,94,0.8963994392275162,0.21433889234696413,True,17,COMPLETE
870,870,0.41007250951751334,0.08759446842746366,2024-05-16 11:46:48.497620,2024-05-16 11:46:53.419755,0 days 00:00:04.922135,56,0.7949874873712804,0.7921712658552167,False,17,COMPLETE
871,871,-1.3256945822593469,0.16672046859325862,2024-05-16 11:46:53.421751,2024-05-16 11:46:54.388720,0 days 00:00:00.966969,52,0.13106005250874841,0.4218919131144234,False,17,COMPLETE
872,872,-0.1647199681806441,0.12408595194830327,2024-05-16 11:46:54.390715,2024-05-16 11:46:55.998889,0 days 00:00:01.608174,68,0.9332325810931263,0.21433889234696413,False,17,COMPLETE
873,873,-0.01299015270107604,0.11127442936314007,2024-05-16 11:46:56.000812,2024-05-16 11:46:58.352115,0 days 00:00:02.351303,52,0.7949874873712804,0.4114277405311313,True,17,COMPLETE
874,874,0.257010019441281,0.09817760283830072,2024-05-16 11:46:58.354109,2024-05-16 11:47:00.867624,0 days 00:00:02.513515,85,0.7994070312033669,0.21433889234696413,False,17,COMPLETE
875,875,-1.2160204764974025,0.15768029703803163,2024-05-16 11:47:00.869549,2024-05-16 11:47:03.582382,0 days 00:00:02.712833,45,0.8127156960799414,0.36060264397280317,False,17,COMPLETE
876,876,0.49343437298588755,0.08260350270078419,2024-05-16 11:47:03.585374,2024-05-16 11:47:06.475140,0 days 00:00:02.889766,45,0.8680971781565545,0.4114277405311313,True,17,COMPLETE
877,877,-1.3806813256063168,0.1836710922464166,2024-05-16 11:47:06.477324,2024-05-16 11:47:08.748661,0 days 00:00:02.271337,45,0.053549233960104914,0.21433889234696413,False,17,COMPLETE
878,878,-0.25093047472110486,0.1224869386190702,2024-05-16 11:47:08.750655,2024-05-16 11:47:10.791356,0 days 00:00:02.040701,32,0.4415285238318539,0.21433889234696413,True,17,COMPLETE
879,879,-0.6293313790132233,0.1189529199680506,2024-05-16 11:47:10.794371,2024-05-16 11:47:14.508425,0 days 00:00:03.714054,45,0.8127156960799414,0.36060264397280317,False,17,COMPLETE
880,880,-0.022530766120052982,0.1230715882658531,2024-05-16 11:47:14.509508,2024-05-16 11:47:18.218343,0 days 00:00:03.708835,58,0.7949874873712804,0.371616460963731,False,17,COMPLETE
881,881,0.09770854743578732,0.11119322867503474,2024-05-16 11:47:18.219452,2024-05-16 11:47:21.274291,0 days 00:00:03.054839,45,0.8965634370266353,0.17646452960507597,False,17,COMPLETE
882,882,0.22625145211627457,0.10106294503252308,2024-05-16 11:47:21.276665,2024-05-16 11:47:26.024231,0 days 00:00:04.747566,43,0.7949874873712804,0.43738724329415835,False,17,COMPLETE
883,883,-0.9634509449959971,0.17011387663686434,2024-05-16 11:47:26.026226,2024-05-16 11:47:27.783334,0 days 00:00:01.757108,45,0.7949874873712804,0.2459939163485847,True,17,COMPLETE
884,884,0.32360670957383875,0.09578736618597429,2024-05-16 11:47:27.785197,2024-05-16 11:47:30.242504,0 days 00:00:02.457307,49,0.7949874873712804,0.43776005475302393,True,17,COMPLETE
885,885,0.4265619578798299,0.08336506024604143,2024-05-16 11:47:30.244618,2024-05-16 11:47:32.810872,0 days 00:00:02.566254,52,0.8963994392275162,0.6156340061396348,False,17,COMPLETE
886,886,0.5642986102387889,0.07322039554666854,2024-05-16 11:47:32.813865,2024-05-16 11:47:35.190881,0 days 00:00:02.377016,52,0.8127156960799414,0.21433889234696413,False,17,COMPLETE
887,887,-0.07574752649442633,0.11658155292698288,2024-05-16 11:47:35.192875,2024-05-16 11:47:37.639035,0 days 00:00:02.446160,42,0.8963994392275162,0.38884053796828555,True,17,COMPLETE
888,888,0.24668030920592726,0.09897423974543637,2024-05-16 11:47:37.642027,2024-05-16 11:47:41.456169,0 days 00:00:03.814142,32,0.67407696452001,0.9942650952488297,True,17,COMPLETE
889,889,-0.10769906494054246,0.12427265567945436,2024-05-16 11:47:41.457331,2024-05-16 11:47:45.133448,0 days 00:00:03.676117,85,0.7994070312033669,0.4114277405311313,True,17,COMPLETE
890,890,0.164084570118108,0.1038375980517009,2024-05-16 11:47:45.135443,2024-05-16 11:47:48.119056,0 days 00:00:02.983613,45,0.7949874873712804,0.4114277405311313,True,17,COMPLETE
