,number,values_0,values_1,datetime_start,datetime_complete,duration,params_dim,params_rank,params_window_length,system_attrs_nsga2:generation,state
331,331,-14539327.45296746,0.03613220049611301,2024-05-16 13:52:04.534495,2024-05-16 13:52:13.941612,0 days 00:00:09.407117,989,4,129,6,COMPLETE
332,332,-151195.23983378528,0.0039793630993288755,2024-05-16 13:52:13.943607,2024-05-16 13:52:18.821484,0 days 00:00:04.877877,299,19,129,6,COMPLETE
333,333,-17972.018838930628,0.0018592863539402527,2024-05-16 13:52:18.823480,2024-05-16 13:52:24.663004,0 days 00:00:05.839524,565,35,98,6,COMPLETE
334,334,-3.467725133299198,3.981398263499769e-05,2024-05-16 13:52:24.664002,2024-05-16 13:52:31.586616,0 days 00:00:06.922614,6,106,152,6,COMPLETE
335,335,-1555.039008573633,0.0005714027414581486,2024-05-16 13:52:31.589610,2024-05-16 13:52:40.432586,0 days 00:00:08.842976,701,49,98,6,COMPLETE
336,336,-4.010564313685537,4.2999509003258555e-05,2024-05-16 13:52:40.434581,2024-05-16 13:52:43.585714,0 days 00:00:03.151133,6,27,49,6,COMPLETE
337,337,-13.279971763197732,6.557036279171487e-05,2024-05-16 13:52:43.586712,2024-05-16 13:52:47.329614,0 days 00:00:03.742902,6,28,122,6,COMPLETE
338,338,-452.52451617616396,0.0003358458570294169,2024-05-16 13:52:47.331610,2024-05-16 13:52:55.558291,0 days 00:00:08.226681,513,81,90,6,COMPLETE
339,339,-2150.857181524117,0.0006113387477044702,2024-05-16 13:52:55.560285,2024-05-16 13:53:03.545011,0 days 00:00:07.984726,591,81,110,6,COMPLETE
340,340,-5.2736675307826495,4.853440865102748e-05,2024-05-16 13:53:03.547512,2024-05-16 13:53:06.112743,0 days 00:00:02.565231,6,8,94,6,COMPLETE
341,341,-391063.19682513183,0.006379632854050517,2024-05-16 13:53:06.114738,2024-05-16 13:53:21.929200,0 days 00:00:15.814462,923,70,144,6,COMPLETE
342,342,-16.67246401915764,8.489192594261993e-05,2024-05-16 13:53:21.933193,2024-05-16 13:53:27.762239,0 days 00:00:05.829046,201,35,122,6,COMPLETE
343,343,-219.88673972295845,0.00030315485963889455,2024-05-16 13:53:27.765230,2024-05-16 13:53:35.836273,0 days 00:00:08.071043,942,9,18,6,COMPLETE
344,344,-3.2435045046037536,3.966130718892638e-05,2024-05-16 13:53:35.837270,2024-05-16 13:53:41.646758,0 days 00:00:05.809488,6,85,95,6,COMPLETE
345,345,-16.40223538097559,8.320874134418888e-05,2024-05-16 13:53:41.648720,2024-05-16 13:53:45.841421,0 days 00:00:04.192701,234,9,24,6,COMPLETE
346,346,-7296.8478878287615,0.0008599373806766634,2024-05-16 13:53:45.843416,2024-05-16 13:53:55.153482,0 days 00:00:09.310066,117,136,141,6,COMPLETE
347,347,-284.50451302453877,0.0003537140629129705,2024-05-16 13:53:55.155477,2024-05-16 13:54:06.363568,0 days 00:00:11.208091,1000,41,52,6,COMPLETE
348,348,-3.2545770452200307,3.810776773909129e-05,2024-05-16 13:54:06.363568,2024-05-16 13:54:09.656249,0 days 00:00:03.292681,8,14,16,6,COMPLETE
349,349,-5240.52919862847,0.0010124707654347825,2024-05-16 13:54:09.658209,2024-05-16 13:54:20.689497,0 days 00:00:11.031288,926,47,144,6,COMPLETE
350,350,-117.04036398319138,0.0001909239386903772,2024-05-16 13:54:20.692318,2024-05-16 14:05:21.690089,0 days 00:11:00.997771,474,110,114,7,COMPLETE
351,351,-34.525865495751056,0.00011904034865286106,2024-05-16 14:05:21.692084,2024-05-16 14:05:29.059757,0 days 00:00:07.367673,384,49,79,7,COMPLETE
352,352,-18.446721345285823,9.086799120399945e-05,2024-05-16 14:05:29.061750,2024-05-16 14:05:42.079642,0 days 00:00:13.017892,71,133,187,7,COMPLETE
353,353,-3.491703371654893,4.025466959610993e-05,2024-05-16 14:05:42.079642,2024-05-16 14:05:46.047325,0 days 00:00:03.967683,8,13,16,7,COMPLETE
354,354,-17.49721562757065,8.773321142016837e-05,2024-05-16 14:05:46.050318,2024-05-16 14:05:58.508157,0 days 00:00:12.457839,77,121,163,7,COMPLETE
355,355,-3.8817634357847304,4.2867521070209816e-05,2024-05-16 14:05:58.508157,2024-05-16 14:06:01.584637,0 days 00:00:03.076480,6,4,90,7,COMPLETE
356,356,-4.4316711586346,4.526567399191293e-05,2024-05-16 14:06:01.587628,2024-05-16 14:06:06.126969,0 days 00:00:04.539341,6,29,84,7,COMPLETE
357,357,-90.81028617298591,0.000158954805260175,2024-05-16 14:06:06.131542,2024-05-16 14:06:12.945899,0 days 00:00:06.814357,74,78,165,7,COMPLETE
358,358,-5.429000252161854,4.80260072918004e-05,2024-05-16 14:06:12.948891,2024-05-16 14:06:15.501685,0 days 00:00:02.552794,6,2,3,7,COMPLETE
359,359,-1022334.4565502343,0.010344178306068067,2024-05-16 14:06:15.501685,2024-05-16 14:06:25.287966,0 days 00:00:09.786281,823,35,170,7,COMPLETE
360,360,-53758.12910999139,0.0030883736787708773,2024-05-16 14:06:25.304064,2024-05-16 14:06:33.686754,0 days 00:00:08.382690,145,122,129,7,COMPLETE
361,361,-6.721912366022994,4.955056314887524e-05,2024-05-16 14:06:33.687751,2024-05-16 14:06:37.013046,0 days 00:00:03.325295,10,16,90,7,COMPLETE
362,362,-98.74438733711318,0.00012411961366639709,2024-05-16 14:06:37.013046,2024-05-16 14:06:41.235647,0 days 00:00:04.222601,6,46,49,7,COMPLETE
363,363,-5117.103766763274,0.0009327158955411269,2024-05-16 14:06:41.236646,2024-05-16 14:06:49.533524,0 days 00:00:08.296878,907,15,16,7,COMPLETE
364,364,-5.4340925297858265,4.84913840321707e-05,2024-05-16 14:06:49.533524,2024-05-16 14:06:53.281134,0 days 00:00:03.747610,6,39,117,7,COMPLETE
365,365,-9.26761826070345,6.311123078220319e-05,2024-05-16 14:06:53.283127,2024-05-16 14:07:00.694077,0 days 00:00:07.410950,38,105,124,7,COMPLETE
366,366,-286.0558313614923,0.00032698441032845795,2024-05-16 14:07:00.694077,2024-05-16 14:07:07.422152,0 days 00:00:06.728075,616,39,66,7,COMPLETE
367,367,-4.54268058683939,4.359109515648019e-05,2024-05-16 14:07:07.424147,2024-05-16 14:07:11.713699,0 days 00:00:04.289552,6,34,129,7,COMPLETE
368,368,-2950.0533035720555,0.0006410694524934365,2024-05-16 14:07:11.729320,2024-05-16 14:07:19.110921,0 days 00:00:07.381601,522,59,130,7,COMPLETE
369,369,-11.270182088719517,5.37520149384209e-05,2024-05-16 14:07:19.110921,2024-05-16 14:07:25.969464,0 days 00:00:06.858543,6,73,107,7,COMPLETE
370,370,-212.56833210988324,0.0003068103040113351,2024-05-16 14:07:25.969464,2024-05-16 14:07:37.955791,0 days 00:00:11.986327,703,110,129,7,COMPLETE
371,371,-42.821084688520955,8.929426974198742e-05,2024-05-16 14:07:37.955791,2024-05-16 14:07:43.317388,0 days 00:00:05.361597,6,52,62,7,COMPLETE
372,372,-200675.14345224234,0.006220928049359744,2024-05-16 14:07:43.317388,2024-05-16 14:07:49.989370,0 days 00:00:06.671982,530,62,167,7,COMPLETE
373,373,-3.568284939695245,4.02577809152326e-05,2024-05-16 14:07:49.989370,2024-05-16 14:07:53.989226,0 days 00:00:03.999856,6,36,67,7,COMPLETE
374,374,-3.6384641698899705,4.130517926142652e-05,2024-05-16 14:07:53.989226,2024-05-16 14:07:57.555825,0 days 00:00:03.566599,6,17,24,7,COMPLETE
375,375,-4.43513146937101,4.516641310996554e-05,2024-05-16 14:07:57.557820,2024-05-16 14:08:00.390042,0 days 00:00:02.832222,4,16,94,7,COMPLETE
376,376,-85.06996164842647,0.0001845868948663319,2024-05-16 14:08:00.392702,2024-05-16 14:08:08.908580,0 days 00:00:08.515878,475,66,180,7,COMPLETE
377,377,-4.347779402415398,4.357784909852999e-05,2024-05-16 14:08:08.910575,2024-05-16 14:08:16.282761,0 days 00:00:07.372186,6,109,112,7,COMPLETE
378,378,-4.4072095309947485,4.475659321125836e-05,2024-05-16 14:08:16.282761,2024-05-16 14:08:20.130756,0 days 00:00:03.847995,6,41,57,7,COMPLETE
379,379,-460.16917311473026,0.00040746992942015963,2024-05-16 14:08:20.130756,2024-05-16 14:08:38.435483,0 days 00:00:18.304727,780,161,169,7,COMPLETE
380,380,-26904.65302820665,0.0020188454494483683,2024-05-16 14:08:38.437477,2024-05-16 14:08:42.987572,0 days 00:00:04.550095,566,7,118,7,COMPLETE
381,381,-503.5758308664198,0.00044980227601025037,2024-05-16 14:08:42.989735,2024-05-16 14:08:51.807357,0 days 00:00:08.817622,875,28,129,7,COMPLETE
382,382,-5.394614593323546,4.7644868893988626e-05,2024-05-16 14:08:51.807357,2024-05-16 14:08:55.696552,0 days 00:00:03.889195,6,44,63,7,COMPLETE
383,383,-6.310924879351599,5.09399118829412e-05,2024-05-16 14:08:55.696552,2024-05-16 14:08:58.581365,0 days 00:00:02.884813,21,6,27,7,COMPLETE
384,384,-1126.933229905113,0.0005536129017259657,2024-05-16 14:08:58.596985,2024-05-16 14:09:09.712948,0 days 00:00:11.115963,968,68,77,7,COMPLETE
385,385,-7.788967803593879,5.469154212497727e-05,2024-05-16 14:09:09.712948,2024-05-16 14:09:15.430197,0 days 00:00:05.717249,6,82,168,7,COMPLETE
386,386,-228.19982296392897,0.0002530576946666725,2024-05-16 14:09:15.430197,2024-05-16 14:09:20.839909,0 days 00:00:05.409712,383,33,174,7,COMPLETE
387,387,-199.2153892764868,0.0002862292779893276,2024-05-16 14:09:20.839909,2024-05-16 14:09:25.291607,0 days 00:00:04.451698,600,4,8,7,COMPLETE
388,388,-23.80821755257982,0.00010295942442288852,2024-05-16 14:09:25.293602,2024-05-16 14:09:30.101766,0 days 00:00:04.808164,258,43,48,7,COMPLETE
389,389,-15427.460161912055,0.0017290103828198938,2024-05-16 14:09:30.101766,2024-05-16 14:09:37.525516,0 days 00:00:07.423750,517,85,119,7,COMPLETE
390,390,-554.8137217583337,0.00043922993609807825,2024-05-16 14:09:37.527510,2024-05-16 14:09:46.445169,0 days 00:00:08.917659,937,35,150,7,COMPLETE
391,391,-3.9635491296041763,4.197724778841359e-05,2024-05-16 14:09:46.445169,2024-05-16 14:09:50.060124,0 days 00:00:03.614955,10,34,44,7,COMPLETE
392,392,-11010.05397569821,0.0010739388397844683,2024-05-16 14:09:50.060124,2024-05-16 14:09:56.737861,0 days 00:00:06.677737,237,73,95,7,COMPLETE
393,393,-57.0130023573073,0.00014720955425075465,2024-05-16 14:09:56.753484,2024-05-16 14:10:02.180812,0 days 00:00:05.427328,359,19,37,7,COMPLETE
394,394,-171.4031093241254,0.00027634630530557505,2024-05-16 14:10:02.180812,2024-05-16 14:10:07.559544,0 days 00:00:05.378732,571,32,117,7,COMPLETE
395,395,-281.71767171610105,0.00034494962098682993,2024-05-16 14:10:07.560582,2024-05-16 14:10:14.098344,0 days 00:00:06.537762,656,13,16,7,COMPLETE
396,396,-3.353545048339857,3.858488885140968e-05,2024-05-16 14:10:14.098344,2024-05-16 14:10:17.000214,0 days 00:00:02.901870,6,19,56,7,COMPLETE
397,397,-4.457588758971982,4.535838413889947e-05,2024-05-16 14:10:17.000214,2024-05-16 14:10:20.120263,0 days 00:00:03.120049,4,22,144,7,COMPLETE
398,398,-11.735030329604289,6.612028184272187e-05,2024-05-16 14:10:20.120263,2024-05-16 14:10:29.006687,0 days 00:00:08.886424,343,99,129,7,COMPLETE
399,399,-254702.06394443935,0.005105893744775548,2024-05-16 14:10:29.006687,2024-05-16 14:10:44.164188,0 days 00:00:15.157501,980,137,162,7,COMPLETE
400,400,-5.108660129687924,4.689685376258646e-05,2024-05-16 14:10:44.164188,2024-05-16 14:10:46.799603,0 days 00:00:02.635415,6,8,10,8,COMPLETE
401,401,-10540.961114671392,0.0011582776770400738,2024-05-16 14:10:46.799603,2024-05-16 14:10:51.029971,0 days 00:00:04.230368,573,8,24,8,COMPLETE
402,402,-12.623749616648094,6.187181836553463e-05,2024-05-16 14:10:51.029971,2024-05-16 14:10:59.806070,0 days 00:00:08.776099,21,142,159,8,COMPLETE
403,403,-4810.939461037641,0.0009048145310785614,2024-05-16 14:10:59.806070,2024-05-16 14:11:06.214450,0 days 00:00:06.408380,658,4,8,8,COMPLETE
404,404,-5.225389202227484,4.831069063265132e-05,2024-05-16 14:11:06.214450,2024-05-16 14:11:11.075125,0 days 00:00:04.860675,4,67,122,8,COMPLETE
405,405,-21109.454486530292,0.002100683386824404,2024-05-16 14:11:11.090747,2024-05-16 14:11:20.636984,0 days 00:00:09.546237,833,43,151,8,COMPLETE
406,406,-9.79627518344589,5.872235081246426e-05,2024-05-16 14:11:20.636984,2024-05-16 14:11:24.500458,0 days 00:00:03.863474,229,24,127,8,COMPLETE
407,407,-5.617314984526611,4.9547002888958866e-05,2024-05-16 14:11:24.500458,2024-05-16 14:11:31.035712,0 days 00:00:06.535254,6,106,131,8,COMPLETE
408,408,-4.485601560220499,4.540915001739995e-05,2024-05-16 14:11:31.035712,2024-05-16 14:11:33.368048,0 days 00:00:02.332336,6,7,13,8,COMPLETE
409,409,-4.184451580515793,4.419132003487374e-05,2024-05-16 14:11:33.368048,2024-05-16 14:11:38.703723,0 days 00:00:05.335675,6,72,199,8,COMPLETE
410,410,-235.99775437940207,0.0003241150352082477,2024-05-16 14:11:38.703723,2024-05-16 14:11:50.390721,0 days 00:00:11.686998,719,111,122,8,COMPLETE
411,411,-14904.390212808643,0.0015468431248149563,2024-05-16 14:11:50.390721,2024-05-16 14:12:01.768772,0 days 00:00:11.378051,816,107,113,8,COMPLETE
412,412,-2752.7234083252447,0.0005719994555297256,2024-05-16 14:12:01.768772,2024-05-16 14:12:05.450312,0 days 00:00:03.681540,105,15,16,8,COMPLETE
413,413,-2755.54084830647,0.0007396819461943416,2024-05-16 14:12:05.450312,2024-05-16 14:12:11.457379,0 days 00:00:06.007067,221,55,169,8,COMPLETE
414,414,-24.568491598285043,0.00010237341103112693,2024-05-16 14:12:11.472999,2024-05-16 14:12:17.033763,0 days 00:00:05.560764,307,40,45,8,COMPLETE
415,415,-7.517599068103953,5.123793279453721e-05,2024-05-16 14:12:17.033763,2024-05-16 14:12:19.693382,0 days 00:00:02.659619,6,4,117,8,COMPLETE
416,416,-5.809593625900775,4.9017910001856646e-05,2024-05-16 14:12:19.696291,2024-05-16 14:12:22.421931,0 days 00:00:02.725640,6,11,24,8,COMPLETE
417,417,-6781.704900877087,0.0010699230551845327,2024-05-16 14:12:22.424120,2024-05-16 14:12:27.337873,0 days 00:00:04.913753,539,1,3,8,COMPLETE
418,418,-18.45603307490157,6.485124244241675e-05,2024-05-16 14:12:27.337873,2024-05-16 14:12:33.804153,0 days 00:00:06.466280,6,107,129,8,COMPLETE
419,419,-86.7942488346886,0.00015937899163860863,2024-05-16 14:12:33.819800,2024-05-16 14:12:38.164630,0 days 00:00:04.344830,407,1,24,8,COMPLETE
420,420,-3.174011984004307,3.920004905425139e-05,2024-05-16 14:12:38.164630,2024-05-16 14:12:44.724775,0 days 00:00:06.560145,6,98,129,8,COMPLETE
421,421,-1671.4275666843362,0.0005641874058478541,2024-05-16 14:12:44.724775,2024-05-16 14:12:51.544341,0 days 00:00:06.819566,615,27,62,8,COMPLETE
422,422,-273.82906225201845,0.0003250365785024063,2024-05-16 14:12:51.544341,2024-05-16 14:12:59.135826,0 days 00:00:07.591485,714,5,117,8,COMPLETE
423,423,-378.42070909369795,0.0002506154522917002,2024-05-16 14:12:59.135826,2024-05-16 14:13:03.638422,0 days 00:00:04.502596,272,19,24,8,COMPLETE
424,424,-26.857215454052902,0.00010775511340334258,2024-05-16 14:13:03.638422,2024-05-16 14:13:07.930273,0 days 00:00:04.291851,115,31,122,8,COMPLETE
425,425,-14926.432584949222,0.001566873951807899,2024-05-16 14:13:07.930273,2024-05-16 14:13:17.830337,0 days 00:00:09.900064,997,19,117,8,COMPLETE
426,426,-25.254594335303306,8.118878426479197e-05,2024-05-16 14:13:17.830337,2024-05-16 14:13:21.000408,0 days 00:00:03.170071,6,22,180,8,COMPLETE
427,427,-4.233913201955849,4.374702434939385e-05,2024-05-16 14:13:21.000408,2024-05-16 14:13:25.708109,0 days 00:00:04.707701,8,60,93,8,COMPLETE
428,428,-6842.454817540117,0.0009320259332885174,2024-05-16 14:13:25.708109,2024-05-16 14:13:30.143450,0 days 00:00:04.435341,465,1,154,8,COMPLETE
429,429,-6.535168610535858,5.115463650943845e-05,2024-05-16 14:13:30.143450,2024-05-16 14:13:32.574066,0 days 00:00:02.430616,6,3,3,8,COMPLETE
430,430,-74.508162657225,0.00010632996820773331,2024-05-16 14:13:32.589687,2024-05-16 14:13:37.236044,0 days 00:00:04.646357,4,63,72,8,COMPLETE
431,431,-12.423280459179253,6.125919392956643e-05,2024-05-16 14:13:37.236044,2024-05-16 14:13:40.769264,0 days 00:00:03.533220,6,27,29,8,COMPLETE
432,432,-348.2535941308887,0.0003566839107440586,2024-05-16 14:13:40.769264,2024-05-16 14:13:49.439976,0 days 00:00:08.670712,709,3,157,8,COMPLETE
433,433,-4.875618377635961,4.704687003141766e-05,2024-05-16 14:13:49.439976,2024-05-16 14:13:52.419684,0 days 00:00:02.979708,10,1,44,8,COMPLETE
434,434,-23.76232242523515,9.656938338412627e-05,2024-05-16 14:13:52.419684,2024-05-16 14:13:56.351604,0 days 00:00:03.931920,77,3,9,8,COMPLETE
435,435,-220.51850695697266,0.00030552421745371996,2024-05-16 14:13:56.368082,2024-05-16 14:14:07.560559,0 days 00:00:11.192477,691,61,199,8,COMPLETE
436,436,-31.110796897201446,0.00010999849968990394,2024-05-16 14:14:07.560559,2024-05-16 14:14:11.911208,0 days 00:00:04.350649,248,27,115,8,COMPLETE
437,437,-5.211612455768348,4.015897528599236e-05,2024-05-16 14:14:11.927897,2024-05-16 14:14:15.923232,0 days 00:00:03.995335,6,46,49,8,COMPLETE
438,438,-3.544704268115902,4.0468605446406104e-05,2024-05-16 14:14:15.925594,2024-05-16 14:14:18.913428,0 days 00:00:02.987834,6,22,62,8,COMPLETE
439,439,-4.186560121028148,4.1431042628793145e-05,2024-05-16 14:14:18.913428,2024-05-16 14:14:27.420864,0 days 00:00:08.507436,6,137,152,8,COMPLETE
440,440,-76.91548132512753,0.00017936413449784526,2024-05-16 14:14:27.436486,2024-05-16 14:14:33.967157,0 days 00:00:06.530671,458,77,117,8,COMPLETE
441,441,-16647.175606352725,0.0014020940675991329,2024-05-16 14:14:33.967157,2024-05-16 14:14:41.663725,0 days 00:00:07.696568,806,40,90,8,COMPLETE
442,442,-68.05215471554553,0.00015831633887433805,2024-05-16 14:14:41.679347,2024-05-16 14:14:46.478841,0 days 00:00:04.799494,356,31,67,8,COMPLETE
443,443,-5.795088512595628,5.1350170493427415e-05,2024-05-16 14:14:46.494462,2024-05-16 14:14:49.160929,0 days 00:00:02.666467,21,1,3,8,COMPLETE
444,444,-574.6237894178801,0.0004906011286338989,2024-05-16 14:14:49.176552,2024-05-16 14:14:55.374936,0 days 00:00:06.198384,590,36,171,8,COMPLETE
445,445,-156.26859499768256,0.00013223415242892818,2024-05-16 14:14:55.374936,2024-05-16 14:15:01.142962,0 days 00:00:05.768026,6,90,90,8,COMPLETE
446,446,-4.452374528713405,4.484629504982355e-05,2024-05-16 14:15:01.142962,2024-05-16 14:15:04.047585,0 days 00:00:02.904623,8,14,16,8,COMPLETE
447,447,-5.313599709655949,4.848232788541873e-05,2024-05-16 14:15:04.047585,2024-05-16 14:15:06.726608,0 days 00:00:02.679023,6,10,16,8,COMPLETE
448,448,-34.64736993254367,0.0001238572292050221,2024-05-16 14:15:06.726608,2024-05-16 14:15:10.636517,0 days 00:00:03.909909,318,12,36,8,COMPLETE
449,449,-275.1557849863313,0.0003343294707189098,2024-05-16 14:15:10.636517,2024-05-16 14:15:17.965469,0 days 00:00:07.328952,860,10,144,8,COMPLETE
450,450,-7399.7520841458445,0.0009912947409706835,2024-05-16 14:15:17.965469,2024-05-16 14:15:23.675374,0 days 00:00:05.709905,628,28,109,9,COMPLETE
451,451,-31.49017809609572,0.00011104843974029184,2024-05-16 14:15:23.675374,2024-05-16 14:15:27.211760,0 days 00:00:03.536386,410,9,9,9,COMPLETE
452,452,-842.802204328165,0.0003613751409750889,2024-05-16 14:15:27.212756,2024-05-16 14:15:30.726109,0 days 00:00:03.513353,314,8,16,9,COMPLETE
453,453,-5.685608994707701,4.82303759819416e-05,2024-05-16 14:15:30.726109,2024-05-16 14:15:41.121465,0 days 00:00:10.395356,6,179,192,9,COMPLETE
454,454,-4.1945170671751955,4.277853251001594e-05,2024-05-16 14:15:41.121465,2024-05-16 14:15:45.627357,0 days 00:00:04.505892,6,49,163,9,COMPLETE
455,455,-6.8432290153083155,5.27607193653807e-05,2024-05-16 14:15:45.627357,2024-05-16 14:15:47.925270,0 days 00:00:02.297913,6,3,9,9,COMPLETE
456,456,-8.795455288529842,5.430102760671399e-05,2024-05-16 14:15:47.925270,2024-05-16 14:15:54.676645,0 days 00:00:06.751375,6,103,117,9,COMPLETE
457,457,-150.05966119592227,0.0001968278949412022,2024-05-16 14:15:54.692267,2024-05-16 14:16:06.059777,0 days 00:00:11.367510,234,178,181,9,COMPLETE
458,458,-750.6336755502542,0.0005163967105611832,2024-05-16 14:16:06.059777,2024-05-16 14:16:10.751372,0 days 00:00:04.691595,627,6,29,9,COMPLETE
459,459,-5.131159682894354,4.7776277327125285e-05,2024-05-16 14:16:10.751372,2024-05-16 14:16:13.347143,0 days 00:00:02.595771,4,7,53,9,COMPLETE
460,460,-6.4696368300517495,5.074646823910915e-05,2024-05-16 14:16:13.347143,2024-05-16 14:16:19.140319,0 days 00:00:05.793176,21,53,56,9,COMPLETE
461,461,-4.944710799105554,4.706554719675079e-05,2024-05-16 14:16:19.140319,2024-05-16 14:16:23.257972,0 days 00:00:04.117653,6,19,26,9,COMPLETE
462,462,-253.02271644928715,0.00025221646956845756,2024-05-16 14:16:23.259967,2024-05-16 14:16:29.982956,0 days 00:00:06.722989,83,60,66,9,COMPLETE
463,463,-245.43589322414556,0.0003168517391827411,2024-05-16 14:16:29.984951,2024-05-16 14:16:44.325715,0 days 00:00:14.340764,843,64,144,9,COMPLETE
464,464,-44597.37017036653,0.001954121477847472,2024-05-16 14:16:44.325715,2024-05-16 14:16:51.766506,0 days 00:00:07.440791,166,74,109,9,COMPLETE
465,465,-5.307745937949294,4.800271399675526e-05,2024-05-16 14:16:51.766506,2024-05-16 14:16:58.408358,0 days 00:00:06.641852,4,79,112,9,COMPLETE
466,466,-4246.512321005567,0.0007885071113860982,2024-05-16 14:16:58.410350,2024-05-16 14:17:03.168296,0 days 00:00:04.757946,452,2,62,9,COMPLETE
467,467,-16413.43713078282,0.001284868297153676,2024-05-16 14:17:03.168296,2024-05-16 14:17:12.588880,0 days 00:00:09.420584,122,100,152,9,COMPLETE
468,468,-1328.0521907438986,0.000516580417786833,2024-05-16 14:17:12.588880,2024-05-16 14:17:22.077903,0 days 00:00:09.489023,786,9,16,9,COMPLETE
469,469,-311.05405410740883,0.00037202929262787615,2024-05-16 14:17:22.077903,2024-05-16 14:17:34.444494,0 days 00:00:12.366591,867,40,95,9,COMPLETE
470,470,-291.5416110268096,0.0001803484793848545,2024-05-16 14:17:34.444494,2024-05-16 14:17:43.574654,0 days 00:00:09.130160,6,125,130,9,COMPLETE
471,471,-1516.9899237129637,0.0005158144878484053,2024-05-16 14:17:43.576650,2024-05-16 14:17:48.627787,0 days 00:00:05.051137,289,17,24,9,COMPLETE
472,472,-4.26525260566463,4.223044974712956e-05,2024-05-16 14:17:48.627787,2024-05-16 14:17:51.670284,0 days 00:00:03.042497,6,13,24,9,COMPLETE
473,473,-4.805940758966122,4.610310589911943e-05,2024-05-16 14:17:51.670284,2024-05-16 14:17:55.630565,0 days 00:00:03.960281,6,2,3,9,COMPLETE
474,474,-4.299450433315113,4.4749385261836195e-05,2024-05-16 14:17:55.630565,2024-05-16 14:17:58.709197,0 days 00:00:03.078632,6,5,91,9,COMPLETE
475,475,-5.187417338759928,4.782554808215538e-05,2024-05-16 14:17:58.724819,2024-05-16 14:18:04.569723,0 days 00:00:05.844904,6,43,58,9,COMPLETE
476,476,-3758.4091900515973,0.0007878859590383088,2024-05-16 14:18:04.569723,2024-05-16 14:18:12.949133,0 days 00:00:08.379410,700,6,108,9,COMPLETE
477,477,-12.123092367496971,5.839061054768893e-05,2024-05-16 14:18:12.949133,2024-05-16 14:18:18.584256,0 days 00:00:05.635123,6,56,67,9,COMPLETE
478,478,-25.448319448643982,9.707680525803197e-05,2024-05-16 14:18:18.584256,2024-05-16 14:18:25.399170,0 days 00:00:06.814914,229,47,62,9,COMPLETE
479,479,-458.8898214071434,0.0004221259339815789,2024-05-16 14:18:25.399170,2024-05-16 14:18:33.875147,0 days 00:00:08.475977,891,2,24,9,COMPLETE
480,480,-56.27249761282707,9.941133199636424e-05,2024-05-16 14:18:33.875147,2024-05-16 14:18:36.516830,0 days 00:00:02.641683,6,1,95,9,COMPLETE
481,481,-74.82992737303451,0.00010835738890086977,2024-05-16 14:18:36.516830,2024-05-16 14:18:47.738007,0 days 00:00:11.221177,6,159,171,9,COMPLETE
482,482,-41.70693836705032,0.00011458353878877108,2024-05-16 14:18:47.738007,2024-05-16 14:18:55.430456,0 days 00:00:07.692449,135,56,152,9,COMPLETE
483,483,-5617.301592802911,0.0008228827436069525,2024-05-16 14:18:55.430456,2024-05-16 14:19:02.722033,0 days 00:00:07.291577,486,38,117,9,COMPLETE
484,484,-11065.205249457169,0.0010862073060741123,2024-05-16 14:19:02.722033,2024-05-16 14:19:11.190805,0 days 00:00:08.468772,432,57,199,9,COMPLETE
485,485,-3.9056913963158224,4.032015754686632e-05,2024-05-16 14:19:11.190805,2024-05-16 14:19:15.208677,0 days 00:00:04.017872,4,22,28,9,COMPLETE
486,486,-10.351470685352798,5.6837799390965205e-05,2024-05-16 14:19:15.208677,2024-05-16 14:19:20.571121,0 days 00:00:05.362444,21,46,199,9,COMPLETE
487,487,-16.524610699361894,8.291828435301162e-05,2024-05-16 14:19:20.573543,2024-05-16 14:19:24.680056,0 days 00:00:04.106513,213,4,107,9,COMPLETE
488,488,-5.48042837355486,4.903973880835208e-05,2024-05-16 14:19:24.680056,2024-05-16 14:19:30.620657,0 days 00:00:05.940601,6,64,170,9,COMPLETE
489,489,-42.7057328255235,0.00012054322885979604,2024-05-16 14:19:30.620657,2024-05-16 14:19:34.445469,0 days 00:00:03.824812,147,5,16,9,COMPLETE
490,490,-5.618747514142615,4.9869160367375256e-05,2024-05-16 14:19:34.445469,2024-05-16 14:19:37.048467,0 days 00:00:02.602998,6,1,16,9,COMPLETE
491,491,-10.779408982841971,4.8705335366376165e-05,2024-05-16 14:19:37.048467,2024-05-16 14:19:44.879511,0 days 00:00:07.831044,6,101,129,9,COMPLETE
492,492,-4.634448429019292,4.532683617266904e-05,2024-05-16 14:19:44.882585,2024-05-16 14:19:49.143766,0 days 00:00:04.261181,4,34,62,9,COMPLETE
493,493,-102.64206997568245,0.00021371408512908834,2024-05-16 14:19:49.143766,2024-05-16 14:20:00.815069,0 days 00:00:11.671303,522,100,128,9,COMPLETE
494,494,-5.814982361450166,4.994248620123704e-05,2024-05-16 14:20:00.817064,2024-05-16 14:20:09.551214,0 days 00:00:08.734150,8,105,129,9,COMPLETE
495,495,-98.11375476411305,0.00020568488650242266,2024-05-16 14:20:09.551214,2024-05-16 14:20:18.932803,0 days 00:00:09.381589,467,83,163,9,COMPLETE
496,496,-4.015722635658433,4.324113231559123e-05,2024-05-16 14:20:18.932803,2024-05-16 14:20:22.498664,0 days 00:00:03.565861,6,12,177,9,COMPLETE
