,number,values_0,values_1,datetime_start,datetime_complete,duration,params_dim,params_smoothing_level,system_attrs_nsga2:generation,state
314,314,-7.3254913619063915,0.012872903911769772,2024-05-18 14:36:23.196332,2024-05-18 14:36:28.871642,0 days 00:00:05.675310,967,0.7198400535460219,6,COMPLETE
315,315,-0.7462701529844018,0.006743633432401348,2024-05-18 14:36:28.874144,2024-05-18 14:36:34.107139,0 days 00:00:05.232995,690,0.8223547764648684,6,COMPLETE
316,316,-1.4113572705475061,0.00808013725249104,2024-05-18 14:36:34.107139,2024-05-18 14:36:36.822621,0 days 00:00:02.715482,318,0.03192675630572961,6,COMPLETE
317,317,-34.76831211218251,0.02124034853220218,2024-05-18 14:36:36.822621,2024-05-18 14:36:42.936570,0 days 00:00:06.113949,838,0.34240293949504264,6,COMPLETE
318,318,-0.5579563569347314,0.0063770172489840335,2024-05-18 14:36:42.936570,2024-05-18 14:36:48.469466,0 days 00:00:05.532896,830,0.7971163294517495,6,COMPLETE
319,319,-0.8531363529307374,0.007012061279473717,2024-05-18 14:36:48.485086,2024-05-18 14:36:50.699642,0 days 00:00:02.214556,171,0.14247161773214778,6,COMPLETE
320,320,-0.6169141858325212,0.00646744774158995,2024-05-18 14:36:50.699642,2024-05-18 14:36:56.566591,0 days 00:00:05.866949,985,0.5037012764993845,6,COMPLETE
321,321,-1.2868689359426213,0.007390373210613514,2024-05-18 14:36:56.567587,2024-05-18 14:37:02.561195,0 days 00:00:05.993608,894,0.740547627615406,6,COMPLETE
322,322,-0.8003781142309994,0.0068544865942318026,2024-05-18 14:37:02.561195,2024-05-18 14:37:06.543376,0 days 00:00:03.982181,639,0.46872282321131487,6,COMPLETE
323,323,-0.5124001989258418,0.006272775140068083,2024-05-18 14:37:06.543376,2024-05-18 14:37:09.274896,0 days 00:00:02.731520,199,0.3701802757902898,6,COMPLETE
324,324,-0.8724954376482976,0.0070456130042591495,2024-05-18 14:37:09.274896,2024-05-18 14:37:15.355647,0 days 00:00:06.080751,971,0.7518118414481754,6,COMPLETE
325,325,-0.52908625379617,0.0062740466838571984,2024-05-18 14:37:15.355647,2024-05-18 14:37:21.315934,0 days 00:00:05.960287,971,0.6660605478147122,6,COMPLETE
326,326,-0.40804207388791147,0.006006505832372216,2024-05-18 14:37:21.315934,2024-05-18 14:37:27.295797,0 days 00:00:05.979863,992,0.19693049559736153,6,COMPLETE
327,327,-0.5836378193969116,0.006306851978253964,2024-05-18 14:37:27.297792,2024-05-18 14:37:32.348338,0 days 00:00:05.050546,688,0.951637371660413,6,COMPLETE
328,328,-0.31309488227245175,0.005947532098307729,2024-05-18 14:37:32.364842,2024-05-18 14:37:37.361730,0 days 00:00:04.996888,685,0.07005618849371731,6,COMPLETE
329,329,-0.5264237709890487,0.00627013394431015,2024-05-18 14:37:37.361730,2024-05-18 14:37:43.155668,0 days 00:00:05.793938,967,0.09084591787104401,6,COMPLETE
330,330,-0.261166164391443,0.005747295444414421,2024-05-18 14:37:43.155668,2024-05-18 14:37:48.435834,0 days 00:00:05.280166,855,0.14247161773214778,6,COMPLETE
331,331,-0.5577609575669495,0.0063360092700806255,2024-05-18 14:37:48.435834,2024-05-18 14:37:50.831127,0 days 00:00:02.395293,241,0.46872282321131487,6,COMPLETE
332,332,-1.4553588043850711,0.008083399385577282,2024-05-18 14:37:50.831127,2024-05-18 14:37:53.121435,0 days 00:00:02.290308,247,0.4742136325432218,6,COMPLETE
333,333,-1.0180215345333508,0.007243133496043495,2024-05-18 14:37:53.121435,2024-05-18 14:37:58.863432,0 days 00:00:05.741997,975,0.30814854003418424,6,COMPLETE
334,334,-0.7554182061372124,0.006677089490946764,2024-05-18 14:37:58.863432,2024-05-18 14:38:04.706045,0 days 00:00:05.842613,967,0.6657480136968503,6,COMPLETE
335,335,-0.6846391904862607,0.006599533110046957,2024-05-18 14:38:04.709038,2024-05-18 14:38:09.444450,0 days 00:00:04.735412,700,0.5537288758311638,6,COMPLETE
336,336,-0.49664749212394205,0.006159600212336641,2024-05-18 14:38:09.444450,2024-05-18 14:38:14.845971,0 days 00:00:05.401521,894,0.2969156429377814,6,COMPLETE
337,337,-15.669483414873131,0.01637334315776781,2024-05-18 14:38:14.845971,2024-05-18 14:38:20.292920,0 days 00:00:05.446949,732,0.3413378536436953,6,COMPLETE
338,338,-0.9655392366759837,0.007133865277483907,2024-05-18 14:38:20.292920,2024-05-18 14:38:26.640874,0 days 00:00:06.347954,967,0.09084591787104401,6,COMPLETE
339,339,-0.5892806558501054,0.0063627273708059566,2024-05-18 14:38:26.640874,2024-05-18 14:38:31.807027,0 days 00:00:05.166153,660,0.3413378536436953,6,COMPLETE
340,340,-0.403944230448377,0.006133988988136702,2024-05-18 14:38:31.807027,2024-05-18 14:38:38.788770,0 days 00:00:06.981743,867,0.7198400535460219,6,COMPLETE
341,341,-0.7303935539376007,0.006577825798462773,2024-05-18 14:38:38.788770,2024-05-18 14:38:42.879325,0 days 00:00:04.090555,608,0.7087737942871889,6,COMPLETE
342,342,-0.3744654616306832,0.0059491038046086825,2024-05-18 14:38:42.882367,2024-05-18 14:38:49.579875,0 days 00:00:06.697508,971,0.9692638574605789,6,COMPLETE
343,343,-0.9461622800612043,0.007164524680340829,2024-05-18 14:38:49.582128,2024-05-18 14:38:55.268855,0 days 00:00:05.686727,823,0.2872477928571312,6,COMPLETE
344,344,-0.47444752868478746,0.006258126184846001,2024-05-18 14:38:55.268855,2024-05-18 14:38:57.775139,0 days 00:00:02.506284,244,0.1897965120599433,6,COMPLETE
345,345,-2.012364312576053,0.009042220536096258,2024-05-18 14:38:57.775139,2024-05-18 14:38:59.981334,0 days 00:00:02.206195,119,0.34605543926082194,6,COMPLETE
346,346,-0.3393241878544994,0.005921126946642757,2024-05-18 14:38:59.981334,2024-05-18 14:39:06.102036,0 days 00:00:06.120702,849,0.6031527537273179,6,COMPLETE
347,347,-0.526775733019147,0.006323352488238751,2024-05-18 14:39:06.102036,2024-05-18 14:39:09.482456,0 days 00:00:03.380420,417,0.6659609670227572,6,COMPLETE
348,348,-0.6675468189399588,0.006476243604353652,2024-05-18 14:39:09.482456,2024-05-18 14:39:15.347666,0 days 00:00:05.865210,838,0.7734476165257347,6,COMPLETE
349,349,-1.4047116359376264,0.007959094978700482,2024-05-18 14:39:15.347666,2024-05-18 14:39:20.719752,0 days 00:00:05.372086,830,0.2758632087197752,6,COMPLETE
350,350,-0.922277892283987,0.007003332108587837,2024-05-18 14:39:20.719752,2024-05-18 14:39:22.449518,0 days 00:00:01.729766,24,0.7696768921853696,7,COMPLETE
351,351,-0.3757035953771129,0.006010687746285284,2024-05-18 14:39:22.449518,2024-05-18 14:39:27.541339,0 days 00:00:05.091821,816,0.7087737942871889,7,COMPLETE
352,352,-0.5753560415523955,0.006302271350743749,2024-05-18 14:39:27.542338,2024-05-18 14:39:32.794353,0 days 00:00:05.252015,810,0.6852139781823383,7,COMPLETE
353,353,-0.4519220160040055,0.006215829153316424,2024-05-18 14:39:32.794353,2024-05-18 14:39:38.458666,0 days 00:00:05.664313,992,0.1897965120599433,7,COMPLETE
354,354,-62.40740085863182,0.02993788344896874,2024-05-18 14:39:38.458666,2024-05-18 14:39:43.451998,0 days 00:00:04.993332,852,0.2758632087197752,7,COMPLETE
355,355,-0.9406395164994322,0.007092372913069295,2024-05-18 14:39:43.451998,2024-05-18 14:39:48.935841,0 days 00:00:05.483843,885,0.4057453297671013,7,COMPLETE
356,356,-0.6787083444583825,0.00652379295142428,2024-05-18 14:39:48.935841,2024-05-18 14:39:54.118154,0 days 00:00:05.182313,849,0.6031527537273179,7,COMPLETE
357,357,-0.2873756192335571,0.005704495281756155,2024-05-18 14:39:54.118154,2024-05-18 14:39:59.412676,0 days 00:00:05.294522,836,0.2272052575092658,7,COMPLETE
358,358,-0.8339680139540541,0.006874568217280099,2024-05-18 14:39:59.412676,2024-05-18 14:40:01.392603,0 days 00:00:01.979927,95,0.8885464973126296,7,COMPLETE
359,359,-1.0551179678064626,0.00732424180541168,2024-05-18 14:40:01.394691,2024-05-18 14:40:06.568589,0 days 00:00:05.173898,852,0.62125217493246,7,COMPLETE
360,360,-1.1683907387437227,0.0075197005707586945,2024-05-18 14:40:06.570583,2024-05-18 14:40:09.965341,0 days 00:00:03.394758,643,0.46872282321131487,7,COMPLETE
361,361,-0.4398947839674469,0.006113456381131133,2024-05-18 14:40:09.965341,2024-05-18 14:40:12.285125,0 days 00:00:02.319784,203,0.6614132393009148,7,COMPLETE
362,362,-0.47237778114976336,0.0062342922077130965,2024-05-18 14:40:12.286123,2024-05-18 14:40:17.041344,0 days 00:00:04.755221,685,0.5537288758311638,7,COMPLETE
363,363,-3.703556741752842,0.010164628368967024,2024-05-18 14:40:17.041344,2024-05-18 14:40:22.367925,0 days 00:00:05.326581,896,0.2758632087197752,7,COMPLETE
364,364,-1.0017711931561026,0.007279941602531828,2024-05-18 14:40:22.367925,2024-05-18 14:40:27.548975,0 days 00:00:05.181050,816,0.9542497125849834,7,COMPLETE
365,365,-0.5940394094864558,0.006307422981865934,2024-05-18 14:40:27.548975,2024-05-18 14:40:29.812814,0 days 00:00:02.263839,244,0.9695659751612415,7,COMPLETE
366,366,-0.7552115846837114,0.006643704789411939,2024-05-18 14:40:29.812814,2024-05-18 14:40:31.648404,0 days 00:00:01.835590,104,0.6996581216901036,7,COMPLETE
367,367,-1.038246367291125,0.0072278225663388665,2024-05-18 14:40:31.648404,2024-05-18 14:40:33.786419,0 days 00:00:02.138015,223,0.5906648639651956,7,COMPLETE
368,368,-0.32472607008042154,0.005754733187227006,2024-05-18 14:40:33.786419,2024-05-18 14:40:39.374162,0 days 00:00:05.587743,897,0.14247161773214778,7,COMPLETE
369,369,-0.718722767852767,0.006647125410825719,2024-05-18 14:40:39.374162,2024-05-18 14:40:41.656782,0 days 00:00:02.282620,256,0.46872282321131487,7,COMPLETE
370,370,-0.4496118669049297,0.0061297991304947366,2024-05-18 14:40:41.658776,2024-05-18 14:40:43.741730,0 days 00:00:02.082954,155,0.6131388257447172,7,COMPLETE
371,371,-0.34855100180124765,0.0060576291119595616,2024-05-18 14:40:43.743725,2024-05-18 14:40:48.687106,0 days 00:00:04.943381,816,0.6031527537273179,7,COMPLETE
372,372,-0.17913971175566626,0.005548646988584968,2024-05-18 14:40:48.688101,2024-05-18 14:40:53.324227,0 days 00:00:04.636126,765,0.8046442283437856,7,COMPLETE
373,373,-0.6658311095813756,0.006609710301673215,2024-05-18 14:40:53.324227,2024-05-18 14:40:56.007186,0 days 00:00:02.682959,316,0.7696768921853696,7,COMPLETE
374,374,-0.9631454288028692,0.006994937724860764,2024-05-18 14:40:56.007186,2024-05-18 14:40:58.910296,0 days 00:00:02.903110,404,0.2115561922127719,7,COMPLETE
375,375,-0.7033526058260285,0.006567843597102017,2024-05-18 14:40:58.910296,2024-05-18 14:41:04.443387,0 days 00:00:05.533091,971,0.2758632087197752,7,COMPLETE
376,376,-0.6526772330329378,0.006552120558419837,2024-05-18 14:41:04.459009,2024-05-18 14:41:06.526738,0 days 00:00:02.067729,172,0.27321888606412115,7,COMPLETE
377,377,-0.9628601842053301,0.007205516871800602,2024-05-18 14:41:06.526738,2024-05-18 14:41:09.689928,0 days 00:00:03.163190,604,0.1897965120599433,7,COMPLETE
378,378,-1.1449011685348067,0.007412395951430864,2024-05-18 14:41:09.689928,2024-05-18 14:41:12.415010,0 days 00:00:02.725082,410,0.7126130608434542,7,COMPLETE
379,379,-1.0863914094639309,0.007431827189736409,2024-05-18 14:41:12.415010,2024-05-18 14:41:14.598008,0 days 00:00:02.182998,206,0.8834265871129517,7,COMPLETE
380,380,-0.6638010474822575,0.006696723509247773,2024-05-18 14:41:14.598008,2024-05-18 14:41:20.340019,0 days 00:00:05.742011,992,0.1897965120599433,7,COMPLETE
381,381,-0.9812096178716064,0.007236672815781868,2024-05-18 14:41:20.342013,2024-05-18 14:41:23.812431,0 days 00:00:03.470418,623,0.8963729921772287,7,COMPLETE
382,382,-0.3209453471891083,0.005916299566540368,2024-05-18 14:41:23.812431,2024-05-18 14:41:26.877557,0 days 00:00:03.065126,434,0.30814854003418424,7,COMPLETE
383,383,-0.6996638479249244,0.006661752957780728,2024-05-18 14:41:26.880548,2024-05-18 14:41:33.062716,0 days 00:00:06.182168,971,0.5581203309121645,7,COMPLETE
384,384,-0.5764685600490174,0.006333993236895194,2024-05-18 14:41:33.064711,2024-05-18 14:41:35.701116,0 days 00:00:02.636405,357,0.42703651220865146,7,COMPLETE
385,385,-0.8333278074672288,0.006910935269935263,2024-05-18 14:41:35.701116,2024-05-18 14:41:37.538812,0 days 00:00:01.837696,92,0.17260011238648731,7,COMPLETE
386,386,-0.5493538818569209,0.006345209289017986,2024-05-18 14:41:37.538812,2024-05-18 14:41:42.452295,0 days 00:00:04.913483,852,0.0903805266302794,7,COMPLETE
387,387,-0.4370509842735979,0.006140905634729364,2024-05-18 14:41:42.452295,2024-05-18 14:41:48.033373,0 days 00:00:05.581078,971,0.769683124264102,7,COMPLETE
388,388,-0.6763750140620848,0.006561891264254151,2024-05-18 14:41:48.033373,2024-05-18 14:41:53.573436,0 days 00:00:05.540063,963,0.24354151002426194,7,COMPLETE
389,389,-0.47933797407294076,0.006156230262200085,2024-05-18 14:41:53.573436,2024-05-18 14:41:58.223665,0 days 00:00:04.650229,685,0.1767890823719095,7,COMPLETE
390,390,-0.48314112530454134,0.006166101460787051,2024-05-18 14:41:58.223665,2024-05-18 14:42:03.292021,0 days 00:00:05.068356,894,0.6031527537273179,7,COMPLETE
391,391,-1.1310044494256002,0.007552257449735316,2024-05-18 14:42:03.292021,2024-05-18 14:42:07.808970,0 days 00:00:04.516949,755,0.18256734443596623,7,COMPLETE
392,392,-0.4827391584538357,0.006052659376403589,2024-05-18 14:42:07.808970,2024-05-18 14:42:10.934664,0 days 00:00:03.125694,585,0.7514850253398365,7,COMPLETE
393,393,-1.0641941368094519,0.007263545499925599,2024-05-18 14:42:10.936658,2024-05-18 14:42:13.265581,0 days 00:00:02.328923,281,0.7679267330705236,7,COMPLETE
394,394,-0.6988369450602099,0.006644332942680288,2024-05-18 14:42:13.267576,2024-05-18 14:42:16.184227,0 days 00:00:02.916651,467,0.6798270613611228,7,COMPLETE
395,395,-0.7892442457502021,0.006756047186504327,2024-05-18 14:42:16.186222,2024-05-18 14:42:18.212847,0 days 00:00:02.026625,61,0.17260011238648731,7,COMPLETE
396,396,-11.08769951629544,0.013056573328729204,2024-05-18 14:42:18.213845,2024-05-18 14:42:20.054137,0 days 00:00:01.840292,14,0.1311464656963406,7,COMPLETE
397,397,-0.5280882685273921,0.006215259577223104,2024-05-18 14:42:20.054137,2024-05-18 14:42:25.918727,0 days 00:00:05.864590,692,0.2872477928571312,7,COMPLETE
398,398,-0.43809109180064965,0.0061539179094396755,2024-05-18 14:42:25.918727,2024-05-18 14:42:31.382582,0 days 00:00:05.463855,816,0.35354428532789484,7,COMPLETE
399,399,-0.776928762685883,0.006817952586551575,2024-05-18 14:42:31.382582,2024-05-18 14:42:34.297979,0 days 00:00:02.915397,367,0.5021774694736006,7,COMPLETE
400,400,-4.290665059961066,0.010446102830566985,2024-05-18 14:42:34.297979,2024-05-18 14:42:40.209766,0 days 00:00:05.911787,849,0.46872282321131487,8,COMPLETE
401,401,-0.8404661753361365,0.00687172022429047,2024-05-18 14:42:40.212407,2024-05-18 14:42:45.807604,0 days 00:00:05.595197,994,0.8924427467294809,8,COMPLETE
402,402,-0.4383606467447347,0.00606032017336568,2024-05-18 14:42:45.807604,2024-05-18 14:42:50.605500,0 days 00:00:04.797896,755,0.7273487027711096,8,COMPLETE
403,403,-0.6682962997418862,0.006545596023813727,2024-05-18 14:42:50.605500,2024-05-18 14:42:55.901065,0 days 00:00:05.295565,849,0.6031527537273179,8,COMPLETE
404,404,-0.7280030191531448,0.00668145489511827,2024-05-18 14:42:55.901065,2024-05-18 14:42:58.210715,0 days 00:00:02.309650,225,0.30814854003418424,8,COMPLETE
405,405,-1.038798517332246,0.007216409181198019,2024-05-18 14:42:58.211713,2024-05-18 14:43:03.884908,0 days 00:00:05.673195,894,0.4478317355262683,8,COMPLETE
406,406,-0.989809980340317,0.007352908484849351,2024-05-18 14:43:03.901642,2024-05-18 14:43:06.083811,0 days 00:00:02.182169,115,0.701887495052294,8,COMPLETE
407,407,-0.6028981879226307,0.006490502441479707,2024-05-18 14:43:06.083811,2024-05-18 14:43:11.831206,0 days 00:00:05.747395,828,0.6060891459736952,8,COMPLETE
408,408,-0.4867227109125511,0.006269856608150525,2024-05-18 14:43:11.831206,2024-05-18 14:43:17.462719,0 days 00:00:05.631513,855,0.24354151002426194,8,COMPLETE
409,409,-0.5572755335410782,0.00628022212426384,2024-05-18 14:43:17.462719,2024-05-18 14:43:23.359694,0 days 00:00:05.896975,849,0.09641429236692511,8,COMPLETE
410,410,-0.3196116092946587,0.00577290167908012,2024-05-18 14:43:23.359694,2024-05-18 14:43:28.473243,0 days 00:00:05.113549,822,0.03192675630572961,8,COMPLETE
411,411,-0.7692589206887238,0.006781029350962496,2024-05-18 14:43:28.473243,2024-05-18 14:43:31.213657,0 days 00:00:02.740414,378,0.8763348921614412,8,COMPLETE
412,412,-2.0341763563173356,0.008488778040417248,2024-05-18 14:43:31.214655,2024-05-18 14:43:36.655874,0 days 00:00:05.441219,830,0.46872282321131487,8,COMPLETE
413,413,-0.5339188220005253,0.006205729837399483,2024-05-18 14:43:36.657868,2024-05-18 14:43:40.734906,0 days 00:00:04.077038,586,0.5581203309121645,8,COMPLETE
414,414,-0.4434117264322356,0.0061750686567687415,2024-05-18 14:43:40.734906,2024-05-18 14:43:43.350771,0 days 00:00:02.615865,303,0.3413378536436953,8,COMPLETE
415,415,-0.5052471648018984,0.006183079097193307,2024-05-18 14:43:43.350771,2024-05-18 14:43:48.464498,0 days 00:00:05.113727,830,0.7842249052641199,8,COMPLETE
416,416,-1.2027650408812716,0.007443915202072837,2024-05-18 14:43:48.464498,2024-05-18 14:43:52.580298,0 days 00:00:04.115800,558,0.07005618849371731,8,COMPLETE
417,417,-0.4238419682109048,0.00602895536911761,2024-05-18 14:43:52.580298,2024-05-18 14:43:58.626576,0 days 00:00:06.046278,994,0.961086250158352,8,COMPLETE
418,418,-0.8158454719713252,0.006905038197818204,2024-05-18 14:43:58.626576,2024-05-18 14:44:03.024807,0 days 00:00:04.398231,685,0.8470092406855628,8,COMPLETE
419,419,-0.6526205325301081,0.006500878207267869,2024-05-18 14:44:03.024807,2024-05-18 14:44:05.899244,0 days 00:00:02.874437,491,0.09084591787104401,8,COMPLETE
420,420,-10.6540513177552,0.014457892927912708,2024-05-18 14:44:05.899244,2024-05-18 14:44:09.109499,0 days 00:00:03.210255,594,0.8700882384018691,8,COMPLETE
421,421,-0.5957564361790235,0.006514930288110556,2024-05-18 14:44:09.109499,2024-05-18 14:44:12.275420,0 days 00:00:03.165921,451,0.26300147037850263,8,COMPLETE
422,422,-1.63390444724051,0.008217506305620698,2024-05-18 14:44:12.275420,2024-05-18 14:44:14.028125,0 days 00:00:01.752705,30,0.8459914105323275,8,COMPLETE
423,423,-1.8551962210800508,0.008445942172039641,2024-05-18 14:44:14.028125,2024-05-18 14:44:19.443917,0 days 00:00:05.415792,992,0.7198400535460219,8,COMPLETE
424,424,-0.5907704152812483,0.006479198203320008,2024-05-18 14:44:19.443917,2024-05-18 14:44:24.975201,0 days 00:00:05.531284,971,0.30814854003418424,8,COMPLETE
425,425,-0.8612376877852569,0.006756736978893153,2024-05-18 14:44:24.975201,2024-05-18 14:44:28.024672,0 days 00:00:03.049471,505,0.7110996652150507,8,COMPLETE
426,426,-0.27131211115360754,0.005704869052315454,2024-05-18 14:44:28.026667,2024-05-18 14:44:32.631268,0 days 00:00:04.604601,685,0.7055188355356484,8,COMPLETE
427,427,-0.4330529414589181,0.006060923710802027,2024-05-18 14:44:32.633261,2024-05-18 14:44:34.660779,0 days 00:00:02.027518,184,0.9479965886025018,8,COMPLETE
428,428,-0.9973537196507977,0.007092540159014883,2024-05-18 14:44:34.660779,2024-05-18 14:44:39.757551,0 days 00:00:05.096772,883,0.9445464721317874,8,COMPLETE
429,429,-0.6726761935188635,0.0065784074351478775,2024-05-18 14:44:39.757551,2024-05-18 14:44:44.620540,0 days 00:00:04.862989,765,0.4500238310543746,8,COMPLETE
430,430,-0.48425369336814567,0.006247653569277129,2024-05-18 14:44:44.620540,2024-05-18 14:44:47.637032,0 days 00:00:03.016492,496,0.519244719197,8,COMPLETE
431,431,-0.30890713071370224,0.005968725931916143,2024-05-18 14:44:47.637032,2024-05-18 14:44:50.520136,0 days 00:00:02.883104,491,0.1076015438655109,8,COMPLETE
432,432,-0.8131162875625186,0.006661634204507857,2024-05-18 14:44:50.520136,2024-05-18 14:44:52.860988,0 days 00:00:02.340852,251,0.1897965120599433,8,COMPLETE
433,433,-0.7107944537117886,0.006648504429178545,2024-05-18 14:44:52.876608,2024-05-18 14:44:55.542905,0 days 00:00:02.666297,387,0.2272052575092658,8,COMPLETE
434,434,-0.7780456946294478,0.006780782651928831,2024-05-18 14:44:55.542905,2024-05-18 14:44:58.841736,0 days 00:00:03.298831,588,0.18256734443596623,8,COMPLETE
435,435,-0.45571149001756783,0.006176335277345539,2024-05-18 14:44:58.841736,2024-05-18 14:45:01.487322,0 days 00:00:02.645586,385,0.08245802368027699,8,COMPLETE
436,436,-0.43989425522261694,0.005926083893507849,2024-05-18 14:45:01.498695,2024-05-18 14:45:04.370522,0 days 00:00:02.871827,442,0.24787209058036697,8,COMPLETE
437,437,-0.4055696141694655,0.00611320686519954,2024-05-18 14:45:04.370522,2024-05-18 14:45:06.976394,0 days 00:00:02.605872,386,0.46872282321131487,8,COMPLETE
438,438,-1.2187112993483948,0.007523426203146166,2024-05-18 14:45:06.992013,2024-05-18 14:45:08.794314,0 days 00:00:01.802301,71,0.2272052575092658,8,COMPLETE
439,439,-0.8449525770264646,0.006884459384588195,2024-05-18 14:45:08.794314,2024-05-18 14:45:14.142986,0 days 00:00:05.348672,816,0.7087737942871889,8,COMPLETE
440,440,-0.8571811419846004,0.006753789100064305,2024-05-18 14:45:14.142986,2024-05-18 14:45:17.020919,0 days 00:00:02.877933,404,0.07005618849371731,8,COMPLETE
441,441,-0.3626474083701287,0.005895780741806835,2024-05-18 14:45:17.020919,2024-05-18 14:45:19.476078,0 days 00:00:02.455159,244,0.30814854003418424,8,COMPLETE
442,442,-1.5186831123547087,0.008063579977598254,2024-05-18 14:45:19.479070,2024-05-18 14:45:21.333405,0 days 00:00:01.854335,13,0.8129087791211249,8,COMPLETE
443,443,-0.5584789840528867,0.006354936050102074,2024-05-18 14:45:21.335400,2024-05-18 14:45:25.812288,0 days 00:00:04.476888,491,0.419505938034865,8,COMPLETE
444,444,-1.1137242365526803,0.007253643828222939,2024-05-18 14:45:25.814284,2024-05-18 14:45:31.227246,0 days 00:00:05.412962,685,0.7087737942871889,8,COMPLETE
445,445,-0.6373908827809014,0.006521660782091689,2024-05-18 14:45:31.229242,2024-05-18 14:45:35.234481,0 days 00:00:04.005239,496,0.22610457793158611,8,COMPLETE
446,446,-0.3406417923684965,0.005791121016793611,2024-05-18 14:45:35.250394,2024-05-18 14:45:37.650030,0 days 00:00:02.399636,181,0.14247161773214778,8,COMPLETE
447,447,-0.09126360180859305,0.005362551732089935,2024-05-18 14:45:37.650030,2024-05-18 14:45:40.603330,0 days 00:00:02.953300,378,0.2272052575092658,8,COMPLETE
448,448,-5.814234437013487,0.011058866579528249,2024-05-18 14:45:40.605325,2024-05-18 14:45:46.414121,0 days 00:00:05.808796,936,0.8469745042022006,8,COMPLETE
449,449,-0.14255435772923092,0.005535575594450124,2024-05-18 14:45:46.416116,2024-05-18 14:45:49.033788,0 days 00:00:02.617672,282,0.46872282321131487,8,COMPLETE
450,450,-0.2755793842000419,0.005694024240287543,2024-05-18 14:45:49.035783,2024-05-18 14:45:54.299765,0 days 00:00:05.263982,760,0.8888844081416387,9,COMPLETE
451,451,-0.1723965212962117,0.005478158113299282,2024-05-18 14:45:54.301760,2024-05-18 14:46:00.338006,0 days 00:00:06.036246,898,0.30814854003418424,9,COMPLETE
452,452,-0.623732865323297,0.006389948846897649,2024-05-18 14:46:00.339518,2024-05-18 14:46:03.072033,0 days 00:00:02.732515,366,0.10226283467681796,9,COMPLETE
453,453,-0.7642868474355307,0.006791308521683852,2024-05-18 14:46:03.072033,2024-05-18 14:46:09.152987,0 days 00:00:06.080954,994,0.351996447316533,9,COMPLETE
454,454,-0.7171171022829272,0.006694861827536576,2024-05-18 14:46:09.152987,2024-05-18 14:46:14.750161,0 days 00:00:05.597174,852,0.2643104779464617,9,COMPLETE
455,455,-0.7821908682631845,0.006663072599678205,2024-05-18 14:46:14.750161,2024-05-18 14:46:17.215976,0 days 00:00:02.465815,229,0.30814854003418424,9,COMPLETE
456,456,-0.43683022709261915,0.0060860091428737075,2024-05-18 14:46:17.215976,2024-05-18 14:46:20.347706,0 days 00:00:03.131730,491,0.2872477928571312,9,COMPLETE
457,457,-0.5741321986495502,0.006350062044425085,2024-05-18 14:46:20.347706,2024-05-18 14:46:25.812040,0 days 00:00:05.464334,852,0.46872282321131487,9,COMPLETE
458,458,-3.101932201150116,0.009525619557593856,2024-05-18 14:46:25.828537,2024-05-18 14:46:30.494064,0 days 00:00:04.665527,685,0.2639501302185986,9,COMPLETE
459,459,-0.5391114211725279,0.006318772174811296,2024-05-18 14:46:30.494064,2024-05-18 14:46:35.924173,0 days 00:00:05.430109,849,0.008586398816390672,9,COMPLETE
460,460,-0.44911159179466187,0.006233364177905189,2024-05-18 14:46:35.924173,2024-05-18 14:46:41.405102,0 days 00:00:05.480929,849,0.7087737942871889,9,COMPLETE
461,461,-0.39848428185680335,0.00599069881250589,2024-05-18 14:46:41.405102,2024-05-18 14:46:44.303765,0 days 00:00:02.898663,385,0.46872282321131487,9,COMPLETE
462,462,-0.42738679746533637,0.006091588453492836,2024-05-18 14:46:44.303765,2024-05-18 14:46:49.568315,0 days 00:00:05.264550,830,0.9969108465588635,9,COMPLETE
463,463,-0.636030092073255,0.006356756228670502,2024-05-18 14:46:49.568315,2024-05-18 14:46:52.183584,0 days 00:00:02.615269,220,0.2692296468313866,9,COMPLETE
464,464,-0.5427408018197936,0.006339560957743827,2024-05-18 14:46:52.183584,2024-05-18 14:46:57.598143,0 days 00:00:05.414559,894,0.8019368396436217,9,COMPLETE
465,465,-0.6247677341513098,0.006543094276262653,2024-05-18 14:46:57.598143,2024-05-18 14:47:03.141576,0 days 00:00:05.543433,718,0.9539859985079939,9,COMPLETE
466,466,-0.6974238256955253,0.006650228753426196,2024-05-18 14:47:03.144569,2024-05-18 14:47:06.344091,0 days 00:00:03.199522,382,0.03192675630572961,9,COMPLETE
467,467,-0.4931768516602533,0.006256469796835129,2024-05-18 14:47:06.344091,2024-05-18 14:47:09.526943,0 days 00:00:03.182852,348,0.17260011238648731,9,COMPLETE
468,468,-0.3030321085223644,0.0057838575483017554,2024-05-18 14:47:09.542029,2024-05-18 14:47:15.664765,0 days 00:00:06.122736,859,0.35431345554007354,9,COMPLETE
469,469,-0.7926835507080059,0.006814947778665708,2024-05-18 14:47:15.680386,2024-05-18 14:47:20.342559,0 days 00:00:04.662173,903,0.2272052575092658,9,COMPLETE
470,470,-0.28863574942763537,0.0057235381166011534,2024-05-18 14:47:20.342559,2024-05-18 14:47:25.269323,0 days 00:00:04.926764,836,0.7087737942871889,9,COMPLETE
471,471,-1.4534741080035691,0.008064736801959103,2024-05-18 14:47:25.269323,2024-05-18 14:47:27.190404,0 days 00:00:01.921081,163,0.8046442283437856,9,COMPLETE
