,number,values_0,values_1,datetime_start,datetime_complete,duration,params_dim,params_rank,params_window_length,system_attrs_nsga2:generation,state
167,167,-0.6288514330221019,0.006451713738071,2024-05-18 12:18:35.565099,2024-05-18 12:18:41.022098,0 days 00:00:05.456999,957,22,26,3,COMPLETE
168,168,-0.5229579920272116,0.006298057035266672,2024-05-18 12:18:41.024091,2024-05-18 12:18:51.895202,0 days 00:00:10.871111,780,140,273,3,COMPLETE
169,169,-0.9594386379293665,0.007168281882248856,2024-05-18 12:18:51.897197,2024-05-18 12:18:56.677225,0 days 00:00:04.780028,627,39,192,3,COMPLETE
170,170,-0.4981940734439248,0.006205567909782654,2024-05-18 12:18:56.679221,2024-05-18 12:19:05.588960,0 days 00:00:08.909739,790,118,126,3,COMPLETE
171,171,-1.1969550180616508,0.0075265271898737,2024-05-18 12:19:05.590955,2024-05-18 12:19:09.452600,0 days 00:00:03.861645,453,29,192,3,COMPLETE
172,172,-0.794074945659301,0.006844662627338937,2024-05-18 12:19:09.454595,2024-05-18 12:19:14.468139,0 days 00:00:05.013544,817,23,59,3,COMPLETE
173,173,-0.8485574737461998,0.006976232732211808,2024-05-18 12:19:14.470133,2024-05-18 12:19:27.007478,0 days 00:00:12.537345,793,152,268,3,COMPLETE
174,174,-0.33789152183518184,0.005949145833580494,2024-05-18 12:19:27.009472,2024-05-18 12:19:33.984642,0 days 00:00:06.975170,987,55,87,3,COMPLETE
175,175,-0.3710687609776938,0.005947768990227493,2024-05-18 12:19:33.986703,2024-05-18 12:19:36.934593,0 days 00:00:02.947890,651,2,201,3,COMPLETE
176,176,-1.3783862285173818,0.007954123209304243,2024-05-18 12:19:36.936560,2024-05-18 12:19:41.218362,0 days 00:00:04.281802,784,7,8,3,COMPLETE
177,177,-0.5528255535010104,0.006302805287119487,2024-05-18 12:19:41.219359,2024-05-18 12:19:45.779182,0 days 00:00:04.559823,238,58,219,3,COMPLETE
178,178,-0.26545831839070966,0.005716105258549648,2024-05-18 12:19:45.781178,2024-05-18 12:19:49.003576,0 days 00:00:03.222398,512,17,92,3,COMPLETE
179,179,-0.47254947245655876,0.006181969332362039,2024-05-18 12:19:49.005571,2024-05-18 12:19:55.607297,0 days 00:00:06.601726,997,47,69,3,COMPLETE
180,180,-0.34571509906659814,0.005919233144110392,2024-05-18 12:19:55.609294,2024-05-18 12:20:04.480055,0 days 00:00:08.870761,700,127,142,3,COMPLETE
181,181,-1.7706416803256808,0.008180182861959026,2024-05-18 12:20:04.481052,2024-05-18 12:20:06.871500,0 days 00:00:02.390448,436,2,4,3,COMPLETE
182,182,-0.17599222075262946,0.005655500429918879,2024-05-18 12:20:06.873494,2024-05-18 12:20:09.725597,0 days 00:00:02.852103,361,18,51,3,COMPLETE
183,183,-0.3826858944182182,0.00602344838123099,2024-05-18 12:20:09.727592,2024-05-18 12:20:12.002325,0 days 00:00:02.274733,351,1,35,3,COMPLETE
184,184,-2.281906151850323,0.008724713410074896,2024-05-18 12:20:12.004320,2024-05-18 12:20:16.012010,0 days 00:00:04.007690,700,8,122,3,COMPLETE
185,185,-0.515572731214297,0.00627354985879382,2024-05-18 12:20:16.014074,2024-05-18 12:20:21.347724,0 days 00:00:05.333650,527,66,143,3,COMPLETE
186,186,-0.7497656014081874,0.006688548666363907,2024-05-18 12:20:21.349717,2024-05-18 12:20:30.161603,0 days 00:00:08.811886,238,148,242,3,COMPLETE
187,187,-0.8091941299214582,0.006902092885375443,2024-05-18 12:20:30.163598,2024-05-18 12:20:34.206869,0 days 00:00:04.043271,436,40,151,3,COMPLETE
188,188,-0.486760954435611,0.006134007378915852,2024-05-18 12:20:34.208865,2024-05-18 12:20:37.338929,0 days 00:00:03.130064,426,24,59,3,COMPLETE
189,189,-0.6428715663213286,0.006532355805023871,2024-05-18 12:20:37.340925,2024-05-18 12:20:52.841185,0 days 00:00:15.500260,902,231,288,3,COMPLETE
190,190,-0.5421276307836194,0.006229319724450256,2024-05-18 12:20:52.843178,2024-05-18 12:21:08.984014,0 days 00:00:16.140836,467,271,285,3,COMPLETE
191,191,-0.5276853310693679,0.006267164607529388,2024-05-18 12:21:08.986009,2024-05-18 12:21:20.666642,0 days 00:00:11.680633,250,194,244,3,COMPLETE
192,192,-0.4380003701814118,0.006134522297103493,2024-05-18 12:21:20.668636,2024-05-18 12:21:27.003495,0 days 00:00:06.334859,958,38,188,3,COMPLETE
193,193,-3.6196167979007443,0.010211561744202088,2024-05-18 12:21:27.004494,2024-05-18 12:21:37.105294,0 days 00:00:10.100800,802,136,224,3,COMPLETE
194,194,-1.6077963518119567,0.00824269092534934,2024-05-18 12:21:37.107289,2024-05-18 12:21:45.767519,0 days 00:00:08.660230,341,148,204,3,COMPLETE
195,195,-0.4768134976675391,0.006188958943131165,2024-05-18 12:21:45.769512,2024-05-18 12:21:51.110123,0 days 00:00:05.340611,958,14,261,3,COMPLETE
196,196,-1.0560324856960466,0.007178554214039662,2024-05-18 12:21:51.111120,2024-05-18 12:21:56.399137,0 days 00:00:05.288017,790,30,46,3,COMPLETE
197,197,-0.3751706343643693,0.005953979650265539,2024-05-18 12:21:56.401132,2024-05-18 12:21:59.321300,0 days 00:00:02.920168,559,3,263,3,COMPLETE
198,198,-1.2897402854205755,0.007686516590995507,2024-05-18 12:21:59.323294,2024-05-18 12:22:02.608919,0 days 00:00:03.285625,651,12,20,3,COMPLETE
199,199,-4.302292395075925,0.01025994938669035,2024-05-18 12:22:02.611910,2024-05-18 12:22:05.260083,0 days 00:00:02.648173,436,8,47,3,COMPLETE
200,200,-0.6876154360855444,0.006554696810310454,2024-05-18 12:22:05.262077,2024-05-18 12:22:11.110712,0 days 00:00:05.848635,341,82,193,4,COMPLETE
201,201,-0.49486662652249114,0.006183002603808991,2024-05-18 12:22:11.112707,2024-05-18 12:22:13.892102,0 days 00:00:02.779395,412,14,33,4,COMPLETE
202,202,-0.5280560002283823,0.006329210999092054,2024-05-18 12:22:13.894095,2024-05-18 12:22:20.454186,0 days 00:00:06.560091,997,53,69,4,COMPLETE
203,203,-0.3186841911940043,0.005759548383402932,2024-05-18 12:22:20.456181,2024-05-18 12:22:28.345121,0 days 00:00:07.888940,900,73,284,4,COMPLETE
204,204,-0.48150873886542733,0.00625956338727008,2024-05-18 12:22:28.346085,2024-05-18 12:22:33.944340,0 days 00:00:05.598255,651,62,201,4,COMPLETE
205,205,-0.609832469047297,0.006378157165124983,2024-05-18 12:22:33.945338,2024-05-18 12:22:37.882119,0 days 00:00:03.936781,629,30,89,4,COMPLETE
206,206,-0.27295591951727305,0.005682468344469003,2024-05-18 12:22:37.884184,2024-05-18 12:22:40.846361,0 days 00:00:02.962177,584,7,26,4,COMPLETE
207,207,-0.623093048164129,0.006404436988476971,2024-05-18 12:22:40.847358,2024-05-18 12:22:51.462438,0 days 00:00:10.615080,716,150,239,4,COMPLETE
208,208,-1.3676334414011462,0.008028893904533407,2024-05-18 12:22:51.463433,2024-05-18 12:22:53.536681,0 days 00:00:02.073248,322,1,35,4,COMPLETE
209,209,-0.9898793853680756,0.007222906712805679,2024-05-18 12:22:53.537678,2024-05-18 12:22:56.375511,0 days 00:00:02.837833,364,16,51,4,COMPLETE
210,210,-0.7351882642884362,0.006631550701071752,2024-05-18 12:22:56.377505,2024-05-18 12:22:58.410771,0 days 00:00:02.033266,114,4,244,4,COMPLETE
211,211,-0.6776698991073055,0.00661328617598154,2024-05-18 12:22:58.411768,2024-05-18 12:23:00.587345,0 days 00:00:02.175577,293,4,11,4,COMPLETE
212,212,-0.579600738304675,0.006354109656997392,2024-05-18 12:23:00.589340,2024-05-18 12:23:05.327795,0 days 00:00:04.738455,797,23,74,4,COMPLETE
213,213,-0.4847193868798875,0.006170705965360149,2024-05-18 12:23:05.329789,2024-05-18 12:23:17.058243,0 days 00:00:11.728454,713,182,215,4,COMPLETE
214,214,-0.6681332832482372,0.006509310151944915,2024-05-18 12:23:17.060195,2024-05-18 12:23:23.482907,0 days 00:00:06.422712,837,45,264,4,COMPLETE
215,215,-1.1997317336871245,0.007474299314142252,2024-05-18 12:23:23.485899,2024-05-18 12:23:27.337681,0 days 00:00:03.851782,584,3,3,4,COMPLETE
216,216,-0.5356928954831046,0.006227088593383804,2024-05-18 12:23:27.339676,2024-05-18 12:23:30.695710,0 days 00:00:03.356034,361,28,35,4,COMPLETE
217,217,-0.8070374615629399,0.006852545578988724,2024-05-18 12:23:30.696707,2024-05-18 12:23:38.589205,0 days 00:00:07.892498,316,141,145,4,COMPLETE
218,218,-0.30510313885165447,0.005814783873424187,2024-05-18 12:23:38.590202,2024-05-18 12:23:42.454367,0 days 00:00:03.864165,690,9,11,4,COMPLETE
219,219,-0.5044486594339386,0.006189342269861473,2024-05-18 12:23:42.456361,2024-05-18 12:23:47.384510,0 days 00:00:04.928149,848,23,56,4,COMPLETE
220,220,-0.469596475986672,0.005943934801550085,2024-05-18 12:23:47.386505,2024-05-18 12:23:53.700827,0 days 00:00:06.314322,805,53,139,4,COMPLETE
221,221,-1.965598884973905,0.008837540548522451,2024-05-18 12:23:53.702856,2024-05-18 12:24:09.147091,0 days 00:00:15.444235,348,262,296,4,COMPLETE
222,222,-2.0819972129881594,0.009011455895297227,2024-05-18 12:24:09.150083,2024-05-18 12:24:16.462938,0 days 00:00:07.312855,484,102,272,4,COMPLETE
223,223,-1.8129125274010138,0.008416095868340863,2024-05-18 12:24:16.464932,2024-05-18 12:24:20.202980,0 days 00:00:03.738048,448,34,76,4,COMPLETE
224,224,-0.43427349988731584,0.006020117711883802,2024-05-18 12:24:20.203977,2024-05-18 12:24:25.002391,0 days 00:00:04.798414,959,10,32,4,COMPLETE
225,225,-0.41686447671061566,0.005953571096517342,2024-05-18 12:24:25.004386,2024-05-18 12:24:29.559277,0 days 00:00:04.554891,694,15,239,4,COMPLETE
226,226,-2.2115663855529926,0.009051586203753098,2024-05-18 12:24:29.561380,2024-05-18 12:24:32.817029,0 days 00:00:03.255649,298,23,241,4,COMPLETE
227,227,-0.9542987294957588,0.007152884612005259,2024-05-18 12:24:32.819023,2024-05-18 12:24:37.645052,0 days 00:00:04.826029,86,66,224,4,COMPLETE
228,228,-0.6302856146747307,0.006485279542808515,2024-05-18 12:24:37.647046,2024-05-18 12:24:43.994057,0 days 00:00:06.347011,793,50,124,4,COMPLETE
229,229,-0.4386146662484201,0.006142782947029254,2024-05-18 12:24:43.996052,2024-05-18 12:24:49.673056,0 days 00:00:05.677004,250,89,158,4,COMPLETE
230,230,-1.081657946487541,0.007388296900040966,2024-05-18 12:24:49.674077,2024-05-18 12:24:58.266671,0 days 00:00:08.592594,133,153,224,4,COMPLETE
231,231,-0.3576456556982123,0.006064126303277881,2024-05-18 12:24:58.267665,2024-05-18 12:25:07.422235,0 days 00:00:09.154570,422,151,219,4,COMPLETE
232,232,-0.32825663708531266,0.005833352353494264,2024-05-18 12:25:07.424229,2024-05-18 12:25:13.467761,0 days 00:00:06.043532,958,44,51,4,COMPLETE
233,233,-0.9712736447301291,0.0070491974892009646,2024-05-18 12:25:13.469753,2024-05-18 12:25:25.211069,0 days 00:00:11.741316,412,197,250,4,COMPLETE
234,234,-2.2551931774205882,0.008865181634985038,2024-05-18 12:25:25.214061,2024-05-18 12:25:30.996896,0 days 00:00:05.782835,647,56,78,4,COMPLETE
235,235,-0.3675831409479812,0.005896545266543815,2024-05-18 12:25:30.998890,2024-05-18 12:25:34.669815,0 days 00:00:03.670925,435,35,35,4,COMPLETE
236,236,-0.6859477097272931,0.006610048373281991,2024-05-18 12:25:34.671861,2024-05-18 12:25:43.662846,0 days 00:00:08.990985,238,154,244,4,COMPLETE
237,237,-0.3481029037695112,0.006030600123683031,2024-05-18 12:25:43.664839,2024-05-18 12:25:51.635954,0 days 00:00:07.971115,987,74,192,4,COMPLETE
238,238,-0.6656680486191695,0.006583694616195823,2024-05-18 12:25:51.637949,2024-05-18 12:25:54.107125,0 days 00:00:02.469176,328,10,19,4,COMPLETE
239,239,-0.5967932594191208,0.006322166637364754,2024-05-18 12:25:54.108122,2024-05-18 12:25:58.464066,0 days 00:00:04.355944,690,14,20,4,COMPLETE
240,240,-1.0016445120524695,0.007333524596353912,2024-05-18 12:25:58.466061,2024-05-18 12:26:02.052440,0 days 00:00:03.586379,629,20,25,4,COMPLETE
241,241,-0.4774829216103658,0.006128273783377958,2024-05-18 12:26:02.054435,2024-05-18 12:26:08.236644,0 days 00:00:06.182209,816,53,92,4,COMPLETE
242,242,-1.2271137810392225,0.007639409721395106,2024-05-18 12:26:08.238638,2024-05-18 12:26:12.258854,0 days 00:00:04.020216,351,46,153,4,COMPLETE
243,243,-4.3766650178167,0.010328725893217762,2024-05-18 12:26:12.259852,2024-05-18 12:26:17.960909,0 days 00:00:05.701057,527,72,90,4,COMPLETE
244,244,-0.4639754329839441,0.006046649280206219,2024-05-18 12:26:17.962905,2024-05-18 12:26:22.838381,0 days 00:00:04.875476,512,38,92,4,COMPLETE
245,245,-0.4674976607387425,0.006229626649542584,2024-05-18 12:26:22.839441,2024-05-18 12:26:32.350775,0 days 00:00:09.511334,361,167,202,4,COMPLETE
246,246,-0.4538128565921527,0.006109148504408298,2024-05-18 12:26:32.352771,2024-05-18 12:26:39.229361,0 days 00:00:06.876590,902,60,92,4,COMPLETE
247,247,-0.6848440960605832,0.006580523282374307,2024-05-18 12:26:39.230358,2024-05-18 12:26:54.227048,0 days 00:00:14.996690,957,195,244,4,COMPLETE
248,248,-0.7044280305486798,0.006716542857494089,2024-05-18 12:26:54.229122,2024-05-18 12:27:01.959408,0 days 00:00:07.730286,982,57,197,4,COMPLETE
249,249,-0.6515538567435863,0.006421360753280368,2024-05-18 12:27:01.961402,2024-05-18 12:27:04.145999,0 days 00:00:02.184597,208,8,11,4,COMPLETE
250,250,-0.7032234458812786,0.00659669760109554,2024-05-18 12:27:04.147993,2024-05-18 12:27:14.559698,0 days 00:00:10.411705,480,179,192,5,COMPLETE
251,251,-0.5422423158344438,0.006336491468475558,2024-05-18 12:27:14.561695,2024-05-18 12:27:17.386241,0 days 00:00:02.824546,584,3,16,5,COMPLETE
252,252,-0.7389998736403431,0.006622776015763733,2024-05-18 12:27:17.388238,2024-05-18 12:27:24.570497,0 days 00:00:07.182259,790,60,297,5,COMPLETE
253,253,-2.083605330305626,0.009067481926943682,2024-05-18 12:27:24.572561,2024-05-18 12:27:39.524747,0 days 00:00:14.952186,958,203,244,5,COMPLETE
254,254,-0.29893061277002875,0.00582569974169928,2024-05-18 12:27:39.526741,2024-05-18 12:27:44.936565,0 days 00:00:05.409824,958,12,282,5,COMPLETE
255,255,-1.125462511593442,0.00746092271992715,2024-05-18 12:27:44.938558,2024-05-18 12:27:54.104982,0 days 00:00:09.166424,532,143,145,5,COMPLETE
256,256,-0.9671209768859187,0.006948942099603746,2024-05-18 12:27:54.104982,2024-05-18 12:28:08.987915,0 days 00:00:14.882933,237,245,284,5,COMPLETE
257,257,-0.6185592300856243,0.006427729285937875,2024-05-18 12:28:08.987915,2024-05-18 12:28:11.580660,0 days 00:00:02.592745,250,15,131,5,COMPLETE
258,258,-0.6824748704964433,0.006517209655963509,2024-05-18 12:28:11.580660,2024-05-18 12:28:17.463750,0 days 00:00:05.883090,764,44,145,5,COMPLETE
259,259,-0.40787984437732955,0.0059444288657653,2024-05-18 12:28:17.463750,2024-05-18 12:28:20.616771,0 days 00:00:03.153021,651,6,37,5,COMPLETE
260,260,-0.5119644559780848,0.006237807695939026,2024-05-18 12:28:20.632392,2024-05-18 12:28:26.851421,0 days 00:00:06.219029,436,92,117,5,COMPLETE
261,261,-0.5018556147279318,0.006257620842977152,2024-05-18 12:28:26.851421,2024-05-18 12:28:30.181703,0 days 00:00:03.330282,435,23,35,5,COMPLETE
262,262,-0.3948069602928055,0.005895823461511602,2024-05-18 12:28:30.181703,2024-05-18 12:28:33.337647,0 days 00:00:03.155944,634,7,147,5,COMPLETE
263,263,-0.5493067887114823,0.006234766644791357,2024-05-18 12:28:33.353268,2024-05-18 12:28:39.459950,0 days 00:00:06.106682,314,91,192,5,COMPLETE
264,264,-0.3792583710399915,0.005970052385806066,2024-05-18 12:28:39.459950,2024-05-18 12:28:43.651410,0 days 00:00:04.191460,288,46,219,5,COMPLETE
265,265,-0.4203147918190756,0.006150222891263227,2024-05-18 12:28:43.651410,2024-05-18 12:28:49.435442,0 days 00:00:05.784032,896,42,51,5,COMPLETE
266,266,-0.3306337567224015,0.005868317295557203,2024-05-18 12:28:49.435442,2024-05-18 12:28:53.527845,0 days 00:00:04.092403,505,40,44,5,COMPLETE
267,267,-0.45977709296477726,0.006100838569603609,2024-05-18 12:28:53.527845,2024-05-18 12:28:58.790571,0 days 00:00:05.262726,900,12,299,5,COMPLETE
268,268,-0.7596414012963715,0.006774390706496632,2024-05-18 12:28:58.790571,2024-05-18 12:29:09.458202,0 days 00:00:10.667631,302,182,238,5,COMPLETE
269,269,-0.4248860173380639,0.006025296362519947,2024-05-18 12:29:09.458202,2024-05-18 12:29:16.483124,0 days 00:00:07.024922,958,53,232,5,COMPLETE
270,270,-0.7885564485386409,0.006830352847533197,2024-05-18 12:29:16.483124,2024-05-18 12:29:21.250017,0 days 00:00:04.766893,651,33,208,5,COMPLETE
271,271,-0.6257350365883478,0.006363876594212642,2024-05-18 12:29:21.250017,2024-05-18 12:29:27.783476,0 days 00:00:06.533459,764,62,92,5,COMPLETE
272,272,-8440.560513302653,0.178210212780916,2024-05-18 12:29:27.783476,2024-05-18 12:29:36.546184,0 days 00:00:08.762708,8,161,205,5,COMPLETE
273,273,-0.7451301709866082,0.006750247293629075,2024-05-18 12:29:36.546184,2024-05-18 12:29:40.185157,0 days 00:00:03.638973,216,34,284,5,COMPLETE
274,274,-0.492636860030838,0.006148792541390978,2024-05-18 12:29:40.185157,2024-05-18 12:29:52.553671,0 days 00:00:12.368514,412,210,244,5,COMPLETE
275,275,-0.3907758901891677,0.005998815932632097,2024-05-18 12:29:52.553671,2024-05-18 12:29:57.130813,0 days 00:00:04.577142,957,1,92,5,COMPLETE
276,276,-0.5427505280042012,0.006299347713072082,2024-05-18 12:29:57.130813,2024-05-18 12:29:59.890704,0 days 00:00:02.759891,525,2,149,5,COMPLETE
277,277,-0.8672000269066403,0.007033549275724069,2024-05-18 12:29:59.890704,2024-05-18 12:30:04.946564,0 days 00:00:05.055860,118,76,186,5,COMPLETE
278,278,-0.8398766903568655,0.006842242937154,2024-05-18 12:30:04.948558,2024-05-18 12:30:09.781484,0 days 00:00:04.832926,924,10,89,5,COMPLETE
279,279,-0.520222593502148,0.006256076639210529,2024-05-18 12:30:09.781484,2024-05-18 12:30:16.530582,0 days 00:00:06.749098,690,57,244,5,COMPLETE
280,280,-0.5994834381008757,0.00635519704323831,2024-05-18 12:30:16.530582,2024-05-18 12:30:21.411895,0 days 00:00:04.881313,156,63,284,5,COMPLETE
281,281,-0.24116002147564214,0.0056672993364083706,2024-05-18 12:30:21.427517,2024-05-18 12:30:28.191279,0 days 00:00:06.763762,645,83,224,5,COMPLETE
282,282,-0.43891004071888895,0.006070153921275372,2024-05-18 12:30:28.191279,2024-05-18 12:30:35.680004,0 days 00:00:07.488725,629,99,227,5,COMPLETE
283,283,-1.2751704082737167,0.007681878678580026,2024-05-18 12:30:35.680004,2024-05-18 12:30:39.660956,0 days 00:00:03.980952,156,51,145,5,COMPLETE
284,284,-0.8390688104072893,0.006697000471554063,2024-05-18 12:30:39.660956,2024-05-18 12:30:42.453626,0 days 00:00:02.792670,405,10,12,5,COMPLETE
285,285,-0.28772494109240415,0.005767606920233348,2024-05-18 12:30:42.453626,2024-05-18 12:30:47.968980,0 days 00:00:05.515354,178,92,93,5,COMPLETE
286,286,-0.9283537160082472,0.006823607612829352,2024-05-18 12:30:47.969634,2024-05-18 12:30:54.996871,0 days 00:00:07.027237,957,64,130,5,COMPLETE
287,287,-0.6582842107495523,0.006658641835005313,2024-05-18 12:30:54.996871,2024-05-18 12:30:57.332237,0 days 00:00:02.335366,238,8,72,5,COMPLETE
288,288,-0.8518831929804321,0.006841492538077079,2024-05-18 12:30:57.332237,2024-05-18 12:31:04.061779,0 days 00:00:06.729542,310,111,115,5,COMPLETE
289,289,-0.6140026643956797,0.0063974214689896764,2024-05-18 12:31:04.061779,2024-05-18 12:31:08.320196,0 days 00:00:04.258417,651,26,204,5,COMPLETE
290,290,-0.6933028015334154,0.00650628106209201,2024-05-18 12:31:08.320196,2024-05-18 12:31:14.730064,0 days 00:00:06.409868,670,67,142,5,COMPLETE
291,291,-1.6230291797964569,0.007901468456349668,2024-05-18 12:31:14.745686,2024-05-18 12:31:17.956389,0 days 00:00:03.210703,361,23,51,5,COMPLETE
292,292,-1.2029677657100013,0.007605688342800954,2024-05-18 12:31:17.956389,2024-05-18 12:31:28.859067,0 days 00:00:10.902678,167,198,211,5,COMPLETE
293,293,-0.7455349310188978,0.006610290455596725,2024-05-18 12:31:28.874688,2024-05-18 12:31:34.884544,0 days 00:00:06.009856,651,64,264,5,COMPLETE
294,294,-0.522635704279676,0.006324828989068346,2024-05-18 12:31:34.884544,2024-05-18 12:31:39.585484,0 days 00:00:04.700940,651,35,264,5,COMPLETE
295,295,-0.6962288556952541,0.00666407788196766,2024-05-18 12:31:39.585484,2024-05-18 12:31:46.548515,0 days 00:00:06.963031,552,89,239,5,COMPLETE
296,296,-0.9815689712992895,0.007011710846971929,2024-05-18 12:31:46.548515,2024-05-18 12:31:51.454079,0 days 00:00:04.905564,638,48,122,5,COMPLETE
297,297,-0.39936232560739615,0.005996904100502694,2024-05-18 12:31:51.454079,2024-05-18 12:31:54.110610,0 days 00:00:02.656531,250,16,43,5,COMPLETE
298,298,-0.5846589015835095,0.006396253509005949,2024-05-18 12:31:54.110610,2024-05-18 12:31:59.423573,0 days 00:00:05.312963,987,8,72,5,COMPLETE
299,299,-0.479239182148529,0.006087568554141633,2024-05-18 12:31:59.423573,2024-05-18 12:32:04.077681,0 days 00:00:04.654108,732,16,86,5,COMPLETE
300,300,-0.670903417035483,0.006542055114821523,2024-05-18 12:32:04.077681,2024-05-18 12:32:06.697032,0 days 00:00:02.619351,320,11,36,6,COMPLETE
301,301,-0.2654000301283069,0.005893416131270143,2024-05-18 12:32:06.697032,2024-05-18 12:32:18.040248,0 days 00:00:11.343216,505,183,224,6,COMPLETE
302,302,-0.6316669820759317,0.006525538069432282,2024-05-18 12:32:18.040248,2024-05-18 12:32:23.428584,0 days 00:00:05.388336,958,11,219,6,COMPLETE
303,303,-0.548070690294073,0.006323597973811171,2024-05-18 12:32:23.428584,2024-05-18 12:32:34.547958,0 days 00:00:11.119374,832,150,219,6,COMPLETE
304,304,-0.7371509983068255,0.0066051229711054805,2024-05-18 12:32:34.547958,2024-05-18 12:32:36.543789,0 days 00:00:01.995831,105,7,48,6,COMPLETE
305,305,-0.4824742234356668,0.006111664672124526,2024-05-18 12:32:36.543789,2024-05-18 12:32:41.999419,0 days 00:00:05.455630,708,41,41,6,COMPLETE
306,306,-0.5282295274421269,0.006221135951913869,2024-05-18 12:32:42.015042,2024-05-18 12:32:45.294941,0 days 00:00:03.279899,629,7,142,6,COMPLETE
307,307,-3.286073441726812,0.010017099032884582,2024-05-18 12:32:45.310567,2024-05-18 12:32:48.257290,0 days 00:00:02.946723,584,3,26,6,COMPLETE
308,308,-0.48658024556101187,0.006219731212072204,2024-05-18 12:32:48.272912,2024-05-18 12:32:50.726313,0 days 00:00:02.453401,436,1,141,6,COMPLETE
309,309,-0.9924893008066829,0.007182262941279115,2024-05-18 12:32:50.726313,2024-05-18 12:32:53.161406,0 days 00:00:02.435093,238,6,250,6,COMPLETE
310,310,-0.6910601872942808,0.006504076166277603,2024-05-18 12:32:53.162402,2024-05-18 12:33:09.727428,0 days 00:00:16.565026,651,269,272,6,COMPLETE
311,311,-0.36800182901984335,0.005939762980708851,2024-05-18 12:33:09.729467,2024-05-18 12:33:16.077745,0 days 00:00:06.348278,790,46,297,6,COMPLETE
312,312,-0.6164028429275532,0.006394154961785288,2024-05-18 12:33:16.078810,2024-05-18 12:33:21.777172,0 days 00:00:05.698362,914,37,50,6,COMPLETE
313,313,-2.6529508467269443,0.00901657584019089,2024-05-18 12:33:21.778230,2024-05-18 12:33:25.131881,0 days 00:00:03.353651,651,10,121,6,COMPLETE
314,314,-1.7962594133925258,0.00843252898404565,2024-05-18 12:33:25.133876,2024-05-18 12:33:36.769593,0 days 00:00:11.635717,458,181,260,6,COMPLETE
315,315,-0.8738849157973927,0.007019684506841555,2024-05-18 12:33:36.771588,2024-05-18 12:33:40.854965,0 days 00:00:04.083377,658,5,142,6,COMPLETE
316,316,-1.1462645492009254,0.007392492080438384,2024-05-18 12:33:40.856959,2024-05-18 12:33:49.498244,0 days 00:00:08.641285,436,135,223,6,COMPLETE
317,317,-0.6608116929982486,0.006509187963455454,2024-05-18 12:33:49.500237,2024-05-18 12:33:54.292917,0 days 00:00:04.792680,362,58,192,6,COMPLETE
318,318,-0.6836595399778496,0.006647702807325984,2024-05-18 12:33:54.295909,2024-05-18 12:34:04.971091,0 days 00:00:10.675182,341,183,224,6,COMPLETE
319,319,-0.45609440035827625,0.006122092354641143,2024-05-18 12:34:04.973085,2024-05-18 12:34:10.952068,0 days 00:00:05.978983,764,49,145,6,COMPLETE
320,320,-0.5880129351384003,0.006321745406743466,2024-05-18 12:34:10.955057,2024-05-18 12:34:14.476290,0 days 00:00:03.521233,448,31,39,6,COMPLETE
321,321,-0.6076381435936612,0.00643053878957521,2024-05-18 12:34:14.478245,2024-05-18 12:34:16.582100,0 days 00:00:02.103855,175,4,269,6,COMPLETE
322,322,-0.5500253130103855,0.006293146359736862,2024-05-18 12:34:16.584095,2024-05-18 12:34:31.794321,0 days 00:00:15.210226,971,219,242,6,COMPLETE
323,323,-0.7602596587892879,0.006767526423545027,2024-05-18 12:34:31.797310,2024-05-18 12:34:36.481617,0 days 00:00:04.684307,690,26,29,6,COMPLETE
324,324,-0.5861217735985349,0.006374160174329469,2024-05-18 12:34:36.483612,2024-05-18 12:34:41.330695,0 days 00:00:04.847083,405,65,89,6,COMPLETE
325,325,-0.540927765039454,0.006265386848103663,2024-05-18 12:34:41.332757,2024-05-18 12:34:48.072760,0 days 00:00:06.740003,651,87,219,6,COMPLETE
326,326,-0.4952853547545953,0.006100054610496623,2024-05-18 12:34:48.074753,2024-05-18 12:34:56.062955,0 days 00:00:07.988202,436,111,272,6,COMPLETE
327,327,-0.7848667088868266,0.0067116688863856355,2024-05-18 12:34:56.065946,2024-05-18 12:34:59.583434,0 days 00:00:03.517488,178,43,93,6,COMPLETE
328,328,-0.4324685888358422,0.006031018903493527,2024-05-18 12:34:59.584431,2024-05-18 12:35:06.760453,0 days 00:00:07.176022,790,79,87,6,COMPLETE
329,329,-1.0200546256571734,0.006971539409188934,2024-05-18 12:35:06.761453,2024-05-18 12:35:09.547794,0 days 00:00:02.786341,435,12,26,6,COMPLETE
330,330,-0.8951656447350548,0.006988718330539376,2024-05-18 12:35:09.549788,2024-05-18 12:35:13.327000,0 days 00:00:03.777212,76,52,142,6,COMPLETE
331,331,-0.628000519891579,0.006627599808309364,2024-05-18 12:35:13.328994,2024-05-18 12:35:18.205388,0 days 00:00:04.876394,987,8,19,6,COMPLETE
332,332,-1.311403124659279,0.0077907113955086775,2024-05-18 12:35:18.207382,2024-05-18 12:35:26.769153,0 days 00:00:08.561771,434,139,193,6,COMPLETE
333,333,-1.3877852759358844,0.00796468392041095,2024-05-18 12:35:26.771146,2024-05-18 12:35:30.187178,0 days 00:00:03.416032,231,16,19,6,COMPLETE
334,334,-0.6653608917381337,0.006680423282124227,2024-05-18 12:35:30.189174,2024-05-18 12:35:38.783051,0 days 00:00:08.593877,629,125,192,6,COMPLETE
