,number,values_0,values_1,datetime_start,datetime_complete,duration,params_dim,params_smoothing_level,params_smoothing_trend,system_attrs_nsga2:generation,state
250,250,-14.080160322225726,7.174255681995593e-05,2024-05-18 08:19:14.881796,2024-05-18 08:19:18.353975,0 days 00:00:03.472179,269,0.5813735366583848,0.9967060233545847,5,COMPLETE
251,251,-20.88924143179286,9.38797032525531e-05,2024-05-18 08:19:18.353975,2024-05-18 08:19:21.480552,0 days 00:00:03.126577,161,0.18078845964207846,0.4818530919325832,5,COMPLETE
252,252,-25.549256642638568,0.00010411867211197019,2024-05-18 08:19:21.480552,2024-05-18 08:19:25.025697,0 days 00:00:03.545145,235,0.553965245617961,0.437391329952571,5,COMPLETE
253,253,-24.940940257640225,0.00010251105623936574,2024-05-18 08:19:25.025697,2024-05-18 08:19:27.808291,0 days 00:00:02.782594,89,0.01110996165667344,0.8144510324545677,5,COMPLETE
254,254,-15.506149259492014,7.816836734371784e-05,2024-05-18 08:19:27.808291,2024-05-18 08:19:30.279984,0 days 00:00:02.471693,54,0.1658968190687422,0.18448223932160435,5,COMPLETE
255,255,-10928.616198340185,0.001233851809818796,2024-05-18 08:19:30.295605,2024-05-18 08:19:36.808146,0 days 00:00:06.512541,754,0.0290509744371914,0.24256979329013428,5,COMPLETE
256,256,-36.19152512605658,0.00012230510169718118,2024-05-18 08:19:36.810085,2024-05-18 08:19:39.798084,0 days 00:00:02.987999,89,0.3060721477535643,0.7705410471071081,5,COMPLETE
257,257,-10.453471231528436,6.885284438456609e-05,2024-05-18 08:19:39.800079,2024-05-18 08:19:42.616224,0 days 00:00:02.816145,37,0.17628508665565046,0.4818530919325832,5,COMPLETE
258,258,-12.152725335081126,7.218399620008097e-05,2024-05-18 08:19:42.616224,2024-05-18 08:19:45.776742,0 days 00:00:03.160518,33,0.7964479468898739,0.6588883408909937,5,COMPLETE
259,259,-229.22942847288732,0.00022749726652508212,2024-05-18 08:19:45.778736,2024-05-18 08:19:50.347638,0 days 00:00:04.568902,479,0.03286612385524901,0.18448223932160435,5,COMPLETE
260,260,-22.961258678367432,0.00010057379165825841,2024-05-18 08:19:50.351105,2024-05-18 08:19:54.077780,0 days 00:00:03.726675,80,0.6622280076975464,0.48120292000397913,5,COMPLETE
261,261,-302410.61734789243,0.007541588707671326,2024-05-18 08:19:54.077780,2024-05-18 08:20:02.308867,0 days 00:00:08.231087,722,0.9869458388593743,0.8969742005820802,5,COMPLETE
262,262,-2.7251934352155396,3.529331406087481e-05,2024-05-18 08:20:02.308867,2024-05-18 08:20:05.316591,0 days 00:00:03.007724,4,0.8596853943574363,0.8660142850896904,5,COMPLETE
263,263,-21.883374914253988,9.753592555521962e-05,2024-05-18 08:20:05.316591,2024-05-18 08:20:07.927287,0 days 00:00:02.610696,88,0.6058729495216332,0.14615106509685138,5,COMPLETE
264,264,-14.585478656102854,7.799839804613462e-05,2024-05-18 08:20:07.929282,2024-05-18 08:20:11.323933,0 days 00:00:03.394651,104,0.9117584621273186,0.24256979329013428,5,COMPLETE
265,265,-6.5058511952503775,5.227683790962349e-05,2024-05-18 08:20:11.325900,2024-05-18 08:20:13.799575,0 days 00:00:02.473675,4,0.3940223444164912,0.6576239980390949,5,COMPLETE
266,266,-487.25065188939305,0.00024117251887082538,2024-05-18 08:20:13.801956,2024-05-18 08:20:17.950749,0 days 00:00:04.148793,80,0.3060721477535643,0.7705410471071081,5,COMPLETE
267,267,-5.2682944002082035,4.81837381344856e-05,2024-05-18 08:20:17.950749,2024-05-18 08:20:20.106260,0 days 00:00:02.155511,4,0.8643730694131961,0.6576239980390949,5,COMPLETE
268,268,-64.11728927890087,0.0001561567933994955,2024-05-18 08:20:20.106260,2024-05-18 08:20:24.224146,0 days 00:00:04.117886,369,0.17628508665565046,0.4818530919325832,5,COMPLETE
269,269,-22.487530519935,9.97040262075729e-05,2024-05-18 08:20:24.224146,2024-05-18 08:20:26.828127,0 days 00:00:02.603981,98,0.0028263750839944146,0.9519536080545975,5,COMPLETE
270,270,-5.030861347607837,4.750232349583712e-05,2024-05-18 08:20:26.828127,2024-05-18 08:20:28.900741,0 days 00:00:02.072614,4,0.8643730694131961,0.6325028267654934,5,COMPLETE
271,271,-12.906050193255814,6.977628677537907e-05,2024-05-18 08:20:28.916363,2024-05-18 08:20:31.444107,0 days 00:00:02.527744,207,0.9242082169159118,0.5119376593215947,5,COMPLETE
272,272,-4.722664732114519,4.595510935031579e-05,2024-05-18 08:20:31.444107,2024-05-18 08:20:33.373917,0 days 00:00:01.929810,4,0.8643730694131961,0.8660142850896904,5,COMPLETE
273,273,-277.9597501032279,0.00028016843709491486,2024-05-18 08:20:33.373917,2024-05-18 08:20:41.649728,0 days 00:00:08.275811,930,0.35938345225704227,0.12676346043140796,5,COMPLETE
274,274,-13.39795456041683,6.613558640302564e-05,2024-05-18 08:20:41.649728,2024-05-18 08:20:44.873800,0 days 00:00:03.224072,196,0.8449343507843566,0.12676346043140796,5,COMPLETE
275,275,-4593.4010911142905,0.0008731533658816896,2024-05-18 08:20:44.873800,2024-05-18 08:20:52.801294,0 days 00:00:07.927494,950,0.7028421814997815,0.013297203175979821,5,COMPLETE
276,276,-33.646004632878636,0.00011840095517920864,2024-05-18 08:20:52.801294,2024-05-18 08:20:55.645415,0 days 00:00:02.844121,117,0.47736473737612894,0.24256979329013428,5,COMPLETE
277,277,-201.7346662647249,0.00024272343941382518,2024-05-18 08:20:55.647408,2024-05-18 08:20:58.539623,0 days 00:00:02.892215,77,0.008558214933761854,0.8969742005820802,5,COMPLETE
278,278,-937.6600382032029,0.0004245041876123782,2024-05-18 08:20:58.540620,2024-05-18 08:21:01.918154,0 days 00:00:03.377534,334,0.7028421814997815,0.4818530919325832,5,COMPLETE
279,279,-15.850627331344501,8.030620314065615e-05,2024-05-18 08:21:01.918154,2024-05-18 08:21:05.227549,0 days 00:00:03.309395,260,0.4032130826045808,0.987933608113982,5,COMPLETE
280,280,-9.775722253411331,6.405735565567395e-05,2024-05-18 08:21:05.227549,2024-05-18 08:21:07.897273,0 days 00:00:02.669724,39,0.26129050446612745,0.987933608113982,5,COMPLETE
281,281,-11.502028401078839,7.299457572457384e-05,2024-05-18 08:21:07.897273,2024-05-18 08:21:10.331295,0 days 00:00:02.434022,37,0.0290509744371914,0.9378857949419868,5,COMPLETE
282,282,-7851.852117278917,0.0015096041097319708,2024-05-18 08:21:10.331295,2024-05-18 08:21:17.885600,0 days 00:00:07.554305,810,0.7028421814997815,0.11577494590290205,5,COMPLETE
283,283,-26.827584198812275,9.250257443987276e-05,2024-05-18 08:21:17.887555,2024-05-18 08:21:20.806417,0 days 00:00:02.918862,37,0.19521881498882154,0.6555118958268353,5,COMPLETE
284,284,-25.88589795461626,0.00010515447816893735,2024-05-18 08:21:20.806417,2024-05-18 08:21:23.134805,0 days 00:00:02.328388,77,0.8643730694131961,0.30891335426888356,5,COMPLETE
285,285,-10.18355862180112,6.689554090455239e-05,2024-05-18 08:21:23.134805,2024-05-18 08:21:25.573785,0 days 00:00:02.438980,33,0.008558214933761854,0.5364191560953541,5,COMPLETE
286,286,-9.864599545443374,6.395841598721675e-05,2024-05-18 08:21:25.589407,2024-05-18 08:21:27.886011,0 days 00:00:02.296604,37,0.14415990125124367,0.9378857949419868,5,COMPLETE
287,287,-1977.2191890013225,0.0004868473697242276,2024-05-18 08:21:27.887011,2024-05-18 08:21:30.302839,0 days 00:00:02.415828,77,0.47736473737612894,0.6576239980390949,5,COMPLETE
288,288,-148.42261658868117,0.00024926306625295034,2024-05-18 08:21:30.302839,2024-05-18 08:21:37.479495,0 days 00:00:07.176656,606,0.6060877852183221,0.4818530919325832,5,COMPLETE
289,289,-14.77231914977429,7.642535812192029e-05,2024-05-18 08:21:37.479495,2024-05-18 08:21:40.402125,0 days 00:00:02.922630,204,0.7562735083376788,0.30388544212975477,5,COMPLETE
290,290,-8.793752581927714,5.569003399488844e-05,2024-05-18 08:21:40.402125,2024-05-18 08:21:43.177511,0 days 00:00:02.775386,25,0.8643730694131961,0.8660142850896904,5,COMPLETE
291,291,-26.1039841610349,0.00010684233664179206,2024-05-18 08:21:43.178508,2024-05-18 08:21:45.717406,0 days 00:00:02.538898,117,0.8643730694131961,0.8660142850896904,5,COMPLETE
292,292,-24.921349249526294,0.00010538383269450575,2024-05-18 08:21:45.718403,2024-05-18 08:21:48.292867,0 days 00:00:02.574464,88,0.9700003123746637,0.11577494590290205,5,COMPLETE
293,293,-21.17022993495603,9.449485545192491e-05,2024-05-18 08:21:48.292867,2024-05-18 08:21:51.389423,0 days 00:00:03.096556,259,0.0876509335439053,0.013297203175979821,5,COMPLETE
294,294,-4917.714859762294,0.0008926953265247234,2024-05-18 08:21:51.389423,2024-05-18 08:21:59.701394,0 days 00:00:08.311971,773,0.008558214933761854,0.5894583216407336,5,COMPLETE
295,295,-22.293741503422055,9.777815237517611e-05,2024-05-18 08:21:59.703388,2024-05-18 08:22:02.553085,0 days 00:00:02.849697,77,0.0876509335439053,0.8067476628581852,5,COMPLETE
296,296,-765.6173246449143,0.00050972054459336,2024-05-18 08:22:02.556021,2024-05-18 08:22:08.249664,0 days 00:00:05.693643,680,0.29418797518161566,0.1727652056817527,5,COMPLETE
297,297,-218.45867137333684,0.00028962644015681824,2024-05-18 08:22:08.251271,2024-05-18 08:22:14.509721,0 days 00:00:06.258450,720,0.8643730694131961,0.8291709189486712,5,COMPLETE
298,298,-941.1077753032839,0.0005130792208827621,2024-05-18 08:22:14.511906,2024-05-18 08:22:22.075349,0 days 00:00:07.563443,776,0.008558214933761854,0.8660142850896904,5,COMPLETE
299,299,-18.24896924808817,8.978881435018214e-05,2024-05-18 08:22:22.075349,2024-05-18 08:22:24.714893,0 days 00:00:02.639544,77,0.0876509335439053,0.013297203175979821,5,COMPLETE
300,300,-265.73289638732456,0.00023477505854779248,2024-05-18 08:22:24.714893,2024-05-18 08:22:28.060058,0 days 00:00:03.345165,260,0.8643730694131961,0.006749597767635063,6,COMPLETE
301,301,-267.7808894800131,0.00012744935658176985,2024-05-18 08:22:28.060058,2024-05-18 08:22:30.724770,0 days 00:00:02.664712,25,0.2761017959049076,0.6576239980390949,6,COMPLETE
302,302,-41.116802996210666,0.0001268939755732081,2024-05-18 08:22:30.740391,2024-05-18 08:22:33.620706,0 days 00:00:02.880315,80,0.9365674649494133,0.8969742005820802,6,COMPLETE
303,303,-4.283655759427832,4.18916163090046e-05,2024-05-18 08:22:33.622700,2024-05-18 08:22:35.731177,0 days 00:00:02.108477,4,0.35719901400023213,0.3050241939612597,6,COMPLETE
304,304,-27.87747007383956,0.00010910743928542462,2024-05-18 08:22:35.731177,2024-05-18 08:22:38.369653,0 days 00:00:02.638476,89,0.8643730694131961,0.7653886432451822,6,COMPLETE
305,305,-4.569244008682309,4.5725251468205634e-05,2024-05-18 08:22:38.369653,2024-05-18 08:22:40.368787,0 days 00:00:01.999134,4,0.022917632006468902,0.5785907310670091,6,COMPLETE
306,306,-75.10158297903362,0.000139153261243758,2024-05-18 08:22:40.368787,2024-05-18 08:22:43.437865,0 days 00:00:03.069078,207,0.9242082169159118,0.18448223932160435,6,COMPLETE
307,307,-83.13964877820104,0.00015921847827749728,2024-05-18 08:22:43.437865,2024-05-18 08:22:46.093657,0 days 00:00:02.655792,104,0.9117584621273186,0.24256979329013428,6,COMPLETE
308,308,-28934.51848913791,0.0019501891507830063,2024-05-18 08:22:46.095652,2024-05-18 08:22:55.270617,0 days 00:00:09.174965,939,0.04052269639174699,0.8660142850896904,6,COMPLETE
309,309,-422.3046532409874,0.00025577625582436813,2024-05-18 08:22:55.270617,2024-05-18 08:22:58.138116,0 days 00:00:02.867499,89,0.008558214933761854,0.5280639594592498,6,COMPLETE
310,310,-22.74226486875026,9.723153912042731e-05,2024-05-18 08:22:58.139114,2024-05-18 08:23:00.755569,0 days 00:00:02.616455,80,0.3788422094892757,0.9824985823630562,6,COMPLETE
311,311,-5133.052907601763,0.000917118163213014,2024-05-18 08:23:00.755569,2024-05-18 08:23:06.845738,0 days 00:00:06.090169,701,0.059885333901182336,0.013297203175979821,6,COMPLETE
312,312,-10.175926488334435,6.654850882224135e-05,2024-05-18 08:23:06.847733,2024-05-18 08:23:09.495939,0 days 00:00:02.648206,43,0.5568456977716287,0.6998879887208188,6,COMPLETE
313,313,-19.31344147495522,9.258849959491369e-05,2024-05-18 08:23:09.497933,2024-05-18 08:23:12.237504,0 days 00:00:02.739571,80,0.8643730694131961,0.8628158144306635,6,COMPLETE
314,314,-1187.4586305396704,0.000604734817960182,2024-05-18 08:23:12.237504,2024-05-18 08:23:19.570114,0 days 00:00:07.332610,756,0.8643730694131961,0.8660142850896904,6,COMPLETE
315,315,-4.623426084908205,4.590684888864154e-05,2024-05-18 08:23:19.572108,2024-05-18 08:23:21.718151,0 days 00:00:02.146043,4,0.7959668968272355,0.6325028267654934,6,COMPLETE
316,316,-355.05303694057443,0.0003502936733846771,2024-05-18 08:23:21.720168,2024-05-18 08:23:28.550575,0 days 00:00:06.830407,783,0.7463264843085432,0.5364191560953541,6,COMPLETE
317,317,-9845.146926336212,0.001185786087317572,2024-05-18 08:23:28.552570,2024-05-18 08:23:35.748985,0 days 00:00:07.196415,972,0.8816001320606931,0.6576239980390949,6,COMPLETE
318,318,-7.961372808402279,5.583470818711719e-05,2024-05-18 08:23:35.750981,2024-05-18 08:23:38.059920,0 days 00:00:02.308939,33,0.7276991223507399,0.8969742005820802,6,COMPLETE
319,319,-20.177326194395956,9.32232150063201e-05,2024-05-18 08:23:38.059920,2024-05-18 08:23:41.040285,0 days 00:00:02.980365,167,0.17628508665565046,0.7609382210386504,6,COMPLETE
320,320,-403.50960741145394,0.00025719648020194674,2024-05-18 08:23:41.042279,2024-05-18 08:23:44.064777,0 days 00:00:03.022498,167,0.8643730694131961,0.4818530919325832,6,COMPLETE
321,321,-16.84501382335174,8.057135006479682e-05,2024-05-18 08:23:44.064777,2024-05-18 08:23:46.960565,0 days 00:00:02.895788,39,0.3940223444164912,0.18448223932160435,6,COMPLETE
322,322,-17.173924074126905,8.565422488214457e-05,2024-05-18 08:23:46.962558,2024-05-18 08:23:50.366222,0 days 00:00:03.403664,207,0.8596853943574363,0.9591820592144361,6,COMPLETE
323,323,-5.094316049245974,4.786803928445901e-05,2024-05-18 08:23:50.368217,2024-05-18 08:23:52.698192,0 days 00:00:02.329975,4,0.8643730694131961,0.8660142850896904,6,COMPLETE
324,324,-20.26629200743445,8.426897993783415e-05,2024-05-18 08:23:52.698192,2024-05-18 08:23:55.354836,0 days 00:00:02.656644,33,0.7562735083376788,0.9214656802050332,6,COMPLETE
325,325,-9.794916055434884,6.557105203849039e-05,2024-05-18 08:23:55.354836,2024-05-18 08:23:57.976643,0 days 00:00:02.621807,37,0.35938345225704227,0.9378857949419868,6,COMPLETE
326,326,-22.963722701842446,0.00010032641333821487,2024-05-18 08:23:57.978637,2024-05-18 08:24:01.851364,0 days 00:00:03.872727,269,0.29418797518161566,0.013297203175979821,6,COMPLETE
327,327,-136975.04323595998,0.004677755078120547,2024-05-18 08:24:01.851526,2024-05-18 08:24:08.693758,0 days 00:00:06.842232,808,0.6677117219934968,0.9378857949419868,6,COMPLETE
328,328,-244.51315703007467,0.00031558861713188043,2024-05-18 08:24:08.693758,2024-05-18 08:24:14.572972,0 days 00:00:05.879214,558,0.8536003892599232,0.3351076310541917,6,COMPLETE
329,329,-9.755651781442193,5.7562845191735307e-05,2024-05-18 08:24:14.573970,2024-05-18 08:24:17.507432,0 days 00:00:02.933462,37,0.9010672146127523,0.9967060233545847,6,COMPLETE
330,330,-22.168834525333413,8.674813459925363e-05,2024-05-18 08:24:17.509484,2024-05-18 08:24:20.725841,0 days 00:00:03.216357,196,0.8449343507843566,0.6576239980390949,6,COMPLETE
331,331,-3.2050116946200555,3.943853768372819e-05,2024-05-18 08:24:20.727833,2024-05-18 08:24:23.057656,0 days 00:00:02.329823,4,0.8074026816175291,0.9378857949419868,6,COMPLETE
332,332,-35.09737997401451,8.285496259770962e-05,2024-05-18 08:24:23.057656,2024-05-18 08:24:25.378230,0 days 00:00:02.320574,4,0.17628508665565046,0.8660142850896904,6,COMPLETE
333,333,-16.2669315869448,8.486236245248193e-05,2024-05-18 08:24:25.381222,2024-05-18 08:24:28.023210,0 days 00:00:02.641988,39,0.17958530759030233,0.013297203175979821,6,COMPLETE
334,334,-358349.62929482805,0.006016521522474998,2024-05-18 08:24:28.023210,2024-05-18 08:24:35.296601,0 days 00:00:07.273391,853,0.8700437290847821,0.0815725594963772,6,COMPLETE
335,335,-26.097433130953867,0.00010276417212280438,2024-05-18 08:24:35.298597,2024-05-18 08:24:39.009748,0 days 00:00:03.711151,89,0.8596853943574363,0.8660142850896904,6,COMPLETE
336,336,-193.89966914644805,0.0002894008500205364,2024-05-18 08:24:39.009748,2024-05-18 08:24:47.522856,0 days 00:00:08.513108,834,0.648558614684757,0.5364191560953541,6,COMPLETE
337,337,-254.00763986008215,0.0003330864953997985,2024-05-18 08:24:47.522856,2024-05-18 08:24:54.539771,0 days 00:00:07.016915,733,0.6653336095154146,0.6576239980390949,6,COMPLETE
338,338,-17938.155789993376,0.0015359060239513987,2024-05-18 08:24:54.541763,2024-05-18 08:25:00.637343,0 days 00:00:06.095580,653,0.0290509744371914,0.9378857949419868,6,COMPLETE
339,339,-10.775439303793082,6.94133366028547e-05,2024-05-18 08:25:00.637343,2024-05-18 08:25:03.153320,0 days 00:00:02.515977,39,0.26129050446612745,0.987933608113982,6,COMPLETE
340,340,-31.065977155162454,0.00010356472707587553,2024-05-18 08:25:03.154317,2024-05-18 08:25:05.810071,0 days 00:00:02.655754,39,0.29418797518161566,0.987933608113982,6,COMPLETE
341,341,-3486.0158201445083,0.0008082186095946765,2024-05-18 08:25:05.810071,2024-05-18 08:25:13.253359,0 days 00:00:07.443288,688,0.35938345225704227,0.12676346043140796,6,COMPLETE
342,342,-28.622189666741377,0.00011305331496624443,2024-05-18 08:25:13.253359,2024-05-18 08:25:15.726082,0 days 00:00:02.472723,89,0.3940223444164912,0.6576239980390949,6,COMPLETE
343,343,-1365.6968089436969,0.0007096673977282107,2024-05-18 08:25:15.726082,2024-05-18 08:25:24.645619,0 days 00:00:08.919537,969,0.35212343316990413,0.6845227476086898,6,COMPLETE
344,344,-49.056587818929636,0.00013080217813741951,2024-05-18 08:25:24.645619,2024-05-18 08:25:27.297882,0 days 00:00:02.652263,207,0.9242082169159118,0.5119376593215947,6,COMPLETE
345,345,-12786.30189149281,0.001194692149928765,2024-05-18 08:25:27.297882,2024-05-18 08:25:31.323286,0 days 00:00:04.025404,437,0.1658968190687422,0.18448223932160435,6,COMPLETE
346,346,-67.24669755580447,0.00014898767244656173,2024-05-18 08:25:31.323286,2024-05-18 08:25:34.156831,0 days 00:00:02.833545,166,0.0876509335439053,0.987933608113982,6,COMPLETE
347,347,-5.303697717824408,4.798161742609821e-05,2024-05-18 08:25:34.156831,2024-05-18 08:25:36.403261,0 days 00:00:02.246430,19,0.3845788225424682,0.04832965277703627,6,COMPLETE
348,348,-11.998272482780166,7.327564916894885e-05,2024-05-18 08:25:36.403261,2024-05-18 08:25:38.588826,0 days 00:00:02.185565,37,0.0290509744371914,0.12676346043140796,6,COMPLETE
349,349,-4.843391483566201,4.364285154219131e-05,2024-05-18 08:25:38.588826,2024-05-18 08:25:40.657066,0 days 00:00:02.068240,4,0.9292478580900128,0.24256979329013428,6,COMPLETE
350,350,-4.830894586405579,4.681893824913215e-05,2024-05-18 08:25:40.659143,2024-05-18 08:25:43.112546,0 days 00:00:02.453403,4,0.35719901400023213,0.3050241939612597,7,COMPLETE
351,351,-4.527333793667031,4.5703399589003975e-05,2024-05-18 08:25:43.113543,2024-05-18 08:25:45.408349,0 days 00:00:02.294806,4,0.14415990125124367,0.9378857949419868,7,COMPLETE
352,352,-3.92843967577231,3.9404537919460146e-05,2024-05-18 08:25:45.408349,2024-05-18 08:25:48.702602,0 days 00:00:03.294253,25,0.8643730694131961,0.46148164734583474,7,COMPLETE
353,353,-4.934891318913848,4.7326377566822155e-05,2024-05-18 08:25:48.718221,2024-05-18 08:25:51.053878,0 days 00:00:02.335657,4,0.022917632006468902,0.24256979329013428,7,COMPLETE
354,354,-41.0817725121169,0.00012064208045172535,2024-05-18 08:25:51.053878,2024-05-18 08:25:54.465040,0 days 00:00:03.411162,196,0.10158238966296418,0.4892457347799999,7,COMPLETE
355,355,-12.873349762043116,7.481589754736752e-05,2024-05-18 08:25:54.467691,2024-05-18 08:25:57.019788,0 days 00:00:02.552097,43,0.9292478580900128,0.09065997170865059,7,COMPLETE
356,356,-108.30554707646408,0.00014076451260262778,2024-05-18 08:25:57.021782,2024-05-18 08:25:59.369175,0 days 00:00:02.347393,33,0.7964479468898739,0.77214598624249,7,COMPLETE
357,357,-338.38551355045524,0.00034687472868562296,2024-05-18 08:25:59.369175,2024-05-18 08:26:05.912091,0 days 00:00:06.542916,846,0.42981048747885675,0.8660142850896904,7,COMPLETE
358,358,-18.051552924576196,8.215863485709022e-05,2024-05-18 08:26:05.913215,2024-05-18 08:26:09.127835,0 days 00:00:03.214620,37,0.09989016966194353,0.5484370604522696,7,COMPLETE
359,359,-5813.86339915472,0.0009818718219620562,2024-05-18 08:26:09.130385,2024-05-18 08:26:17.242464,0 days 00:00:08.112079,903,0.3940223444164912,0.7606306450960235,7,COMPLETE
360,360,-5.313473409760595,4.8448907458213026e-05,2024-05-18 08:26:17.242464,2024-05-18 08:26:19.873487,0 days 00:00:02.631023,25,0.8643730694131961,0.6576239980390949,7,COMPLETE
361,361,-5.750206988709281,4.775637026822644e-05,2024-05-18 08:26:19.873487,2024-05-18 08:26:21.841441,0 days 00:00:01.967954,4,0.8643730694131961,0.8660142850896904,7,COMPLETE
362,362,-22.856524142137694,9.990996166652038e-05,2024-05-18 08:26:21.841441,2024-05-18 08:26:24.856743,0 days 00:00:03.015302,104,0.9117584621273186,0.19424687301544918,7,COMPLETE
363,363,-23.401756087834546,9.801303306885456e-05,2024-05-18 08:26:24.856743,2024-05-18 08:26:28.303061,0 days 00:00:03.446318,194,0.9010672146127523,0.9378857949419868,7,COMPLETE
364,364,-40.80820700371705,9.311196000987254e-05,2024-05-18 08:26:28.303061,2024-05-18 08:26:30.508944,0 days 00:00:02.205883,4,0.8643730694131961,0.8660142850896904,7,COMPLETE
365,365,-19.045401397211116,7.456878536025385e-05,2024-05-18 08:26:30.509939,2024-05-18 08:26:32.967271,0 days 00:00:02.457332,28,0.9010672146127523,0.9967060233545847,7,COMPLETE
366,366,-20.125057884735135,8.547594969840632e-05,2024-05-18 08:26:32.969266,2024-05-18 08:26:35.372785,0 days 00:00:02.403519,33,0.8512062588880652,0.5364191560953541,7,COMPLETE
367,367,-20.008651177494468,9.464362106745175e-05,2024-05-18 08:26:35.372785,2024-05-18 08:26:38.420608,0 days 00:00:03.047823,67,0.0290509744371914,0.9378857949419868,7,COMPLETE
368,368,-147705.33522068584,0.004771517971291635,2024-05-18 08:26:38.420608,2024-05-18 08:26:46.667309,0 days 00:00:08.246701,987,0.2011955512442315,0.060717577891303165,7,COMPLETE
369,369,-28.878533700259908,0.00011008594679888943,2024-05-18 08:26:46.669305,2024-05-18 08:26:50.151462,0 days 00:00:03.482157,269,0.5813735366583848,0.9967060233545847,7,COMPLETE
370,370,-4.998160007622843,4.742047750518114e-05,2024-05-18 08:26:50.151462,2024-05-18 08:26:52.393428,0 days 00:00:02.241966,4,0.9010672146127523,0.8660142850896904,7,COMPLETE
371,371,-19.322396675774293,9.236741166656667e-05,2024-05-18 08:26:52.395424,2024-05-18 08:26:55.428566,0 days 00:00:03.033142,77,0.9942471285836205,0.987933608113982,7,COMPLETE
372,372,-42.29252767895112,0.0001320519787873312,2024-05-18 08:26:55.428566,2024-05-18 08:26:58.584200,0 days 00:00:03.155634,77,0.8643730694131961,0.8660142850896904,7,COMPLETE
373,373,-1026.5172486487936,0.0004569315385531085,2024-05-18 08:26:58.586194,2024-05-18 08:27:01.972438,0 days 00:00:03.386244,245,0.3845788225424682,0.8660142850896904,7,COMPLETE
374,374,-4.53434235156479,4.549137299082931e-05,2024-05-18 08:27:01.972438,2024-05-18 08:27:04.879193,0 days 00:00:02.906755,4,0.08659153622871762,0.9378857949419868,7,COMPLETE
375,375,-6.243398763715523,5.3205859675946915e-05,2024-05-18 08:27:04.879193,2024-05-18 08:27:07.460099,0 days 00:00:02.580906,25,0.4882061907339095,0.8228828467502383,7,COMPLETE
376,376,-113.3228365515049,0.00019893152406457744,2024-05-18 08:27:07.461097,2024-05-18 08:27:11.797299,0 days 00:00:04.336202,420,0.8643730694131961,0.6576239980390949,7,COMPLETE
377,377,-31790.35873516727,0.0017727821989585,2024-05-18 08:27:11.797299,2024-05-18 08:27:15.952492,0 days 00:00:04.155193,376,0.7959668968272355,0.6325028267654934,7,COMPLETE
378,378,-81.15944347541289,0.00018642118597399414,2024-05-18 08:27:15.954022,2024-05-18 08:27:19.680596,0 days 00:00:03.726574,437,0.022917632006468902,0.7030167657669347,7,COMPLETE
379,379,-4.984679870486393,4.7189732079753106e-05,2024-05-18 08:27:19.696547,2024-05-18 08:27:22.090550,0 days 00:00:02.394003,4,0.8643730694131961,0.9378857949419868,7,COMPLETE
380,380,-19.638243648108375,8.746051321903564e-05,2024-05-18 08:27:22.092544,2024-05-18 08:27:25.101379,0 days 00:00:03.008835,80,0.3788422094892757,0.7705410471071081,7,COMPLETE
381,381,-227.76032709643886,0.00029407173090171943,2024-05-18 08:27:25.103374,2024-05-18 08:27:34.523938,0 days 00:00:09.420564,972,0.35719901400023213,0.3050241939612597,7,COMPLETE
382,382,-596.5569000058201,0.00015536684067762012,2024-05-18 08:27:34.523938,2024-05-18 08:27:36.754713,0 days 00:00:02.230775,4,0.7959668968272355,0.6325028267654934,7,COMPLETE
383,383,-254980.43445275933,0.005054695631382397,2024-05-18 08:27:36.754713,2024-05-18 08:27:43.479811,0 days 00:00:06.725098,761,0.8618928085436109,0.23055481287440993,7,COMPLETE
384,384,-4.830422577278023,4.509553124299178e-05,2024-05-18 08:27:43.481767,2024-05-18 08:27:45.874736,0 days 00:00:02.392969,25,0.8643730694131961,0.1573825656242407,7,COMPLETE
385,385,-36.59580748164883,0.00011760574227022967,2024-05-18 08:27:45.876729,2024-05-18 08:27:48.973275,0 days 00:00:03.096546,192,0.8643730694131961,0.8660142850896904,7,COMPLETE
386,386,-74.08999228714603,0.00017621694187068836,2024-05-18 08:27:48.975231,2024-05-18 08:27:54.148666,0 days 00:00:05.173435,462,0.9010672146127523,0.9967060233545847,7,COMPLETE
387,387,-311.5398860747558,0.00027749250238503516,2024-05-18 08:27:54.164630,2024-05-18 08:27:58.796562,0 days 00:00:04.631932,476,0.7959668968272355,0.6325028267654934,7,COMPLETE
388,388,-7.4371463320663995,5.421738271137813e-05,2024-05-18 08:27:58.796562,2024-05-18 08:28:00.987126,0 days 00:00:02.190564,4,0.35938345225704227,0.9378857949419868,7,COMPLETE
389,389,-10.36056426426311,5.695844544892979e-05,2024-05-18 08:28:00.989085,2024-05-18 08:28:03.788088,0 days 00:00:02.799003,19,0.663375305607399,0.9378857949419868,7,COMPLETE
390,390,-3.5888080208634134,4.111698078375284e-05,2024-05-18 08:28:03.790082,2024-05-18 08:28:06.026056,0 days 00:00:02.235974,4,0.7420128958713069,0.5785907310670091,7,COMPLETE
391,391,-20.81008909904788,9.510127612456188e-05,2024-05-18 08:28:06.026056,2024-05-18 08:28:08.709273,0 days 00:00:02.683217,121,0.9292478580900128,0.24256979329013428,7,COMPLETE
