,number,values_0,values_1,datetime_start,datetime_complete,duration,params_dim,params_smoothing_level,params_smoothing_trend,system_attrs_nsga2:generation,state
502,502,-0.6205585661997419,0.006494788341085568,2024-05-18 17:34:58.994874,2024-05-18 17:35:03.822658,0 days 00:00:04.827784,995,0.726740271625143,0.7571666721826962,10,COMPLETE
503,503,-0.8058116999283328,0.006767576873672393,2024-05-18 17:35:03.824690,2024-05-18 17:35:05.683172,0 days 00:00:01.858482,149,0.5121193103019086,0.5513282541379884,10,COMPLETE
504,504,-0.6971623445651802,0.006646809316472141,2024-05-18 17:35:05.683172,2024-05-18 17:35:09.544008,0 days 00:00:03.860836,679,0.20200066503773495,0.820776984097283,10,COMPLETE
505,505,-0.4984657303337242,0.006207001985927424,2024-05-18 17:35:09.544008,2024-05-18 17:35:11.988956,0 days 00:00:02.444948,448,0.9016349801114897,0.2912480994604083,10,COMPLETE
506,506,-0.5617659331039844,0.006391953864813347,2024-05-18 17:35:11.988956,2024-05-18 17:35:16.081923,0 days 00:00:04.092967,724,0.0700636979466861,0.820776984097283,10,COMPLETE
507,507,-0.48821026845411347,0.006143709055731857,2024-05-18 17:35:16.082965,2024-05-18 17:35:18.336268,0 days 00:00:02.253303,331,0.3742194356374836,0.6195808034251494,10,COMPLETE
508,508,-0.608573840489756,0.006489430788299139,2024-05-18 17:35:18.336268,2024-05-18 17:35:20.333525,0 days 00:00:01.997257,265,0.8986201057902558,0.820776984097283,10,COMPLETE
509,509,-1.691694727738374,0.008753542951744533,2024-05-18 17:35:20.333525,2024-05-18 17:35:22.326231,0 days 00:00:01.992706,286,0.8271815490480248,0.5513282541379884,10,COMPLETE
510,510,-0.39776611727648625,0.006064357048054249,2024-05-18 17:35:22.326231,2024-05-18 17:35:24.464805,0 days 00:00:02.138574,297,0.9623107323022978,0.820776984097283,10,COMPLETE
511,511,-0.55928624610296,0.006245416759620341,2024-05-18 17:35:24.464805,2024-05-18 17:35:26.602698,0 days 00:00:02.137893,331,0.45165363142392556,0.13904203697757567,10,COMPLETE
512,512,-0.7842977283054979,0.0066565665134810815,2024-05-18 17:35:26.602698,2024-05-18 17:35:30.845684,0 days 00:00:04.242986,854,0.20200066503773495,0.3726002866919893,10,COMPLETE
513,513,-0.2591949254561298,0.005702193903805151,2024-05-18 17:35:30.845684,2024-05-18 17:35:35.243221,0 days 00:00:04.397537,794,0.9938158478075421,0.9902372710556333,10,COMPLETE
514,514,-0.6000742668309321,0.006458273174784107,2024-05-18 17:35:35.244237,2024-05-18 17:35:37.035212,0 days 00:00:01.790975,188,0.34717376993532767,0.820776984097283,10,COMPLETE
515,515,-0.5345907833583066,0.006242904496714091,2024-05-18 17:35:37.050831,2024-05-18 17:35:39.575723,0 days 00:00:02.524892,448,0.45165363142392556,0.2912480994604083,10,COMPLETE
516,516,-0.8795121298004347,0.006983486785937398,2024-05-18 17:35:39.575723,2024-05-18 17:35:44.089059,0 days 00:00:04.513336,932,0.9938158478075421,0.25330869084210483,10,COMPLETE
517,517,-0.22691035871965104,0.00573146470218248,2024-05-18 17:35:44.089059,2024-05-18 17:35:46.902054,0 days 00:00:02.812995,625,0.7799650199147381,0.60820233532216,10,COMPLETE
518,518,-0.9783850982711904,0.00697987452494977,2024-05-18 17:35:46.902054,2024-05-18 17:35:50.947192,0 days 00:00:04.045138,724,0.0700636979466861,0.3947185068047774,10,COMPLETE
519,519,-0.47666563076068036,0.00611185340380443,2024-05-18 17:35:50.947192,2024-05-18 17:35:53.587312,0 days 00:00:02.640120,553,0.005718406889887451,0.6178629444984417,10,COMPLETE
520,520,-0.7896442577332861,0.00686494444886207,2024-05-18 17:35:53.587312,2024-05-18 17:35:57.709777,0 days 00:00:04.122465,801,0.9623107323022978,0.1390401654120803,10,COMPLETE
521,521,-1.392689275912787,0.007478193320667854,2024-05-18 17:35:57.709777,2024-05-18 17:35:59.443998,0 days 00:00:01.734221,107,0.6741721442127685,0.5513282541379884,10,COMPLETE
522,522,-0.7219980999117498,0.006598310918291768,2024-05-18 17:35:59.459586,2024-05-18 17:36:01.502509,0 days 00:00:02.042923,265,0.8986201057902558,0.00428846961915641,10,COMPLETE
523,523,-0.7726067906503173,0.006777527519239978,2024-05-18 17:36:01.502509,2024-05-18 17:36:05.971851,0 days 00:00:04.469342,873,0.9696855812238058,0.5112440024661592,10,COMPLETE
524,524,-1.0010117165480439,0.007186267277486063,2024-05-18 17:36:05.971851,2024-05-18 17:36:08.539505,0 days 00:00:02.567654,509,0.04367041053946974,0.7232915514834799,10,COMPLETE
525,525,-0.6686944204236098,0.006480659630983954,2024-05-18 17:36:08.539505,2024-05-18 17:36:10.577714,0 days 00:00:02.038209,265,0.8986201057902558,0.607498757368569,10,COMPLETE
526,526,-0.7745153820825978,0.006665856579512788,2024-05-18 17:36:10.577714,2024-05-18 17:36:13.258231,0 days 00:00:02.680517,612,0.6741721442127685,0.8635801180660567,10,COMPLETE
527,527,-0.28744503735921373,0.005781528192885704,2024-05-18 17:36:13.273858,2024-05-18 17:36:17.227156,0 days 00:00:03.953298,673,0.726740271625143,0.2912480994604083,10,COMPLETE
528,528,-0.30739944974714956,0.005798078998850224,2024-05-18 17:36:17.242777,2024-05-18 17:36:19.232614,0 days 00:00:01.989837,208,0.45165363142392556,0.830013013364468,10,COMPLETE
529,529,-1.1308617447497178,0.007390942372759286,2024-05-18 17:36:19.232614,2024-05-18 17:36:21.279416,0 days 00:00:02.046802,271,0.6028866525906891,0.16676388027504674,10,COMPLETE
530,530,-1.2613390618235933,0.007747572228676411,2024-05-18 17:36:21.279416,2024-05-18 17:36:23.198369,0 days 00:00:01.918953,208,0.726740271625143,0.1884858330372915,10,COMPLETE
531,531,-1.1378211543011436,0.0073926719119091575,2024-05-18 17:36:23.198369,2024-05-18 17:36:25.990024,0 days 00:00:02.791655,612,0.9938158478075421,0.9583119099238957,10,COMPLETE
532,532,-0.3339655962461337,0.005865931340926238,2024-05-18 17:36:25.990024,2024-05-18 17:36:28.069980,0 days 00:00:02.079956,308,0.04367041053946974,0.1390401654120803,10,COMPLETE
533,533,-0.3736947426475009,0.0060101484832547495,2024-05-18 17:36:28.069980,2024-05-18 17:36:32.051562,0 days 00:00:03.981582,720,0.8033473436359407,0.820776984097283,10,COMPLETE
534,534,-0.4094477679501288,0.006035705407032233,2024-05-18 17:36:32.051562,2024-05-18 17:36:34.553996,0 days 00:00:02.502434,523,0.9016349801114897,0.07318039131698384,10,COMPLETE
535,535,-0.7049721418538167,0.006399582371875758,2024-05-18 17:36:34.553996,2024-05-18 17:36:38.947454,0 days 00:00:04.393458,873,0.8407223292420125,0.7232915514834799,10,COMPLETE
536,536,-0.3422645335623834,0.005957181683437254,2024-05-18 17:36:38.947454,2024-05-18 17:36:41.628600,0 days 00:00:02.681146,638,0.04367041053946974,0.1884858330372915,10,COMPLETE
537,537,-0.20121354047601514,0.00555865853455455,2024-05-18 17:36:41.628600,2024-05-18 17:36:44.107212,0 days 00:00:02.478612,509,0.7747091101861301,0.06121076207020959,10,COMPLETE
538,538,-1.1835018922774068,0.007583862921484474,2024-05-18 17:36:44.109281,2024-05-18 17:36:47.844942,0 days 00:00:03.735661,681,0.9016349801114897,0.6831927919318396,10,COMPLETE
539,539,-0.7128518035629632,0.006668249159014802,2024-05-18 17:36:47.844942,2024-05-18 17:36:49.825352,0 days 00:00:01.980410,286,0.20200066503773495,0.9294487858714554,10,COMPLETE
540,540,-0.5073619785941972,0.00619306830557784,2024-05-18 17:36:49.825856,2024-05-18 17:36:51.600551,0 days 00:00:01.774695,188,0.20200066503773495,0.7784599339647019,10,COMPLETE
541,541,-0.6429418635265771,0.006482847802181728,2024-05-18 17:36:51.600551,2024-05-18 17:36:53.559683,0 days 00:00:01.959132,188,0.20200066503773495,0.820776984097283,10,COMPLETE
542,542,-0.4523863816609682,0.006120588613166123,2024-05-18 17:36:53.559683,2024-05-18 17:36:58.183407,0 days 00:00:04.623724,873,0.03714141860103415,0.8254389585550163,10,COMPLETE
543,543,-0.6287063404797835,0.00649163887988331,2024-05-18 17:36:58.183407,2024-05-18 17:37:02.575388,0 days 00:00:04.391981,794,0.7747091101861301,0.31122806190915986,10,COMPLETE
544,544,-0.46565020991694583,0.006093075258685376,2024-05-18 17:37:02.575388,2024-05-18 17:37:06.712472,0 days 00:00:04.137084,753,0.726740271625143,0.7160081931634832,10,COMPLETE
545,545,-0.4210262744467636,0.0060080222625495975,2024-05-18 17:37:06.712472,2024-05-18 17:37:08.758356,0 days 00:00:02.045884,266,0.6741721442127685,0.5513282541379884,10,COMPLETE
546,546,-1.1196613432024503,0.007395825252923818,2024-05-18 17:37:08.758356,2024-05-18 17:37:13.085460,0 days 00:00:04.327104,724,0.9696855812238058,0.5112440024661592,10,COMPLETE
547,547,-0.45897932872601704,0.006024323742739723,2024-05-18 17:37:13.085460,2024-05-18 17:37:17.591528,0 days 00:00:04.506068,842,0.14130362094598647,0.2912480994604083,10,COMPLETE
548,548,-0.6610545480748156,0.006556963987489467,2024-05-18 17:37:17.600549,2024-05-18 17:37:19.629395,0 days 00:00:02.028846,265,0.46816102804287096,0.7252291620543337,10,COMPLETE
549,549,-0.6818523861353556,0.006576915492127196,2024-05-18 17:37:19.629395,2024-05-18 17:37:24.282951,0 days 00:00:04.653556,916,0.726740271625143,0.5112440024661592,10,COMPLETE
550,550,-0.6547652706217534,0.00660042068033425,2024-05-18 17:37:24.282951,2024-05-18 17:37:28.498613,0 days 00:00:04.215662,794,0.7966568708411851,0.1884858330372915,11,COMPLETE
551,551,-0.6838772597667132,0.006579933412509173,2024-05-18 17:37:28.514206,2024-05-18 17:37:30.530859,0 days 00:00:02.016653,265,0.8986201057902558,0.8635801180660567,11,COMPLETE
552,552,-0.7570670526426849,0.006686484354654129,2024-05-18 17:37:30.530859,2024-05-18 17:37:33.280685,0 days 00:00:02.749826,607,0.6515315921123249,0.06121076207020959,11,COMPLETE
553,553,-0.33454297564008334,0.005992321052211257,2024-05-18 17:37:33.280685,2024-05-18 17:37:37.443447,0 days 00:00:04.162762,779,0.04367041053946974,0.14025622568840745,11,COMPLETE
554,554,-0.45738406007635374,0.006081682165605697,2024-05-18 17:37:37.443447,2024-05-18 17:37:42.088182,0 days 00:00:04.644735,932,0.6598796523994876,0.14025622568840745,11,COMPLETE
555,555,-0.43874047178115366,0.0060648362338758515,2024-05-18 17:37:42.088182,2024-05-18 17:37:46.502563,0 days 00:00:04.414381,865,0.7964359824008629,0.5513282541379884,11,COMPLETE
556,556,-1.0656193364214614,0.007170350600570007,2024-05-18 17:37:46.502563,2024-05-18 17:37:51.350315,0 days 00:00:04.847752,932,0.17693620493931483,0.7471675304346725,11,COMPLETE
557,557,-2.449550336812858,0.009140977959381246,2024-05-18 17:37:51.350315,2024-05-18 17:37:56.048360,0 days 00:00:04.698045,942,0.45165363142392556,0.00428846961915641,11,COMPLETE
558,558,-0.8953793997673835,0.007020430313283502,2024-05-18 17:37:56.048360,2024-05-18 17:37:58.637895,0 days 00:00:02.589535,509,0.0700636979466861,0.28960070676115335,11,COMPLETE
559,559,-0.9706678345462436,0.007245808351279875,2024-05-18 17:37:58.639983,2024-05-18 17:38:00.767768,0 days 00:00:02.127785,294,0.48592213048556265,0.1390401654120803,11,COMPLETE
560,560,-0.5817657104540892,0.006337937805191045,2024-05-18 17:38:00.767768,2024-05-18 17:38:05.422453,0 days 00:00:04.654685,908,0.7799650199147381,0.7571666721826962,11,COMPLETE
561,561,-0.8308259629590211,0.006790128289485288,2024-05-18 17:38:05.422453,2024-05-18 17:38:10.326929,0 days 00:00:04.904476,995,0.04367041053946974,0.1884858330372915,11,COMPLETE
562,562,-0.5870406894348325,0.006389634884650478,2024-05-18 17:38:10.326929,2024-05-18 17:38:14.433525,0 days 00:00:04.106596,733,0.7526984966147395,0.6195808034251494,11,COMPLETE
563,563,-0.2763414238638914,0.005763243330637246,2024-05-18 17:38:14.433525,2024-05-18 17:38:17.035245,0 days 00:00:02.601720,516,0.5303250696611443,0.42283627438710425,11,COMPLETE
564,564,-0.45639196332282006,0.006100707911925307,2024-05-18 17:38:17.035245,2024-05-18 17:38:19.136396,0 days 00:00:02.101151,273,0.7747091101861301,0.039370551250472174,11,COMPLETE
565,565,-0.46619615551337557,0.006248531824962925,2024-05-18 17:38:19.136396,2024-05-18 17:38:21.910269,0 days 00:00:02.773873,612,0.726740271625143,0.996766956293855,11,COMPLETE
566,566,-0.6492856999742144,0.00651566265831636,2024-05-18 17:38:21.910269,2024-05-18 17:38:25.608600,0 days 00:00:03.698331,681,0.13569107857855767,0.6855168231611826,11,COMPLETE
567,567,-0.7412597488254395,0.006803803278801026,2024-05-18 17:38:25.608600,2024-05-18 17:38:29.459481,0 days 00:00:03.850881,679,0.5355906172391094,0.820776984097283,11,COMPLETE
568,568,-0.7486482956569623,0.006596327615166713,2024-05-18 17:38:29.459481,2024-05-18 17:38:34.179378,0 days 00:00:04.719897,974,0.5474655142389444,0.40605534839080004,11,COMPLETE
569,569,-0.6255783874293293,0.006425198234458486,2024-05-18 17:38:34.181373,2024-05-18 17:38:37.114941,0 days 00:00:02.933568,625,0.14130362094598647,0.7867236470161774,11,COMPLETE
570,570,-0.6635026801798226,0.006596822497944667,2024-05-18 17:38:37.114941,2024-05-18 17:38:41.595296,0 days 00:00:04.480355,865,0.27071927901295556,0.6661768270002508,11,COMPLETE
571,571,-0.34058811479755347,0.005859743653700095,2024-05-18 17:38:41.595296,2024-05-18 17:38:43.686930,0 days 00:00:02.091634,286,0.06446499465425926,0.9533399327396712,11,COMPLETE
572,572,-0.5885094797400255,0.006375030930649439,2024-05-18 17:38:43.686930,2024-05-18 17:38:46.126871,0 days 00:00:02.439941,448,0.8986201057902558,0.6792578087703861,11,COMPLETE
573,573,-0.7684954781707104,0.00682453941791266,2024-05-18 17:38:46.126871,2024-05-18 17:38:48.053898,0 days 00:00:01.927027,227,0.726740271625143,0.3171728836377212,11,COMPLETE
574,574,-0.3965561834906284,0.0059935082334102675,2024-05-18 17:38:48.053898,2024-05-18 17:38:50.515978,0 days 00:00:02.462080,435,0.7747091101861301,0.7562135883828803,11,COMPLETE
575,575,-7.09383297266109,0.012275376686008824,2024-05-18 17:38:50.515978,2024-05-18 17:38:53.199337,0 days 00:00:02.683359,542,0.6873971141925224,0.820776984097283,11,COMPLETE
576,576,-0.31389665885616636,0.005885383447885642,2024-05-18 17:38:53.199337,2024-05-18 17:38:55.464457,0 days 00:00:02.265120,408,0.45165363142392556,0.7000598075042406,11,COMPLETE
577,577,-0.7528310164437866,0.00684842775271791,2024-05-18 17:38:55.464457,2024-05-18 17:38:58.244421,0 days 00:00:02.779964,596,0.0700636979466861,0.2520905075224742,11,COMPLETE
578,578,-0.288928933171526,0.00577566021356878,2024-05-18 17:38:58.244421,2024-05-18 17:39:01.048305,0 days 00:00:02.803884,612,0.04367041053946974,0.0708750144637933,11,COMPLETE
579,579,-0.4812276817954767,0.006195371478264049,2024-05-18 17:39:01.048305,2024-05-18 17:39:04.757170,0 days 00:00:03.708865,679,0.45165363142392556,0.3947185068047774,11,COMPLETE
580,580,-0.8244048084166377,0.006905123923217407,2024-05-18 17:39:04.757170,2024-05-18 17:39:06.726003,0 days 00:00:01.968833,223,0.5356213378571597,0.996766956293855,11,COMPLETE
581,581,-0.29860229181146025,0.00576257925252664,2024-05-18 17:39:06.726003,2024-05-18 17:39:08.563521,0 days 00:00:01.837518,188,0.22714708680900952,0.820776984097283,11,COMPLETE
582,582,-0.7448995227912093,0.006798414652557379,2024-05-18 17:39:08.563521,2024-05-18 17:39:10.395324,0 days 00:00:01.831803,103,0.9016349801114897,0.2912480994604083,11,COMPLETE
583,583,-0.8126349923027314,0.006813317367726982,2024-05-18 17:39:10.395324,2024-05-18 17:39:14.065789,0 days 00:00:03.670465,681,0.726740271625143,0.00428846961915641,11,COMPLETE
584,584,-0.8420549109599026,0.006989094679705035,2024-05-18 17:39:14.065789,2024-05-18 17:39:15.577144,0 days 00:00:01.511355,43,0.9938158478075421,0.820776984097283,11,COMPLETE
585,585,-0.6017606222421801,0.006490878860076229,2024-05-18 17:39:15.577144,2024-05-18 17:39:20.179729,0 days 00:00:04.602585,932,0.2828755392299077,0.14025622568840745,11,COMPLETE
586,586,-0.6392595075288718,0.006566664966204674,2024-05-18 17:39:20.179729,2024-05-18 17:39:22.195135,0 days 00:00:02.015406,265,0.9938158478075421,0.53792479459743,11,COMPLETE
587,587,-0.8793210149278285,0.0068808491483990765,2024-05-18 17:39:22.195135,2024-05-18 17:39:23.963084,0 days 00:00:01.767949,188,0.04367041053946974,0.7784599339647019,11,COMPLETE
588,588,-0.4135187933760974,0.006079867056507278,2024-05-18 17:39:23.963084,2024-05-18 17:39:26.109959,0 days 00:00:02.146875,301,0.03714141860103415,0.8635801180660567,11,COMPLETE
589,589,-0.5469858602758321,0.006244025252906696,2024-05-18 17:39:26.109959,2024-05-18 17:39:30.463701,0 days 00:00:04.353742,797,0.726740271625143,0.7000598075042406,11,COMPLETE
590,590,-0.2741553751183521,0.005729972111055216,2024-05-18 17:39:30.479322,2024-05-18 17:39:34.621023,0 days 00:00:04.141701,794,0.034322714879386096,0.5513282541379884,11,COMPLETE
591,591,-2.5591909407068143,0.010215444608261548,2024-05-18 17:39:34.621023,2024-05-18 17:39:36.078393,0 days 00:00:01.457370,3,0.45165363142392556,0.7000598075042406,11,COMPLETE
592,592,-0.6127605245174534,0.006338336980247998,2024-05-18 17:39:36.078393,2024-05-18 17:39:38.054639,0 days 00:00:01.976246,265,0.326494232476892,0.29600635453725554,11,COMPLETE
593,593,-0.16202152282973195,0.005464548572975994,2024-05-18 17:39:38.054639,2024-05-18 17:39:40.383070,0 days 00:00:02.328431,447,0.4075714240432138,0.7000598075042406,11,COMPLETE
594,594,-0.39461553343304645,0.005866825528384472,2024-05-18 17:39:40.383070,2024-05-18 17:39:42.475360,0 days 00:00:02.092290,286,0.1776550257050019,0.5513282541379884,11,COMPLETE
595,595,-0.6998124925397053,0.00659943520487868,2024-05-18 17:39:42.475360,2024-05-18 17:39:46.742818,0 days 00:00:04.267458,794,0.726740271625143,0.14031944181474043,11,COMPLETE
596,596,-40.57613778296893,0.028846520842479018,2024-05-18 17:39:46.744850,2024-05-18 17:39:51.455671,0 days 00:00:04.710821,945,0.7757932593114416,0.1390401654120803,11,COMPLETE
597,597,-4.908476469976625,0.010993435719813812,2024-05-18 17:39:51.455671,2024-05-18 17:39:56.243372,0 days 00:00:04.787701,941,0.44905111814179877,0.1390401654120803,11,COMPLETE
598,598,-1.0258157279662927,0.00733175987934436,2024-05-18 17:39:56.243372,2024-05-18 17:40:00.265100,0 days 00:00:04.021728,724,0.18224438387344422,0.8641744809826435,11,COMPLETE
599,599,-0.4725875493646686,0.00622824369105997,2024-05-18 17:40:00.265100,2024-05-18 17:40:04.794272,0 days 00:00:04.529172,865,0.6741721442127685,0.5513282541379884,11,COMPLETE
600,600,-0.39578831517911167,0.006025573943239793,2024-05-18 17:40:04.794272,2024-05-18 17:40:07.666199,0 days 00:00:02.871927,625,0.7799650199147381,0.599152667605753,12,COMPLETE
601,601,-0.6853846469515682,0.0064575565615159775,2024-05-18 17:40:07.666199,2024-05-18 17:40:09.643044,0 days 00:00:01.976845,208,0.45165363142392556,0.1390401654120803,12,COMPLETE
602,602,-0.6543805339131877,0.0064746402023497015,2024-05-18 17:40:09.643044,2024-05-18 17:40:11.901538,0 days 00:00:02.258494,367,0.9124424393632404,0.60820233532216,12,COMPLETE
603,603,-1.092157718875286,0.007323142920634573,2024-05-18 17:40:11.901538,2024-05-18 17:40:13.963787,0 days 00:00:02.062249,301,0.7747091101861301,0.8635801180660567,12,COMPLETE
604,604,-0.4564671453677108,0.006119404875651823,2024-05-18 17:40:13.963787,2024-05-18 17:40:15.867420,0 days 00:00:01.903633,207,0.03714141860103415,0.6159198175992914,12,COMPLETE
605,605,-0.40346889754355536,0.00602213212718648,2024-05-18 17:40:15.883041,2024-05-18 17:40:17.960543,0 days 00:00:02.077502,265,0.9623107323022978,0.40797897381607784,12,COMPLETE
606,606,-1.0604611367817678,0.007086084830874248,2024-05-18 17:40:17.960543,2024-05-18 17:40:20.075598,0 days 00:00:02.115055,296,0.9696855812238058,0.3279824691919595,12,COMPLETE
607,607,-0.53210493496212,0.006283007111605489,2024-05-18 17:40:20.075598,2024-05-18 17:40:22.873308,0 days 00:00:02.797710,612,0.726740271625143,0.16831372173963643,12,COMPLETE
608,608,-0.6752753253085245,0.006620855097017338,2024-05-18 17:40:22.873308,2024-05-18 17:40:24.825625,0 days 00:00:01.952317,208,0.25535328220564124,0.8254389585550163,12,COMPLETE
609,609,-0.5410044076554972,0.0064223361295139446,2024-05-18 17:40:24.825625,2024-05-18 17:40:27.144439,0 days 00:00:02.318814,413,0.9623107323022978,0.5513282541379884,12,COMPLETE
610,610,-0.47689259479837476,0.0061764624969962625,2024-05-18 17:40:27.144439,2024-05-18 17:40:29.041439,0 days 00:00:01.897000,208,0.45165363142392556,0.1390401654120803,12,COMPLETE
611,611,-0.765886322174741,0.006689121092245999,2024-05-18 17:40:29.041439,2024-05-18 17:40:33.453979,0 days 00:00:04.412540,901,0.7747091101861301,0.8635801180660567,12,COMPLETE
612,612,-0.800999682376748,0.0067234121540055754,2024-05-18 17:40:33.453979,2024-05-18 17:40:35.875932,0 days 00:00:02.421953,448,0.14130362094598647,0.2912480994604083,12,COMPLETE
613,613,-0.4978541790602323,0.00614021581088064,2024-05-18 17:40:35.875932,2024-05-18 17:40:37.890967,0 days 00:00:02.015035,265,0.1231061796651266,0.24216932681496872,12,COMPLETE
614,614,-0.5354062972995631,0.006214096063933781,2024-05-18 17:40:37.907465,2024-05-18 17:40:41.842064,0 days 00:00:03.934599,723,0.22714708680900952,0.030265304465339926,12,COMPLETE
615,615,-0.18661959488943927,0.005632366332813224,2024-05-18 17:40:41.842064,2024-05-18 17:40:43.791761,0 days 00:00:01.949697,188,0.22714708680900952,0.7295714639553398,12,COMPLETE
616,616,-0.3939493408045732,0.006035968832724279,2024-05-18 17:40:43.791761,2024-05-18 17:40:45.922489,0 days 00:00:02.130728,271,0.45165363142392556,0.7000598075042406,12,COMPLETE
617,617,-1.0166629159302674,0.0072155242630529345,2024-05-18 17:40:45.922489,2024-05-18 17:40:48.440382,0 days 00:00:02.517893,477,0.45165363142392556,0.3976963518834986,12,COMPLETE
618,618,-0.7405180927600159,0.006661387991933457,2024-05-18 17:40:48.456004,2024-05-18 17:40:52.959501,0 days 00:00:04.503497,887,0.6741721442127685,0.1390401654120803,12,COMPLETE
619,619,-1.2308852329387476,0.00772066676308449,2024-05-18 17:40:52.959501,2024-05-18 17:40:54.902907,0 days 00:00:01.943406,208,0.45165363142392556,0.1390401654120803,12,COMPLETE
620,620,-0.4380588337220404,0.006029570832002592,2024-05-18 17:40:54.902907,2024-05-18 17:40:58.741097,0 days 00:00:03.838190,724,0.1286447614248163,0.3947185068047774,12,COMPLETE
621,621,-0.5061655639245457,0.006288286238193784,2024-05-18 17:40:58.741097,2024-05-18 17:41:02.914696,0 days 00:00:04.173599,784,0.6741721442127685,0.5657609633693985,12,COMPLETE
622,622,-0.6860134088264493,0.006542956597358653,2024-05-18 17:41:02.914696,2024-05-18 17:41:05.655046,0 days 00:00:02.740350,625,0.7799650199147381,0.34489587966727053,12,COMPLETE
623,623,-0.2420020654022473,0.0057381740689106415,2024-05-18 17:41:05.665802,2024-05-18 17:41:09.697153,0 days 00:00:04.031351,724,0.8348914936153634,0.1884858330372915,12,COMPLETE
624,624,-0.9215436554941607,0.0069276920632151216,2024-05-18 17:41:09.697153,2024-05-18 17:41:11.611395,0 days 00:00:01.914242,187,0.726740271625143,0.14025622568840745,12,COMPLETE
625,625,-1.4918604137167788,0.008138521473064318,2024-05-18 17:41:11.611395,2024-05-18 17:41:14.072678,0 days 00:00:02.461283,447,0.45165363142392556,0.6925055341807325,12,COMPLETE
626,626,-1.1747332164087538,0.0074677201872204255,2024-05-18 17:41:14.088265,2024-05-18 17:41:16.953013,0 days 00:00:02.864748,575,0.9696855812238058,0.6799461765411571,12,COMPLETE
627,627,-0.3406933416805522,0.005812854992683888,2024-05-18 17:41:16.953013,2024-05-18 17:41:19.856634,0 days 00:00:02.903621,516,0.4075714240432138,0.7000598075042406,12,COMPLETE
628,628,-0.4373935770731669,0.0060083751734281154,2024-05-18 17:41:19.856634,2024-05-18 17:41:23.731857,0 days 00:00:03.875223,695,0.6741721442127685,0.4834008520525971,12,COMPLETE
629,629,-0.41927509266346946,0.006002697271285382,2024-05-18 17:41:23.731857,2024-05-18 17:41:27.927930,0 days 00:00:04.196073,779,0.9709423341198006,0.13871951409255645,12,COMPLETE
630,630,-0.6648417334530096,0.006495179345897084,2024-05-18 17:41:27.927930,2024-05-18 17:41:29.982624,0 days 00:00:02.054694,265,0.6420593590870953,0.6255759452439487,12,COMPLETE
631,631,-3.649295199936873,0.01046237026263918,2024-05-18 17:41:29.982624,2024-05-18 17:41:31.517963,0 days 00:00:01.535339,22,0.8986201057902558,0.00428846961915641,12,COMPLETE
632,632,-0.4116646352764756,0.005981563257575706,2024-05-18 17:41:31.517963,2024-05-18 17:41:33.414378,0 days 00:00:01.896415,188,0.20200066503773495,0.9735359545932547,12,COMPLETE
633,633,-0.7633166248050746,0.006556941648643297,2024-05-18 17:41:33.429968,2024-05-18 17:41:36.016101,0 days 00:00:02.586133,504,0.5824015081060832,0.7232915514834799,12,COMPLETE
634,634,-0.38212346725235613,0.005942831561728867,2024-05-18 17:41:36.016101,2024-05-18 17:41:38.801432,0 days 00:00:02.785331,612,0.6741721442127685,0.8635801180660567,12,COMPLETE
635,635,-0.37787914648101495,0.00586874323099606,2024-05-18 17:41:38.801432,2024-05-18 17:41:41.395347,0 days 00:00:02.593915,571,0.7747091101861301,0.8635801180660567,12,COMPLETE
636,636,-0.4897155503687266,0.0061799156279215735,2024-05-18 17:41:41.395347,2024-05-18 17:41:45.875342,0 days 00:00:04.479995,794,0.9938158478075421,0.9939038064165593,12,COMPLETE
637,637,-0.22734480561640064,0.0056154024924728475,2024-05-18 17:41:45.875342,2024-05-18 17:41:50.640835,0 days 00:00:04.765493,837,0.7747091101861301,0.025173357358517112,12,COMPLETE
638,638,-0.4083139797761238,0.006041648758103612,2024-05-18 17:41:50.657262,2024-05-18 17:41:53.297698,0 days 00:00:02.640436,516,0.5303250696611443,0.00428846961915641,12,COMPLETE
639,639,-5.457381170402373,0.011019932804061267,2024-05-18 17:41:53.297698,2024-05-18 17:41:55.192148,0 days 00:00:01.894450,188,0.9623107323022978,0.40797897381607784,12,COMPLETE
640,640,-0.7625648006588184,0.006770082241608412,2024-05-18 17:41:55.193146,2024-05-18 17:41:58.023068,0 days 00:00:02.829922,593,0.7747091101861301,0.20592144708549764,12,COMPLETE
641,641,-0.43366592906918466,0.00620681157776049,2024-05-18 17:41:58.023068,2024-05-18 17:42:00.081388,0 days 00:00:02.058320,261,0.3289833145102581,0.4187715497999033,12,COMPLETE
642,642,-0.7381894755209408,0.006715679144844759,2024-05-18 17:42:00.083422,2024-05-18 17:42:02.583481,0 days 00:00:02.500059,504,0.034322714879386096,0.7232915514834799,12,COMPLETE
643,643,-1.0967177246792317,0.007504747054438999,2024-05-18 17:42:02.583481,2024-05-18 17:42:05.599545,0 days 00:00:03.016064,612,0.6741721442127685,0.9766263603473632,12,COMPLETE
644,644,-1.4210817741427841,0.008005030529136441,2024-05-18 17:42:05.615166,2024-05-18 17:42:10.153976,0 days 00:00:04.538810,865,0.6741721442127685,0.4790824755606422,12,COMPLETE
