,number,values_0,values_1,datetime_start,datetime_complete,duration,params_dim,params_window_length,system_attrs_nsga2:generation,state
172,172,-1.1886961738737072,0.007602060381502763,2024-05-18 10:53:16.418156,2024-05-18 10:53:18.913043,0 days 00:00:02.494887,82,6,3,COMPLETE
173,173,-1.2559801402447128,0.007649503352572903,2024-05-18 10:53:18.916036,2024-05-18 10:53:21.264674,0 days 00:00:02.348638,3,93,3,COMPLETE
174,174,-0.9993592412770331,0.007064298771479771,2024-05-18 10:53:21.267667,2024-05-18 10:53:23.694896,0 days 00:00:02.427229,87,46,3,COMPLETE
175,175,-0.5392709599408423,0.006251033222616241,2024-05-18 10:53:23.697889,2024-05-18 10:53:26.122791,0 days 00:00:02.424902,99,209,3,COMPLETE
176,176,-0.6796111190243337,0.006637662483835178,2024-05-18 10:53:26.125784,2024-05-18 10:53:28.559875,0 days 00:00:02.434091,82,179,3,COMPLETE
177,177,-0.9583021192816246,0.007113200322045101,2024-05-18 10:53:28.561871,2024-05-18 10:53:31.467800,0 days 00:00:02.905929,63,17,3,COMPLETE
178,178,-1.198492371719127,0.0075258626160504185,2024-05-18 10:53:31.472787,2024-05-18 10:53:34.799274,0 days 00:00:03.326487,84,150,3,COMPLETE
179,179,-27.037226849515054,0.01919761176869669,2024-05-18 10:53:34.802266,2024-05-18 10:53:37.740295,0 days 00:00:02.938029,22,58,3,COMPLETE
180,180,-1.3208411682976204,0.007794250491333363,2024-05-18 10:53:37.742290,2024-05-18 10:53:39.946076,0 days 00:00:02.203786,41,114,3,COMPLETE
181,181,-0.7854274102103777,0.0067925911720572605,2024-05-18 10:53:39.948060,2024-05-18 10:53:44.168237,0 days 00:00:04.220177,85,28,3,COMPLETE
182,182,-0.6962538045230474,0.006671044119149953,2024-05-18 10:53:44.170232,2024-05-18 10:53:46.707906,0 days 00:00:02.537674,42,115,3,COMPLETE
183,183,-1.1555755894139454,0.007539297925231529,2024-05-18 10:53:46.710899,2024-05-18 10:53:49.711686,0 days 00:00:03.000787,42,12,3,COMPLETE
184,184,-1.0249669225558364,0.007127368639277963,2024-05-18 10:53:49.715676,2024-05-18 10:53:52.373870,0 days 00:00:02.658194,61,116,3,COMPLETE
185,185,-1.548029579387997,0.007753934559169009,2024-05-18 10:53:52.376861,2024-05-18 10:53:55.722903,0 days 00:00:03.346042,82,162,3,COMPLETE
186,186,-1.352138511242727,0.00782440040148374,2024-05-18 10:53:55.725895,2024-05-18 10:53:58.515493,0 days 00:00:02.789598,76,135,3,COMPLETE
187,187,-10.78754457956226,0.01545483805020953,2024-05-18 10:53:58.517487,2024-05-18 10:54:01.532156,0 days 00:00:03.014669,44,102,3,COMPLETE
188,188,-1.319557152449285,0.007527162024360034,2024-05-18 10:54:01.534152,2024-05-18 10:54:04.507491,0 days 00:00:02.973339,87,88,3,COMPLETE
189,189,-1.3977227343400669,0.007782324894332041,2024-05-18 10:54:04.510480,2024-05-18 10:54:08.304590,0 days 00:00:03.794110,87,68,3,COMPLETE
190,190,-2.0188929292187177,0.009200508235908438,2024-05-18 10:54:08.306585,2024-05-18 10:54:10.613295,0 days 00:00:02.306710,3,172,3,COMPLETE
191,191,-6.86848878333061,0.011865777328919878,2024-05-18 10:54:10.615289,2024-05-18 10:54:12.659856,0 days 00:00:02.044567,11,17,3,COMPLETE
192,192,-2.2989019706899834,0.009210922160085736,2024-05-18 10:54:12.661850,2024-05-18 10:54:15.152231,0 days 00:00:02.490381,22,55,3,COMPLETE
193,193,-2.0333241278056287,0.008805559029030255,2024-05-18 10:54:15.155370,2024-05-18 10:54:17.764452,0 days 00:00:02.609082,19,36,3,COMPLETE
194,194,-5.33541845351606,0.01097956511258526,2024-05-18 10:54:17.767445,2024-05-18 10:54:21.972988,0 days 00:00:04.205543,52,106,3,COMPLETE
195,195,-1.2662661220669849,0.007401868149083386,2024-05-18 10:54:21.975980,2024-05-18 10:54:25.359854,0 days 00:00:03.383874,76,102,3,COMPLETE
196,196,-1.4932459162312988,0.008213496586040796,2024-05-18 10:54:25.362846,2024-05-18 10:54:31.705991,0 days 00:00:06.343145,87,68,3,COMPLETE
197,197,-0.4896547000079826,0.006156290786446847,2024-05-18 10:54:31.708984,2024-05-18 10:54:34.826301,0 days 00:00:03.117317,72,196,3,COMPLETE
198,198,-0.6996422079391953,0.006353956649349511,2024-05-18 10:54:34.829584,2024-05-18 10:54:39.505128,0 days 00:00:04.675544,86,88,3,COMPLETE
199,199,-1.1238262262009004,0.007454639384568003,2024-05-18 10:54:39.508119,2024-05-18 10:54:43.922479,0 days 00:00:04.414360,72,18,3,COMPLETE
200,200,-1.1956880731895183,0.007569671116357504,2024-05-18 10:54:43.925472,2024-05-18 10:54:46.204455,0 days 00:00:02.278983,35,159,4,COMPLETE
201,201,-1.057878588048953,0.007364840339832,2024-05-18 10:54:46.206449,2024-05-18 10:54:49.414239,0 days 00:00:03.207790,87,105,4,COMPLETE
202,202,-1.4468412589126913,0.007896619109134955,2024-05-18 10:54:49.417232,2024-05-18 10:54:53.348462,0 days 00:00:03.931230,35,58,4,COMPLETE
203,203,-2.4956339447360447,0.008693775640198981,2024-05-18 10:54:53.351454,2024-05-18 10:54:56.417181,0 days 00:00:03.065727,35,31,4,COMPLETE
204,204,-0.7954901675086018,0.006801700183304606,2024-05-18 10:54:56.420173,2024-05-18 10:54:59.914598,0 days 00:00:03.494425,87,31,4,COMPLETE
205,205,-1.0594343816499205,0.006985984441680254,2024-05-18 10:54:59.916593,2024-05-18 10:55:07.118525,0 days 00:00:07.201932,45,205,4,COMPLETE
206,206,-5.580809847910357,0.010244033596846882,2024-05-18 10:55:07.120520,2024-05-18 10:55:09.327729,0 days 00:00:02.207209,7,196,4,COMPLETE
207,207,-1.0930040008251667,0.00738838180140578,2024-05-18 10:55:09.330917,2024-05-18 10:55:11.901442,0 days 00:00:02.570525,98,135,4,COMPLETE
208,208,-12.282534381303217,0.014362094593300937,2024-05-18 10:55:11.902736,2024-05-18 10:55:13.587582,0 days 00:00:01.684846,19,101,4,COMPLETE
209,209,-16.256584993557322,0.015588187407453335,2024-05-18 10:55:13.587582,2024-05-18 10:55:15.333166,0 days 00:00:01.745584,3,17,4,COMPLETE
210,210,-1.0688039811713026,0.007199140387508765,2024-05-18 10:55:15.333166,2024-05-18 10:55:17.233268,0 days 00:00:01.900102,71,166,4,COMPLETE
211,211,-0.45062547715684076,0.006070915976223644,2024-05-18 10:55:17.234313,2024-05-18 10:55:19.731748,0 days 00:00:02.497435,89,188,4,COMPLETE
212,212,-14.012080017075453,0.015832477312557377,2024-05-18 10:55:19.745853,2024-05-18 10:55:21.901195,0 days 00:00:02.155342,98,74,4,COMPLETE
213,213,-1.0572362345132071,0.007217911588619748,2024-05-18 10:55:21.901195,2024-05-18 10:55:23.973752,0 days 00:00:02.072557,71,135,4,COMPLETE
214,214,-1.6390670728896335,0.0077393131516811904,2024-05-18 10:55:23.975747,2024-05-18 10:55:25.748798,0 days 00:00:01.773051,32,176,4,COMPLETE
215,215,-1.5484782656328113,0.007873558934629255,2024-05-18 10:55:25.750793,2024-05-18 10:55:27.554680,0 days 00:00:01.803887,85,165,4,COMPLETE
216,216,-0.43998880148162256,0.00582256840870244,2024-05-18 10:55:27.556675,2024-05-18 10:55:29.400411,0 days 00:00:01.843736,92,135,4,COMPLETE
217,217,-0.4526296667215034,0.006126392995253774,2024-05-18 10:55:29.402405,2024-05-18 10:55:31.524442,0 days 00:00:02.122037,84,188,4,COMPLETE
218,218,-1.786979770348419,0.008805860948327634,2024-05-18 10:55:31.526433,2024-05-18 10:55:33.455478,0 days 00:00:01.929045,14,135,4,COMPLETE
219,219,-1.1548147195794922,0.007347186544614806,2024-05-18 10:55:33.458469,2024-05-18 10:55:35.452554,0 days 00:00:01.994085,89,95,4,COMPLETE
220,220,-6.997998323373119,0.01212459864251493,2024-05-18 10:55:35.454548,2024-05-18 10:55:37.177463,0 days 00:00:01.722915,19,30,4,COMPLETE
221,221,-1.7828831935216378,0.00855875022516907,2024-05-18 10:55:37.180459,2024-05-18 10:55:39.003627,0 days 00:00:01.823168,22,150,4,COMPLETE
222,222,-1.8476487846920926,0.007819508101397574,2024-05-18 10:55:39.005622,2024-05-18 10:55:40.869676,0 days 00:00:01.864054,95,88,4,COMPLETE
223,223,-1.3440720187745439,0.0075170468818444355,2024-05-18 10:55:40.871669,2024-05-18 10:55:42.623193,0 days 00:00:01.751524,52,209,4,COMPLETE
224,224,-1.211648428961607,0.007529937490463425,2024-05-18 10:55:42.624190,2024-05-18 10:55:44.484927,0 days 00:00:01.860737,93,3,4,COMPLETE
225,225,-0.5663822233103565,0.0064786429390462415,2024-05-18 10:55:44.485921,2024-05-18 10:55:46.454059,0 days 00:00:01.968138,85,145,4,COMPLETE
226,226,-0.8918174278543789,0.007001130665304616,2024-05-18 10:55:46.456054,2024-05-18 10:55:47.981525,0 days 00:00:01.525471,6,102,4,COMPLETE
227,227,-0.8848761411980928,0.006997519531287416,2024-05-18 10:55:47.982522,2024-05-18 10:55:49.688662,0 days 00:00:01.706140,80,137,4,COMPLETE
228,228,-3.4300953776202716,0.010852150255736067,2024-05-18 10:55:49.690655,2024-05-18 10:55:51.466907,0 days 00:00:01.776252,21,88,4,COMPLETE
229,229,-1.174376388856256,0.0074490687075016715,2024-05-18 10:55:51.468902,2024-05-18 10:55:53.278177,0 days 00:00:01.809275,63,192,4,COMPLETE
230,230,-0.5129689644803177,0.0063289624129440804,2024-05-18 10:55:53.280172,2024-05-18 10:55:54.976219,0 days 00:00:01.696047,69,213,4,COMPLETE
231,231,-1.0721625592228743,0.007582615485846654,2024-05-18 10:55:54.978214,2024-05-18 10:55:56.635836,0 days 00:00:01.657622,19,163,4,COMPLETE
232,232,-0.5928481354513402,0.006302330348046163,2024-05-18 10:55:56.637832,2024-05-18 10:55:58.515221,0 days 00:00:01.877389,93,19,4,COMPLETE
233,233,-52.27314479137708,0.02683897986509435,2024-05-18 10:55:58.517216,2024-05-18 10:56:00.324954,0 days 00:00:01.807738,17,63,4,COMPLETE
234,234,-0.62292261406555,0.006429134385744099,2024-05-18 10:56:00.325952,2024-05-18 10:56:02.197017,0 days 00:00:01.871065,82,188,4,COMPLETE
235,235,-0.8199986229079462,0.006732475527152242,2024-05-18 10:56:02.199013,2024-05-18 10:56:04.149574,0 days 00:00:01.950561,86,36,4,COMPLETE
236,236,-0.9276973968275861,0.007100131758399105,2024-05-18 10:56:04.151569,2024-05-18 10:56:06.010158,0 days 00:00:01.858589,82,120,4,COMPLETE
237,237,-2.032659962429956,0.008464995533104305,2024-05-18 10:56:06.011156,2024-05-18 10:56:07.682717,0 days 00:00:01.671561,42,74,4,COMPLETE
238,238,-5.956509480663891,0.011908094945377642,2024-05-18 10:56:07.684712,2024-05-18 10:56:09.414150,0 days 00:00:01.729438,66,135,4,COMPLETE
239,239,-1.3422477012096683,0.007959314086620884,2024-05-18 10:56:09.415147,2024-05-18 10:56:10.999924,0 days 00:00:01.584777,4,88,4,COMPLETE
240,240,-0.6939269012434709,0.006514087983771145,2024-05-18 10:56:11.001919,2024-05-18 10:56:13.170223,0 days 00:00:02.168304,86,213,4,COMPLETE
241,241,-0.5102340403251915,0.006129063255602483,2024-05-18 10:56:13.173214,2024-05-18 10:56:15.294856,0 days 00:00:02.121642,96,105,4,COMPLETE
242,242,-1.8960800787241197,0.008306495270176123,2024-05-18 10:56:15.295855,2024-05-18 10:56:17.378678,0 days 00:00:02.082823,61,144,4,COMPLETE
243,243,-7.5304623172797935,0.011468298673669039,2024-05-18 10:56:17.380673,2024-05-18 10:56:19.422447,0 days 00:00:02.041774,54,164,4,COMPLETE
244,244,-0.5327149895328939,0.006205451040008055,2024-05-18 10:56:19.424445,2024-05-18 10:56:21.365114,0 days 00:00:01.940669,85,145,4,COMPLETE
245,245,-0.5259038749975707,0.006300039387979621,2024-05-18 10:56:21.367109,2024-05-18 10:56:23.368811,0 days 00:00:02.001702,76,68,4,COMPLETE
246,246,-1.036266809031222,0.007005158426253504,2024-05-18 10:56:23.370806,2024-05-18 10:56:25.530098,0 days 00:00:02.159292,87,80,4,COMPLETE
247,247,-1.0187947301915923,0.007217303819550382,2024-05-18 10:56:25.532093,2024-05-18 10:56:27.333341,0 days 00:00:01.801248,67,126,4,COMPLETE
248,248,-1.8980387008466917,0.009060685902120606,2024-05-18 10:56:27.335336,2024-05-18 10:56:28.964940,0 days 00:00:01.629604,4,51,4,COMPLETE
249,249,-1.0282151628328118,0.0073299178727160245,2024-05-18 10:56:28.965937,2024-05-18 10:56:30.828743,0 days 00:00:01.862806,87,164,4,COMPLETE
250,250,-0.6834589662017734,0.006482669975052145,2024-05-18 10:56:30.830738,2024-05-18 10:56:33.200276,0 days 00:00:02.369538,82,74,5,COMPLETE
251,251,-7552.130698849936,0.15920527523121702,2024-05-18 10:56:33.202271,2024-05-18 10:56:35.075238,0 days 00:00:01.872967,10,30,5,COMPLETE
252,252,-2.8114578487662083,0.009661623415444248,2024-05-18 10:56:35.077234,2024-05-18 10:56:37.713895,0 days 00:00:02.636661,98,102,5,COMPLETE
253,253,-0.8775323183624474,0.006899910939666932,2024-05-18 10:56:37.715890,2024-05-18 10:56:40.405018,0 days 00:00:02.689128,41,145,5,COMPLETE
254,254,-6.992083660574444,0.011922243171860861,2024-05-18 10:56:40.408009,2024-05-18 10:56:42.592296,0 days 00:00:02.184287,23,144,5,COMPLETE
255,255,-0.6345284241639833,0.006425973762162712,2024-05-18 10:56:42.594290,2024-05-18 10:56:45.069140,0 days 00:00:02.474850,44,196,5,COMPLETE
256,256,-0.6967109252657324,0.0066868284476767305,2024-05-18 10:56:45.072132,2024-05-18 10:56:47.746320,0 days 00:00:02.674188,95,126,5,COMPLETE
257,257,-0.8850030829654818,0.007187508686635581,2024-05-18 10:56:47.748314,2024-05-18 10:56:50.344544,0 days 00:00:02.596230,82,102,5,COMPLETE
258,258,-1.1775552999348116,0.007545340527674324,2024-05-18 10:56:50.346538,2024-05-18 10:56:52.479169,0 days 00:00:02.132631,4,40,5,COMPLETE
259,259,-0.971620608388902,0.007057651519187963,2024-05-18 10:56:52.481163,2024-05-18 10:56:55.804774,0 days 00:00:03.323611,93,175,5,COMPLETE
260,260,-1.3716233838688052,0.00769668574203583,2024-05-18 10:56:55.806769,2024-05-18 10:56:58.524343,0 days 00:00:02.717574,38,97,5,COMPLETE
261,261,-2.1639111022763395,0.008409876448437315,2024-05-18 10:56:58.526338,2024-05-18 10:57:00.680436,0 days 00:00:02.154098,76,36,5,COMPLETE
262,262,-0.5200839971359137,0.006195915360782004,2024-05-18 10:57:00.682429,2024-05-18 10:57:02.696272,0 days 00:00:02.013843,36,145,5,COMPLETE
263,263,-0.7411182562585971,0.006454401840035302,2024-05-18 10:57:02.698268,2024-05-18 10:57:04.833613,0 days 00:00:02.135345,42,173,5,COMPLETE
264,264,-0.874480504750108,0.006892310105190672,2024-05-18 10:57:04.835608,2024-05-18 10:57:06.905129,0 days 00:00:02.069521,79,88,5,COMPLETE
265,265,-1.2861381035559576,0.007727372764718977,2024-05-18 10:57:06.906126,2024-05-18 10:57:08.767639,0 days 00:00:01.861513,82,83,5,COMPLETE
266,266,-1.2150885532836875,0.007386434598607297,2024-05-18 10:57:08.769633,2024-05-18 10:57:10.375971,0 days 00:00:01.606338,53,122,5,COMPLETE
267,267,-0.9037843903110184,0.006931857859118246,2024-05-18 10:57:10.376967,2024-05-18 10:57:12.021747,0 days 00:00:01.644780,42,81,5,COMPLETE
268,268,-1.3099003196640886,0.007849970095654024,2024-05-18 10:57:12.023740,2024-05-18 10:57:13.651042,0 days 00:00:01.627302,42,31,5,COMPLETE
269,269,-1.7390018244611714,0.008140031861815857,2024-05-18 10:57:13.653037,2024-05-18 10:57:15.403845,0 days 00:00:01.750808,31,94,5,COMPLETE
270,270,-0.6730138210302556,0.006585517456189657,2024-05-18 10:57:15.405840,2024-05-18 10:57:17.123846,0 days 00:00:01.718006,25,158,5,COMPLETE
271,271,-0.7557464806466493,0.006588372446091674,2024-05-18 10:57:17.125841,2024-05-18 10:57:19.345869,0 days 00:00:02.220028,81,203,5,COMPLETE
272,272,-1.0454717413714474,0.007201979259859303,2024-05-18 10:57:19.347864,2024-05-18 10:57:21.300347,0 days 00:00:01.952483,27,161,5,COMPLETE
273,273,-0.6036436214082833,0.0063865988672601685,2024-05-18 10:57:21.301344,2024-05-18 10:57:23.767930,0 days 00:00:02.466586,93,130,5,COMPLETE
274,274,-0.8521614785198487,0.006865899058172119,2024-05-18 10:57:23.769925,2024-05-18 10:57:25.798530,0 days 00:00:02.028605,58,135,5,COMPLETE
275,275,-15.046547810981485,0.016167485629790482,2024-05-18 10:57:25.800524,2024-05-18 10:57:27.642204,0 days 00:00:01.841680,24,11,5,COMPLETE
276,276,-1.276547955344975,0.007457294163781955,2024-05-18 10:57:27.644199,2024-05-18 10:57:30.115160,0 days 00:00:02.470961,95,162,5,COMPLETE
277,277,-2.0238620643002783,0.009164783894604664,2024-05-18 10:57:30.117154,2024-05-18 10:57:32.547793,0 days 00:00:02.430639,51,75,5,COMPLETE
278,278,-2.265332362137163,0.00902943227187238,2024-05-18 10:57:32.549789,2024-05-18 10:57:35.047993,0 days 00:00:02.498204,74,105,5,COMPLETE
279,279,-79.94124899394303,0.02950999123605667,2024-05-18 10:57:35.049988,2024-05-18 10:57:37.128326,0 days 00:00:02.078338,38,31,5,COMPLETE
280,280,-0.6573521245493711,0.006432407362151199,2024-05-18 10:57:37.128326,2024-05-18 10:57:39.507655,0 days 00:00:02.379329,87,163,5,COMPLETE
281,281,-0.8682980988867417,0.006915866126861368,2024-05-18 10:57:39.510648,2024-05-18 10:57:41.953604,0 days 00:00:02.442956,50,146,5,COMPLETE
282,282,-1.0655173333647423,0.007463810533468514,2024-05-18 10:57:41.955598,2024-05-18 10:57:43.620128,0 days 00:00:01.664530,47,189,5,COMPLETE
283,283,-3.5024071053375616,0.009986039627037088,2024-05-18 10:57:43.622090,2024-05-18 10:57:45.116213,0 days 00:00:01.494123,57,46,5,COMPLETE
284,284,-2.092688858646459,0.008792956537018259,2024-05-18 10:57:45.117209,2024-05-18 10:57:46.644199,0 days 00:00:01.526990,85,18,5,COMPLETE
285,285,-1.4143280075793976,0.007978952325701914,2024-05-18 10:57:46.646194,2024-05-18 10:57:48.208016,0 days 00:00:01.561822,72,46,5,COMPLETE
286,286,-1.17745166685738,0.007281002052500665,2024-05-18 10:57:48.209983,2024-05-18 10:57:49.861395,0 days 00:00:01.651412,72,151,5,COMPLETE
287,287,-4.092287892918951,0.011122644503953349,2024-05-18 10:57:49.863390,2024-05-18 10:57:51.353656,0 days 00:00:01.490266,29,17,5,COMPLETE
288,288,-11.47915885130308,0.013675164648701743,2024-05-18 10:57:51.355653,2024-05-18 10:57:52.770497,0 days 00:00:01.414844,24,135,5,COMPLETE
289,289,-12.826989156733998,0.012237036892909076,2024-05-18 10:57:52.771494,2024-05-18 10:57:54.176061,0 days 00:00:01.404567,19,145,5,COMPLETE
290,290,-1.54035718122785,0.007796599460564224,2024-05-18 10:57:54.177056,2024-05-18 10:57:55.709133,0 days 00:00:01.532077,58,37,5,COMPLETE
291,291,-0.7845280925870742,0.0066564076021440296,2024-05-18 10:57:55.711127,2024-05-18 10:57:57.327257,0 days 00:00:01.616130,81,21,5,COMPLETE
292,292,-0.6959262534534416,0.006569413281872822,2024-05-18 10:57:57.328388,2024-05-18 10:57:59.002988,0 days 00:00:01.674600,76,144,5,COMPLETE
293,293,-1.4610902053810282,0.007737048346495842,2024-05-18 10:57:59.004006,2024-05-18 10:58:00.634530,0 days 00:00:01.630524,95,154,5,COMPLETE
294,294,-1.5283504639561512,0.008266334541708966,2024-05-18 10:58:00.636487,2024-05-18 10:58:02.208443,0 days 00:00:01.571956,99,170,5,COMPLETE
295,295,-1.2088523200905725,0.007531479781783058,2024-05-18 10:58:02.209414,2024-05-18 10:58:03.763396,0 days 00:00:01.553982,80,8,5,COMPLETE
296,296,-0.502669420614455,0.0063088946677399265,2024-05-18 10:58:03.765391,2024-05-18 10:58:05.346005,0 days 00:00:01.580614,89,76,5,COMPLETE
297,297,-0.4781638124961159,0.0062229886261212595,2024-05-18 10:58:05.348000,2024-05-18 10:58:06.942770,0 days 00:00:01.594770,93,186,5,COMPLETE
298,298,-0.6486600732298309,0.006428590812364821,2024-05-18 10:58:06.943768,2024-05-18 10:58:08.551500,0 days 00:00:01.607732,53,147,5,COMPLETE
299,299,-2.1495747912828795,0.009177975008207277,2024-05-18 10:58:08.552499,2024-05-18 10:58:10.104123,0 days 00:00:01.551624,85,210,5,COMPLETE
300,300,-0.57192186051009,0.006289504280924778,2024-05-18 10:58:10.106118,2024-05-18 10:58:11.742553,0 days 00:00:01.636435,85,165,6,COMPLETE
301,301,-10.893497174463937,0.012705257989805496,2024-05-18 10:58:11.744547,2024-05-18 10:58:13.238458,0 days 00:00:01.493911,40,135,6,COMPLETE
302,302,-1.0421330563154185,0.007123944043835177,2024-05-18 10:58:13.240452,2024-05-18 10:58:14.853351,0 days 00:00:01.612899,87,88,6,COMPLETE
303,303,-0.537583632193941,0.006289372546673412,2024-05-18 10:58:14.854349,2024-05-18 10:58:16.453276,0 days 00:00:01.598927,87,145,6,COMPLETE
304,304,-3.176140324063291,0.009948472694118676,2024-05-18 10:58:16.454273,2024-05-18 10:58:17.903369,0 days 00:00:01.449096,34,19,6,COMPLETE
305,305,-2.7663560985803772,0.0103634343377501,2024-05-18 10:58:17.903369,2024-05-18 10:58:19.340261,0 days 00:00:01.436892,5,46,6,COMPLETE
306,306,-1.5070613137935165,0.007906979812163921,2024-05-18 10:58:19.342255,2024-05-18 10:58:20.939637,0 days 00:00:01.597382,90,144,6,COMPLETE
307,307,-0.76851156811637,0.006609375390452389,2024-05-18 10:58:20.941631,2024-05-18 10:58:22.635852,0 days 00:00:01.694221,50,134,6,COMPLETE
308,308,-0.6474672712361702,0.006415303270791359,2024-05-18 10:58:22.637845,2024-05-18 10:58:24.433670,0 days 00:00:01.795825,28,142,6,COMPLETE
309,309,-3.562689611330403,0.010082253095778117,2024-05-18 10:58:24.435666,2024-05-18 10:58:26.054134,0 days 00:00:01.618468,35,78,6,COMPLETE
310,310,-35.0813162060353,0.01843517003018068,2024-05-18 10:58:26.055228,2024-05-18 10:58:27.673033,0 days 00:00:01.617805,19,156,6,COMPLETE
311,311,-0.5161703456089608,0.006270757322894926,2024-05-18 10:58:27.675028,2024-05-18 10:58:29.502552,0 days 00:00:01.827524,82,67,6,COMPLETE
312,312,-0.22118397115365881,0.00559280278145128,2024-05-18 10:58:29.503648,2024-05-18 10:58:31.310313,0 days 00:00:01.806665,78,126,6,COMPLETE
313,313,-2.9523106867812876,0.009322636421076603,2024-05-18 10:58:31.312312,2024-05-18 10:58:33.126300,0 days 00:00:01.813988,68,22,6,COMPLETE
314,314,-1.4512183686405546,0.007963191156847205,2024-05-18 10:58:33.128408,2024-05-18 10:58:34.921959,0 days 00:00:01.793551,84,52,6,COMPLETE
315,315,-1.1902643325120124,0.007473090421517364,2024-05-18 10:58:34.923954,2024-05-18 10:58:36.656571,0 days 00:00:01.732617,93,102,6,COMPLETE
316,316,-0.49013888163682945,0.0061779436298266596,2024-05-18 10:58:36.657566,2024-05-18 10:58:38.356587,0 days 00:00:01.699021,90,17,6,COMPLETE
317,317,-1.1365736918989804,0.007336977005176071,2024-05-18 10:58:38.358582,2024-05-18 10:58:40.026340,0 days 00:00:01.667758,59,36,6,COMPLETE
318,318,-1.6426444911967142,0.008260721146336717,2024-05-18 10:58:40.028438,2024-05-18 10:58:41.751585,0 days 00:00:01.723147,56,66,6,COMPLETE
319,319,-0.6483270416458732,0.006513917257123261,2024-05-18 10:58:41.753707,2024-05-18 10:58:43.600166,0 days 00:00:01.846459,73,209,6,COMPLETE
320,320,-1.04749884941304,0.007304545162864312,2024-05-18 10:58:43.601164,2024-05-18 10:58:45.401011,0 days 00:00:01.799847,88,189,6,COMPLETE
321,321,-1.3476818070775278,0.007775273277732822,2024-05-18 10:58:45.403004,2024-05-18 10:58:47.314899,0 days 00:00:01.911895,90,196,6,COMPLETE
322,322,-1.3744403545231894,0.007967436191042176,2024-05-18 10:58:47.316895,2024-05-18 10:58:48.994533,0 days 00:00:01.677638,32,150,6,COMPLETE
323,323,-0.9742804141825463,0.007152797214321003,2024-05-18 10:58:48.995708,2024-05-18 10:58:50.887731,0 days 00:00:01.892023,87,145,6,COMPLETE
324,324,-1.1886048965658726,0.007632317157121893,2024-05-18 10:58:50.889726,2024-05-18 10:58:52.717863,0 days 00:00:01.828137,82,145,6,COMPLETE
325,325,-0.6167456072847147,0.006508187866924395,2024-05-18 10:58:52.719857,2024-05-18 10:58:54.445793,0 days 00:00:01.725936,85,145,6,COMPLETE
326,326,-0.9092601592012212,0.0070090148474468705,2024-05-18 10:58:54.447788,2024-05-18 10:58:56.289290,0 days 00:00:01.841502,85,102,6,COMPLETE
327,327,-5.718566095283475,0.010778017663742163,2024-05-18 10:58:56.291285,2024-05-18 10:58:57.926512,0 days 00:00:01.635227,60,88,6,COMPLETE
328,328,-0.8578623912205601,0.006855463858920939,2024-05-18 10:58:57.928642,2024-05-18 10:58:59.537488,0 days 00:00:01.608846,44,17,6,COMPLETE
329,329,-1.3629229817626656,0.007849669193492639,2024-05-18 10:58:59.539483,2024-05-18 10:59:01.192971,0 days 00:00:01.653488,72,130,6,COMPLETE
330,330,-0.9873370411740622,0.007016814728117157,2024-05-18 10:59:01.193968,2024-05-18 10:59:02.927302,0 days 00:00:01.733334,87,36,6,COMPLETE
331,331,-1.054276951224056,0.007191687938053329,2024-05-18 10:59:02.929446,2024-05-18 10:59:04.789930,0 days 00:00:01.860484,76,76,6,COMPLETE
332,332,-4.079139666712615,0.010824503590294146,2024-05-18 10:59:04.791924,2024-05-18 10:59:06.480277,0 days 00:00:01.688353,30,38,6,COMPLETE
333,333,-2.452442395340513,0.008955166343420747,2024-05-18 10:59:06.482273,2024-05-18 10:59:08.157984,0 days 00:00:01.675711,41,94,6,COMPLETE
334,334,-0.7511261858952946,0.00665171497045359,2024-05-18 10:59:08.158981,2024-05-18 10:59:09.762567,0 days 00:00:01.603586,16,162,6,COMPLETE
335,335,-1.0355725985722115,0.007086762249137601,2024-05-18 10:59:09.764562,2024-05-18 10:59:11.487511,0 days 00:00:01.722949,68,80,6,COMPLETE
336,336,-2.6317746490103295,0.009687534685108532,2024-05-18 10:59:11.489505,2024-05-18 10:59:13.108755,0 days 00:00:01.619250,42,69,6,COMPLETE
337,337,-5.600766635843937,0.012008618192672687,2024-05-18 10:59:13.110751,2024-05-18 10:59:14.785695,0 days 00:00:01.674944,38,17,6,COMPLETE
338,338,-1.2457124570143974,0.007820315724648759,2024-05-18 10:59:14.787690,2024-05-18 10:59:16.628273,0 days 00:00:01.840583,83,126,6,COMPLETE
339,339,-0.46935465228352735,0.006035197685937192,2024-05-18 10:59:16.628273,2024-05-18 10:59:18.537583,0 days 00:00:01.909310,93,158,6,COMPLETE
340,340,-1.335151680432873,0.007456833224725241,2024-05-18 10:59:18.539579,2024-05-18 10:59:20.393092,0 days 00:00:01.853513,100,79,6,COMPLETE
341,341,-1.855679810476758,0.008939601894686316,2024-05-18 10:59:20.395087,2024-05-18 10:59:22.018153,0 days 00:00:01.623066,17,36,6,COMPLETE
342,342,-0.8917069504723389,0.0070557083129947325,2024-05-18 10:59:22.020149,2024-05-18 10:59:23.732597,0 days 00:00:01.712448,48,145,6,COMPLETE
343,343,-12.505150514044487,0.01225203652678376,2024-05-18 10:59:23.734592,2024-05-18 10:59:25.681662,0 days 00:00:01.947070,16,135,6,COMPLETE
